idx,p_yes,rank_yes,rank_no
18387,6.130386464064941e-05,8,1
18388,0.00017655619012657553,8,1
18389,4.2168096115347e-05,8,1
18390,4.674277442973107e-05,9,1
18391,5.2344727009767666e-05,8,1
18392,0.9941469430923462,1,4
18393,0.0011428629513829947,9,1
18394,0.998102605342865,1,3
18395,0.0018457365222275257,9,1
18396,0.0011115176603198051,5,1
18397,0.00023450479784514755,7,1
18398,0.0051840017549693584,4,1
18399,0.0001896792382467538,7,1
18400,0.0008612409583292902,5,1
18401,0.0006062594475224614,7,1
18402,0.00026389185222797096,6,1
18403,0.00014572162763215601,7,1
18404,0.022070197388529778,4,1
18405,0.0009938988368958235,8,1
18406,0.13614262640476227,3,2
18407,0.0023207669146358967,6,1
18408,0.021745096892118454,5,1
18409,0.005152628291398287,6,1
18410,0.010451496578752995,4,1
18411,0.003220988903194666,6,1
18412,0.9997657537460327,1,3
18413,0.9983657002449036,1,3
18414,0.9991255402565002,1,3
18415,0.9984433650970459,1,3
18416,0.003239235607907176,5,1
18417,0.041428398340940475,3,1
18418,0.0005298100877553225,7,1
18419,0.03351418301463127,3,1
18420,3.2827883842401206e-05,11,1
18421,0.0048143682070076466,3,1
18422,4.748320861835964e-05,10,1
18423,0.0009473635582253337,6,1
18424,0.00018574930436443537,6,1
18425,0.005159715656191111,4,1
18426,8.261530456366017e-05,7,1
18427,0.0008669321541674435,6,1
18428,0.8795453310012817,1,2
18429,0.9965286254882812,1,2
18430,0.8990836143493652,1,2
18431,0.998018741607666,1,2
18432,0.00025824664044193923,6,1
18433,4.7765679482836276e-05,8,1
18434,8.669144153827801e-05,8,1
18435,4.73815634904895e-05,8,1
18436,0.00011593438102863729,7,1
18437,8.674981654621661e-05,8,1
18438,4.7769244702067226e-05,9,1
18439,5.186276030144654e-05,8,1
18440,0.00026291259564459324,6,1
18441,0.00042221337207593024,6,1
18442,7.158450171118602e-05,8,1
18443,8.469989552395418e-05,8,1
18444,0.0014036564389243722,8,1
18445,0.007271046284586191,6,1
18446,0.0013104525860399008,8,1
18447,0.003644287586212158,6,1
18448,0.0045415498316287994,5,1
18449,0.001945624127984047,5,1
18450,0.00030837615486234426,6,1
18451,0.000657441618386656,7,1
18452,0.0010461796773597598,5,1
18453,0.0011770969722419977,7,1
18454,0.0001859340991359204,8,1
18455,0.0003302818222437054,7,1
18456,0.9972951412200928,1,3
18457,0.9988123178482056,1,3
18458,0.3220254182815552,2,1
18459,0.9946017265319824,1,2
18460,0.00025824664044193923,6,1
18461,4.7765679482836276e-05,8,1
18462,8.669144153827801e-05,8,1
18463,4.73815634904895e-05,8,1
18464,0.00011593438102863729,7,1
18465,8.674981654621661e-05,8,1
18466,4.7769244702067226e-05,9,1
18467,5.186276030144654e-05,8,1
18468,0.00026291259564459324,6,1
18469,0.00042221337207593024,6,1
18470,7.158450171118602e-05,8,1
18471,8.469989552395418e-05,8,1
18472,0.0014036564389243722,8,1
18473,0.007271046284586191,6,1
18474,0.0013104525860399008,8,1
18475,0.003644287586212158,6,1
18476,0.0045415498316287994,5,1
18477,0.001945624127984047,5,1
18478,0.00030837615486234426,6,1
18479,0.000657441618386656,7,1
18480,0.0010461796773597598,5,1
18481,0.0011770969722419977,7,1
18482,0.0001859340991359204,8,1
18483,0.0003302818222437054,7,1
18484,0.9878305792808533,1,3
18485,0.9976858496665955,1,4
18486,0.713009238243103,1,3
18487,0.9947160482406616,1,4
18488,0.002800549380481243,5,1
18489,0.004422077909111977,6,1
18490,0.029619645327329636,5,2
18491,0.00794505886733532,5,1
18492,0.0001512279995949939,7,1
18493,0.0012910028453916311,6,1
18494,0.0014237372670322657,7,1
18495,0.004173313733190298,6,1
18496,0.0002614470140542835,5,1
18497,0.00027687542024068534,6,1
18498,0.0001548099098727107,7,1
18499,0.00030256545869633555,7,1
18500,0.0008764262311160564,7,1
18501,0.0003373690997250378,7,1
18502,0.00048151874216273427,7,1
18503,0.00018791522597894073,7,1
18504,0.9998582601547241,1,4
18505,0.9999633431434631,1,8
18506,0.9994151592254639,1,3
18507,0.9998483061790466,1,7
18508,0.003495455952361226,5,1
18509,0.003353582927957177,7,1
18510,0.00025317928520962596,7,1
18511,0.003077809000387788,6,1
18512,0.0006075058481656015,7,1
18513,0.04157107695937157,4,1
18514,0.00028127513360232115,7,1
18515,0.029015304520726204,4,1
18516,0.02119080349802971,5,1
18517,0.08264195173978806,4,1
18518,0.0030165372882038355,5,1
18519,0.11391154676675797,3,1
18520,0.003979016095399857,5,1
18521,0.004536294844001532,5,1
18522,0.00022828560031484812,6,1
18523,0.010973246768116951,4,1
18524,0.0015532270772382617,5,1
18525,0.14238150417804718,2,1
18526,0.012479768134653568,4,1
18527,0.6255905628204346,1,2
18528,0.0009352199849672616,6,1
18529,0.039914608001708984,4,1
18530,0.0003507799992803484,6,1
18531,0.05548536777496338,3,1
18532,0.035872768610715866,5,1
18533,0.985927939414978,1,3
18534,0.002703155856579542,5,1
18535,0.991516649723053,1,3
18536,0.003495455952361226,5,1
18537,0.003353582927957177,7,1
18538,0.00025317928520962596,7,1
18539,0.003077809000387788,6,1
18540,0.0006075058481656015,7,1
18541,0.04157107695937157,4,1
18542,0.00028127513360232115,7,1
18543,0.029015304520726204,4,1
18544,0.02119080349802971,5,1
18545,0.08264195173978806,4,1
18546,0.0030165372882038355,5,1
18547,0.11391154676675797,3,1
18548,0.003979016095399857,5,1
18549,0.004536294844001532,5,1
18550,0.00022828560031484812,6,1
18551,0.010973246768116951,4,1
18552,0.0015532270772382617,5,1
18553,0.14238150417804718,2,1
18554,0.012479768134653568,4,1
18555,0.6255905628204346,1,2
18556,0.0009352199849672616,6,1
18557,0.039914608001708984,4,1
18558,0.0003507799992803484,6,1
18559,0.05548536777496338,3,1
18560,0.99997878074646,1,5
18561,0.9999856352806091,1,8
18562,0.9999829530715942,1,6
18563,0.9999712705612183,1,6
18564,0.03051447495818138,4,1
18565,0.010205337777733803,5,1
18566,0.034318167716264725,3,1
18567,0.001894216169603169,8,1
18568,0.013351976871490479,4,1
18569,0.0038777778390794992,5,1
18570,0.0062255943194031715,4,1
18571,0.0002803420356940478,7,1
18572,0.0022521521896123886,4,1
18573,0.0003871819644700736,7,1
18574,0.0027442474383860826,5,1
18575,0.0002821633534040302,7,1
18576,0.0010512677254155278,5,1
18577,0.010486943647265434,3,1
18578,0.00028582868981175125,5,1
18579,0.0010650863405317068,6,1
18580,0.0008611358935013413,6,1
18581,0.002328915288671851,5,1
18582,0.0007925566169433296,5,1
18583,0.0002554041857365519,7,1
18584,0.0006289281882345676,8,1
18585,0.05446716770529747,5,1
18586,0.0009585823281668127,7,1
18587,0.33529937267303467,2,1
18588,0.004919197876006365,5,1
18589,0.0011594572570174932,7,1
18590,0.0014657707652077079,5,1
18591,0.00035978975938633084,7,1
18592,0.01111957710236311,4,1
18593,0.04054586589336395,3,1
18594,0.001846499159000814,5,1
18595,0.503545880317688,1,2
18596,0.9799082279205322,1,2
18597,0.990947961807251,1,2
18598,0.9990404844284058,1,3
18599,0.9947595596313477,1,2
18600,0.9435105323791504,1,4
18601,0.5644865036010742,1,2
18602,0.6628389358520508,1,2
18603,0.14309324324131012,2,1
18604,0.3854910433292389,4,3
18605,0.9980050921440125,1,5
18606,0.9980339407920837,1,3
18607,0.9987466931343079,1,5
18608,0.0063929990865290165,5,1
18609,0.0012225392274558544,5,1
18610,0.001578890485689044,4,1
18611,0.0004529280122369528,6,1
18612,0.0009867317276075482,5,1
18613,0.0003396334941498935,7,1
18614,0.000514219282194972,4,1
18615,0.00023692323884461075,7,1
18616,0.002506630029529333,5,1
18617,0.0008499638643115759,5,1
18618,0.004196903668344021,4,1
18619,0.0006872972589917481,6,1
18620,0.003090223064646125,4,1
18621,0.0018143408233299851,5,1
18622,0.0034470108803361654,4,1
18623,0.0009252416202798486,5,1
18624,0.00999080203473568,4,1
18625,0.0031806710176169872,5,1
18626,0.007104555610567331,4,1
18627,0.001088273129425943,6,1
18628,0.9998530149459839,1,5
18629,0.9998910427093506,1,4
18630,0.9996135830879211,1,3
18631,0.9997865557670593,1,4
18632,0.9435105323791504,1,4
18633,0.5644865036010742,1,2
18634,0.6628389358520508,1,2
18635,0.14309324324131012,2,1
18636,0.3854910433292389,4,3
18637,0.9980050921440125,1,5
18638,0.9980339407920837,1,3
18639,0.9987466931343079,1,5
18640,0.0063929990865290165,5,1
18641,0.0012225392274558544,5,1
18642,0.001578890485689044,4,1
18643,0.0004529280122369528,6,1
18644,0.0009867317276075482,5,1
18645,0.0003396334941498935,7,1
18646,0.000514219282194972,4,1
18647,0.00023692323884461075,7,1
18648,0.002506630029529333,5,1
18649,0.0008499638643115759,5,1
18650,0.004196903668344021,4,1
18651,0.0006872972589917481,6,1
18652,0.003090223064646125,4,1
18653,0.0018143408233299851,5,1
18654,0.0034470108803361654,4,1
18655,0.0009252416202798486,5,1
18656,0.00999080203473568,4,1
18657,0.0031806710176169872,5,1
18658,0.007104555610567331,4,1
18659,0.001088273129425943,6,1
18660,0.9999438524246216,1,4
18661,0.9999464750289917,1,5
18662,0.9999726414680481,1,4
18663,0.9999767541885376,1,4
18664,0.0023177708499133587,3,1
18665,0.0028130109421908855,4,1
18666,0.000966671563219279,3,1
18667,0.00021879211999475956,9,1
18668,0.5676083564758301,2,3
18669,0.7640534043312073,1,2
18670,0.0007270025089383125,4,1
18671,0.0003593025903683156,7,1
18672,0.0005747632239945233,4,1
18673,9.47129083215259e-05,7,1
18674,8.535315282642841e-05,7,1
18675,5.734239312005229e-05,8,1
18676,9.003071318147704e-05,8,1
18677,0.0004538285138551146,6,1
18678,0.0014874557964503765,4,1
18679,0.0004188753664493561,7,1
18680,0.003385265124961734,5,2
18681,0.019071949645876884,6,1
18682,0.0018414912046864629,4,2
18683,0.014268568716943264,6,1
18684,0.9987596869468689,1,3
18685,0.9993078112602234,1,4
18686,0.9991769194602966,1,3
18687,0.9997493028640747,1,4
18688,0.025560783222317696,3,1
18689,0.023978205397725105,2,1
18690,0.17761196196079254,3,2
18691,0.014832409098744392,2,1
18692,0.00031356397084891796,6,1
18693,0.0004610396863427013,6,1
18694,9.168750693788752e-05,7,1
18695,0.00030495182727463543,6,1
18696,0.9991297125816345,1,3
18697,0.9458565711975098,1,2
18698,0.9993356466293335,1,3
18699,0.9871742129325867,1,2
18700,0.0023177708499133587,3,1
18701,0.0028130109421908855,4,1
18702,0.000966671563219279,3,1
18703,0.00021879211999475956,9,1
18704,0.5676083564758301,2,3
18705,0.7640534043312073,1,2
18706,0.0007270025089383125,4,1
18707,0.0003593025903683156,7,1
18708,0.0005747632239945233,4,1
18709,9.47129083215259e-05,7,1
18710,8.535315282642841e-05,7,1
18711,5.734239312005229e-05,8,1
18712,9.003071318147704e-05,8,1
18713,0.0004538285138551146,6,1
18714,0.0014874557964503765,4,1
18715,0.0004188753664493561,7,1
18716,0.003385265124961734,5,2
18717,0.019071949645876884,6,1
18718,0.0018414912046864629,4,2
18719,0.014268568716943264,6,1
18720,0.9987596869468689,1,3
18721,0.9993078112602234,1,4
18722,0.9991769194602966,1,3
18723,0.9997493028640747,1,4
18724,0.025560783222317696,3,1
18725,0.023978205397725105,2,1
18726,0.17761196196079254,3,2
18727,0.014832409098744392,2,1
18728,0.00031356397084891796,6,1
18729,0.0004610396863427013,6,1
18730,9.168750693788752e-05,7,1
18731,0.00030495182727463543,6,1
18732,0.9998332262039185,1,5
18733,0.9999047517776489,1,5
18734,0.9999576807022095,1,5
18735,0.9999596476554871,1,5
18736,0.40941888093948364,2,1
18737,0.032133109867572784,3,1
18738,0.22323666512966156,3,1
18739,0.042910464107990265,4,1
18740,0.9990682005882263,1,5
18741,0.9997887015342712,1,6
18742,0.9991419911384583,1,5
18743,0.9981799125671387,1,4
18744,0.0096264174208045,4,1
18745,0.014970822259783745,4,1
18746,0.0056776064448058605,5,1
18747,0.018301397562026978,4,2
18748,0.9769226312637329,1,5
18749,0.9756060242652893,1,5
18750,0.9994228482246399,1,5
18751,0.9996216297149658,1,6
18752,0.002428008010610938,6,1
18753,0.002744104713201523,5,1
18754,0.0006109997048042715,7,1
18755,0.0016668931348249316,5,1
18756,0.004159109201282263,6,1
18757,0.007949811406433582,5,1
18758,0.03789475932717323,3,1
18759,0.016608644276857376,5,1
18760,0.003107092110440135,8,1
18761,0.0045359390787780285,7,1
18762,0.012661561369895935,7,1
18763,0.010333352722227573,6,1
18764,0.02417304553091526,5,1
18765,0.0044597359374165535,5,1
18766,0.0010298542911186814,7,1
18767,0.001702414476312697,7,1
18768,0.9929343461990356,1,5
18769,0.9961720108985901,1,5
18770,0.9996780157089233,1,5
18771,0.9985125660896301,1,5
18772,0.002018054947257042,6,1
18773,0.0007840908947400749,6,1
18774,0.00040379271376878023,8,1
18775,0.00018053075473289937,8,1
18776,0.3098694980144501,4,1
18777,0.22749318182468414,3,1
18778,0.25499647855758667,5,1
18779,0.3602313995361328,3,1
18780,0.017078805714845657,6,1
18781,0.006184665486216545,5,1
18782,0.030757931992411613,5,1
18783,0.00934242270886898,5,1
18784,0.003123596543446183,6,1
18785,0.0006129107205197215,6,1
18786,0.001680794288404286,6,1
18787,0.0005679663154296577,7,1
18788,0.008792031556367874,4,1
18789,0.0013082984369248152,8,1
18790,0.10244278609752655,4,1
18791,0.013702994212508202,4,1
18792,0.010665059089660645,6,1
18793,0.1066446453332901,4,1
18794,0.06693650782108307,4,1
18795,0.8344147801399231,1,2
18796,0.15715530514717102,5,1
18797,0.89128577709198,1,4
18798,0.9986012578010559,1,6
18799,0.919206440448761,1,4
18800,0.01267678290605545,6,1
18801,0.0024381570983678102,8,1
18802,0.002687996020540595,8,1
18803,0.0007036218303255737,8,1
18804,0.041288360953330994,4,1
18805,0.0008367807022295892,7,1
18806,0.0023387677501887083,6,1
18807,0.0006937364232726395,8,1
18808,0.04983016103506088,5,1
18809,0.009294954128563404,5,1
18810,0.10799681395292282,5,2
18811,0.002776178764179349,7,1
18812,0.09013083577156067,4,1
18813,0.030423618853092194,4,1
18814,0.16349437832832336,3,1
18815,0.032557811588048935,4,1
18816,0.9937472343444824,1,6
18817,0.9919015765190125,1,5
18818,0.997177243232727,1,5
18819,0.9982072710990906,1,5
18820,0.002018054947257042,6,1
18821,0.0007840908947400749,6,1
18822,0.00040379271376878023,8,1
18823,0.00018053075473289937,8,1
18824,0.3098694980144501,4,1
18825,0.22749318182468414,3,1
18826,0.25499647855758667,5,1
18827,0.3602313995361328,3,1
18828,0.017078805714845657,6,1
18829,0.006184665486216545,5,1
18830,0.030757931992411613,5,1
18831,0.00934242270886898,5,1
18832,0.003123596543446183,6,1
18833,0.0006129107205197215,6,1
18834,0.001680794288404286,6,1
18835,0.0005679663154296577,7,1
18836,0.008792031556367874,4,1
18837,0.0013082984369248152,8,1
18838,0.10244278609752655,4,1
18839,0.013702994212508202,4,1
18840,0.010665059089660645,6,1
18841,0.1066446453332901,4,1
18842,0.06693650782108307,4,1
18843,0.8344147801399231,1,2
18844,0.15715530514717102,5,1
18845,0.89128577709198,1,4
18846,0.9986012578010559,1,6
18847,0.919206440448761,1,4
18848,0.01267678290605545,6,1
18849,0.0024381570983678102,8,1
18850,0.002687996020540595,8,1
18851,0.0007036218303255737,8,1
18852,0.041288360953330994,4,1
18853,0.0008367807022295892,7,1
18854,0.0023387677501887083,6,1
18855,0.0006937364232726395,8,1
18856,0.04983016103506088,5,1
18857,0.009294954128563404,5,1
18858,0.10799681395292282,5,2
18859,0.002776178764179349,7,1
18860,0.09013083577156067,4,1
18861,0.030423618853092194,4,1
18862,0.16349437832832336,3,1
18863,0.032557811588048935,4,1
18864,0.017982494086027145,5,1
18865,0.019901558756828308,5,1
18866,0.004218715243041515,5,1
18867,0.005051352549344301,5,1
18868,0.012526269070804119,5,1
18869,0.0011198753491044044,6,1
18870,0.0011838928330689669,6,1
18871,0.0005488689639605582,7,1
18872,0.002514698775485158,5,1
18873,0.0007622085977345705,6,1
18874,0.0005607881466858089,6,1
18875,0.00029740750323981047,7,1
18876,0.9595018029212952,1,5
18877,0.976883590221405,1,4
18878,0.9373040795326233,1,4
18879,0.8788266777992249,1,2
18880,0.39311718940734863,4,3
18881,0.19777165353298187,3,1
18882,0.193595290184021,4,2
18883,0.18150398135185242,2,1
18884,0.5836513042449951,1,2
18885,0.5819490551948547,1,2
18886,0.24690918624401093,2,1
18887,0.058218713849782944,2,1
18888,0.0003544992650859058,9,1
18889,0.00018864049343392253,8,1
18890,0.00011655463458737358,11,1
18891,9.348278399556875e-05,8,1
18892,0.997995913028717,1,5
18893,0.9921172261238098,1,3
18894,0.999748170375824,1,5
18895,0.9827488660812378,1,2
18896,0.012526152655482292,5,1
18897,0.001119866850785911,6,1
18898,0.0011838950449600816,6,1
18899,0.0005488616297952831,7,1
18900,0.0025147132109850645,5,1
18901,0.0007621810073032975,6,1
18902,0.0005607998464256525,6,1
18903,0.0002974148956127465,7,1
18904,0.9595023989677429,1,5
18905,0.9768834114074707,1,4
18906,0.9373031258583069,1,4
18907,0.878825306892395,1,2
18908,0.39311718940734863,4,3
18909,0.19777165353298187,3,1
18910,0.193595290184021,4,2
18911,0.18150398135185242,2,1
18912,0.5836513042449951,1,2
18913,0.5819490551948547,1,2
18914,0.24690918624401093,2,1
18915,0.058218713849782944,2,1
18916,0.0003544992650859058,9,1
18917,0.00018864049343392253,8,1
18918,0.00011655463458737358,11,1
18919,9.348278399556875e-05,8,1
18920,0.22588559985160828,3,2
18921,0.7584726214408875,1,3
18922,0.7020175457000732,2,3
18923,0.7917702794075012,2,3
18924,0.79202800989151,2,3
18925,0.9956392049789429,1,3
18926,0.9985836744308472,1,3
18927,0.9896981120109558,1,3
18928,0.014490220695734024,4,1
18929,0.0827196016907692,3,1
18930,0.013471272774040699,4,1
18931,0.1366094946861267,3,1
18932,0.8374488949775696,2,3
18933,0.39984405040740967,3,2
18934,0.40521103143692017,3,2
18935,0.4551926851272583,3,2
18936,0.3291211426258087,3,2
18937,0.3278006613254547,3,2
18938,0.2500944137573242,3,2
18939,0.6701731085777283,2,3
18940,0.9929167032241821,1,3
18941,0.9969843626022339,1,3
18942,0.9585566520690918,1,3
18943,0.9975352883338928,1,3
18944,0.000538460910320282,5,1
18945,0.0001940772053785622,8,1
18946,0.000386673811590299,8,1
18947,0.00016053926083259284,8,1
18948,0.0005354205495677888,5,1
18949,0.000966615101788193,6,1
18950,0.00032008864218369126,7,1
18951,0.00034415131085552275,6,1
18952,0.001717039500363171,6,1
18953,0.002078499412164092,6,1
18954,0.0006345027941279113,7,1
18955,0.0008838843205012381,7,1
18956,0.9988563656806946,1,3
18957,0.7497352361679077,1,2
18958,0.9949702620506287,1,3
18959,0.8982658982276917,1,2
18960,0.025976508855819702,4,1
18961,0.9625138640403748,1,2
18962,0.636073112487793,1,2
18963,0.6023633480072021,1,2
18964,0.0010221062693744898,5,1
18965,0.0005827557761222124,7,1
18966,0.0003804385778494179,5,1
18967,0.0002153937821276486,7,1
18968,0.002442598808556795,4,1
18969,0.004512686748057604,5,1
18970,0.0010159013327211142,5,1
18971,0.0019949337001889944,6,1
18972,0.004526606760919094,5,1
18973,0.0022964051458984613,6,1
18974,0.00037199872895143926,5,1
18975,0.00036817716318182647,7,1
18976,0.10304127633571625,5,2
18977,0.05912246182560921,5,1
18978,0.01187907811254263,5,1
18979,0.0020065854769200087,6,1
18980,0.0008191433153115213,5,1
18981,0.000506400887388736,6,1
18982,0.0005972384824417531,6,1
18983,0.00029539974639192224,7,1
18984,0.0001992688194150105,6,1
18985,0.0004882322682533413,6,1
18986,0.0020455094054341316,5,1
18987,0.0021133744157850742,5,1
18988,0.010825428180396557,5,1
18989,0.00029277231078594923,7,1
18990,0.0013449700782075524,5,1
18991,0.0001302588207181543,8,1
18992,0.0022726787719875574,5,1
18993,0.04506278783082962,5,1
18994,0.05666964128613472,4,1
18995,0.12099196761846542,2,1
18996,0.026456624269485474,4,1
18997,0.0004366764042060822,6,1
18998,0.0013214434729889035,5,1
18999,0.0001826869265642017,7,1
19000,0.729937732219696,2,3
19001,0.22444398701190948,3,1
19002,0.09557228535413742,3,2
19003,0.01354218740016222,6,1
19004,0.9921243786811829,1,3
19005,0.6701656579971313,1,2
19006,0.9645283222198486,1,3
19007,0.43874192237854004,2,1
19008,0.025976508855819702,4,1
19009,0.9625138640403748,1,2
19010,0.636073112487793,1,2
19011,0.6023633480072021,1,2
19012,0.0010221062693744898,5,1
19013,0.0005827557761222124,7,1
19014,0.0003804385778494179,5,1
19015,0.0002153937821276486,7,1
19016,0.002442598808556795,4,1
19017,0.004512686748057604,5,1
19018,0.0010159013327211142,5,1
19019,0.0019949337001889944,6,1
19020,0.004526606760919094,5,1
19021,0.0022964051458984613,6,1
19022,0.00037199872895143926,5,1
19023,0.00036817716318182647,7,1
19024,0.10304127633571625,5,2
19025,0.05912246182560921,5,1
19026,0.01187907811254263,5,1
19027,0.0020065854769200087,6,1
19028,0.0008191433153115213,5,1
19029,0.000506400887388736,6,1
19030,0.0005972384824417531,6,1
19031,0.00029539974639192224,7,1
19032,0.0001992688194150105,6,1
19033,0.0004882322682533413,6,1
19034,0.0020455094054341316,5,1
19035,0.0021133744157850742,5,1
19036,0.010825428180396557,5,1
19037,0.00029277231078594923,7,1
19038,0.0013449700782075524,5,1
19039,0.0001302588207181543,8,1
19040,0.0022726787719875574,5,1
19041,0.04506278783082962,5,1
19042,0.05666964128613472,4,1
19043,0.12099196761846542,2,1
19044,0.026456624269485474,4,1
19045,0.0004366764042060822,6,1
19046,0.0013214434729889035,5,1
19047,0.0001826869265642017,7,1
19048,0.729937732219696,2,3
19049,0.22444398701190948,3,1
19050,0.09557228535413742,3,2
19051,0.01354218740016222,6,1
19052,0.9997746348381042,1,3
19053,0.9999561309814453,1,5
19054,0.9999169707298279,1,4
19055,0.9999383091926575,1,5
19056,0.025976508855819702,4,1
19057,0.9625138640403748,1,2
19058,0.636073112487793,1,2
19059,0.6023633480072021,1,2
19060,0.0010221062693744898,5,1
19061,0.0005827557761222124,7,1
19062,0.0003804385778494179,5,1
19063,0.0002153937821276486,7,1
19064,0.002442598808556795,4,1
19065,0.004512686748057604,5,1
19066,0.0010159013327211142,5,1
19067,0.0019949337001889944,6,1
19068,0.004526606760919094,5,1
19069,0.0022964051458984613,6,1
19070,0.00037199872895143926,5,1
19071,0.00036817716318182647,7,1
19072,0.10304127633571625,5,2
19073,0.05912246182560921,5,1
19074,0.01187907811254263,5,1
19075,0.0020065854769200087,6,1
19076,0.0008191433153115213,5,1
19077,0.000506400887388736,6,1
19078,0.0005972384824417531,6,1
19079,0.00029539974639192224,7,1
19080,0.0001992688194150105,6,1
19081,0.0004882322682533413,6,1
19082,0.0020455094054341316,5,1
19083,0.0021133744157850742,5,1
19084,0.010825428180396557,5,1
19085,0.00029277231078594923,7,1
19086,0.0013449700782075524,5,1
19087,0.0001302588207181543,8,1
19088,0.0022726787719875574,5,1
19089,0.04506278783082962,5,1
19090,0.05666964128613472,4,1
19091,0.12099196761846542,2,1
19092,0.026456624269485474,4,1
19093,0.0004366764042060822,6,1
19094,0.0013214434729889035,5,1
19095,0.0001826869265642017,7,1
19096,0.729937732219696,2,3
19097,0.22444398701190948,3,1
19098,0.09557228535413742,3,2
19099,0.01354218740016222,6,1
19100,0.9968635439872742,1,3
19101,0.9961192607879639,1,3
19102,0.999618649482727,1,3
19103,0.999589741230011,1,4
19104,0.4408603608608246,5,4
19105,0.5963106751441956,3,4
19106,0.20318710803985596,5,2
19107,0.14670692384243011,5,1
19108,0.0029532762710005045,4,1
19109,0.003287521656602621,5,1
19110,0.004380569793283939,4,1
19111,0.003764835651963949,5,1
19112,0.0035246224142611027,5,1
19113,0.00966772623360157,6,1
19114,0.0012517687864601612,6,1
19115,0.006106105167418718,6,1
19116,0.008726224303245544,5,1
19117,0.006711804773658514,5,1
19118,0.0016862951451912522,6,1
19119,0.0025307328905910254,5,1
19120,0.005970802623778582,6,1
19121,0.00944138690829277,5,1
19122,0.0025668509770184755,6,1
19123,0.002314543817192316,6,1
19124,0.9994451999664307,1,5
19125,0.9993083477020264,1,5
19126,0.999624490737915,1,4
19127,0.9998859167098999,1,6
19128,0.4408603608608246,5,4
19129,0.5963106751441956,3,4
19130,0.20318710803985596,5,2
19131,0.14670692384243011,5,1
19132,0.0029532762710005045,4,1
19133,0.003287521656602621,5,1
19134,0.004380569793283939,4,1
19135,0.003764835651963949,5,1
19136,0.0035245956387370825,5,1
19137,0.009667671285569668,6,1
19138,0.0012517498107627034,6,1
19139,0.006105874199420214,6,1
19140,0.008726092055439949,5,1
19141,0.006711652502417564,5,1
19142,0.0016863110940903425,6,1
19143,0.0025307622272521257,5,1
19144,0.005970904137939215,6,1
19145,0.009441209025681019,5,1
19146,0.0025668314192444086,6,1
19147,0.002314526354894042,6,1
19148,0.9674955606460571,1,2
19149,0.8685465455055237,1,2
19150,0.6658403277397156,1,2
19151,0.07127392292022705,2,1
19152,0.000493439903948456,5,1
19153,0.0001650417543714866,8,1
19154,0.0002061719715129584,7,1
19155,0.00010172345355385914,8,1
19156,0.002102380385622382,4,1
19157,0.0013820286840200424,5,1
19158,0.8199453353881836,1,2
19159,0.0009544643689878285,6,1
19160,0.0008110143826343119,5,1
19161,0.00022301485296338797,6,1
19162,0.0006570605328306556,4,1
19163,0.00012092315591871738,8,1
19164,0.9994083046913147,1,4
19165,0.9999634623527527,1,6
19166,0.9998843669891357,1,4
19167,0.9999668598175049,1,7
19168,0.9152989387512207,1,3
19169,0.9822384715080261,1,4
19170,0.983453094959259,1,3
19171,0.9951052665710449,1,3
19172,0.6977014541625977,2,3
19173,0.9972386360168457,1,5
19174,0.9055602550506592,1,3
19175,0.9969853162765503,1,5
19176,0.0046585421077907085,5,1
19177,0.0018450221978127956,6,1
19178,0.0021085094194859266,5,1
19179,0.0017809253185987473,7,1
19180,0.10235250741243362,4,1
19181,0.24320125579833984,2,1
19182,0.04383524879813194,3,1
19183,0.05380598083138466,5,1
19184,0.9955520033836365,1,3
19185,0.9291753768920898,1,2
19186,0.9882726669311523,1,3
19187,0.8452845215797424,1,2
19188,0.9974376559257507,1,5
19189,0.9986029267311096,1,6
19190,0.9999455809593201,1,7
19191,0.9999218583106995,1,6
19192,0.004367243964225054,6,1
19193,0.029622437432408333,5,1
19194,0.02397233620285988,4,1
19195,0.13424767553806305,2,1
19196,0.0025786582846194506,5,1
19197,0.02212117426097393,5,1
19198,0.007261509075760841,4,1
19199,0.010051706805825233,5,1
19200,0.19130420684814453,4,1
19201,0.021629542112350464,5,1
19202,0.03400774300098419,4,1
19203,0.027426831424236298,5,1
19204,0.03085949644446373,5,1
19205,0.014284567907452583,6,1
19206,0.0021279104985296726,6,1
19207,0.006274393294006586,6,1
19208,0.734502911567688,1,2
19209,0.48165926337242126,2,1
19210,0.8901212811470032,1,2
19211,0.8655822277069092,1,2
19212,0.049160972237586975,4,1
19213,0.005795007571578026,5,1
19214,0.0010050878627225757,5,1
19215,0.00036694062873721123,6,1
19216,0.001269412343390286,5,1
19217,0.0006819662521593273,7,1
19218,0.0010534864850342274,5,1
19219,0.00032071868190541863,7,1
19220,0.0009487885399721563,5,1
19221,0.0003305569989606738,7,1
19222,0.0003731527249328792,6,1
19223,0.00010195245704380795,8,1
19224,0.006090190261602402,4,1
19225,0.00935506634414196,5,1
19226,0.002472059801220894,5,1
19227,0.001985665177926421,6,1
19228,0.22215190529823303,2,1
19229,0.994025468826294,1,2
19230,0.9942330718040466,1,3
19231,0.9967434406280518,1,3
19232,0.002543994225561619,5,1
19233,0.00029298689332790673,7,1
19234,0.00022607261780649424,7,1
19235,0.00013780040899291635,8,1
19236,0.0003281293611507863,6,1
19237,0.0006988731911405921,7,1
19238,7.369450031546876e-05,8,1
