idx,p_yes,rank_yes,rank_no
20858,1.7289019105248826e-09,9,1
20859,3.035666162887196e-09,8,1
20860,0.035595040768384933,2,1
20861,0.060375556349754333,2,1
20862,0.9991655945777893,1,2
20863,0.010822286829352379,2,1
20864,1.0,1,5
20865,1.0,1,5
20866,1.0,1,2
20867,1.0,1,5
20868,7.853933311707806e-06,4,1
20869,3.640141130745178e-06,5,1
20870,6.275117243603745e-07,5,1
20871,3.28288621176398e-07,4,1
20872,3.0128504135973344e-07,4,1
20873,2.4472208792758465e-07,6,1
20874,6.604643054686221e-09,10,1
20875,6.821345266416756e-09,11,1
20876,3.440422347011918e-07,5,1
20877,1.743281217159165e-07,5,1
20878,2.381188863864736e-07,5,1
20879,3.694504968621004e-08,7,1
20880,8.506016797582561e-07,4,1
20881,8.241293585342646e-07,4,1
20882,9.135508207691601e-07,5,1
20883,3.450945769145619e-07,5,1
20884,1.586234645856166e-07,4,1
20885,1.430964413628999e-08,8,1
20886,5.251681045592704e-08,6,1
20887,9.358058328245988e-09,9,1
20888,1.5559132293674338e-07,5,1
20889,4.750919302409784e-08,7,1
20890,2.9003476953448626e-08,9,1
20891,7.118298839259296e-09,9,1
20892,8.523687029082794e-06,3,1
20893,0.0009437559056095779,3,1
20894,1.111272104026284e-05,3,1
20895,9.084895395972126e-07,3,1
20896,1.074959527613828e-06,4,1
20897,1.727904788140222e-07,4,1
20898,5.091618504593498e-08,4,1
20899,1.330309640223959e-08,8,1
20900,6.306443367520842e-08,15,1
20901,8.688948582857847e-08,9,1
20902,1.3927040853900507e-08,15,1
20903,3.878124488210233e-09,10,1
20904,0.9999998807907104,1,3
20905,1.0,1,7
20906,1.0,1,3
20907,1.0,1,4
20908,7.853933311707806e-06,4,1
20909,3.640141130745178e-06,5,1
20910,6.275117243603745e-07,5,1
20911,3.28288621176398e-07,4,1
20912,3.0128504135973344e-07,4,1
20913,2.4472208792758465e-07,6,1
20914,6.604643054686221e-09,10,1
20915,6.821345266416756e-09,11,1
20916,3.440422347011918e-07,5,1
20917,1.743281217159165e-07,5,1
20918,2.381188863864736e-07,5,1
20919,3.694504968621004e-08,7,1
20920,8.506016797582561e-07,4,1
20921,8.241293585342646e-07,4,1
20922,9.135508207691601e-07,5,1
20923,3.450945769145619e-07,5,1
20924,1.586234645856166e-07,4,1
20925,1.430964413628999e-08,8,1
20926,5.251681045592704e-08,6,1
20927,9.358058328245988e-09,9,1
20928,1.5559132293674338e-07,5,1
20929,4.750919302409784e-08,7,1
20930,2.9003476953448626e-08,9,1
20931,7.118298839259296e-09,9,1
20932,8.523687029082794e-06,3,1
20933,0.0009437559056095779,3,1
20934,1.111272104026284e-05,3,1
20935,9.084895395972126e-07,3,1
20936,1.074959527613828e-06,4,1
20937,1.727904788140222e-07,4,1
20938,5.091618504593498e-08,4,1
20939,1.330309640223959e-08,8,1
20940,6.306443367520842e-08,15,1
20941,8.688948582857847e-08,9,1
20942,1.3927040853900507e-08,15,1
20943,3.878124488210233e-09,10,1
20944,1.2127340596634895e-05,4,1
20945,1.6669902151988936e-06,4,1
20946,0.4167447090148926,2,1
20947,0.999997615814209,1,2
20948,1.9642671489350505e-08,7,1
20949,1.0585134546658992e-08,6,1
20950,1.3676748622515333e-08,7,1
20951,5.4999231835495266e-09,6,1
20952,1.0,1,7
20953,1.0,1,7
20954,1.0,1,2
20955,1.0,1,2
20956,1.2886276863355306e-06,3,1
20957,2.81353351283542e-07,2,1
20958,1.3852181268703134e-07,4,1
20959,4.143817022850271e-08,3,1
20960,1.5176327679000678e-06,3,1
20961,0.9999484419822693,1,2
20962,6.443025224456278e-09,6,1
20963,0.21386805176734924,2,1
20964,1.1912719628526247e-06,3,1
20965,1.662244564215598e-08,2,1
20966,4.775948809765396e-07,2,1
20967,0.002192959189414978,2,1
20968,6.784950556948388e-08,4,1
20969,2.981811775271126e-08,8,1
20970,3.798056980031106e-08,10,1
20971,2.3030715112781763e-08,8,1
20972,0.002145720412954688,4,1
20973,1.9752439683884404e-09,11,1
20974,9.978554771805648e-06,4,1
20975,3.1282021417666783e-09,8,1
20976,2.480993828157807e-07,3,1
20977,7.469370189028268e-08,3,1
20978,9.555603242006327e-08,4,1
20979,2.095966777915237e-08,4,1
20980,2.0007575585623272e-05,4,1
20981,1.0187918952908603e-08,6,1
20982,1.5899802292551612e-06,4,1
20983,2.4623618699592953e-08,4,1
20984,1.202923805010414e-08,7,1
20985,1.6433701066631556e-09,9,1
20986,2.8916407046608583e-09,11,1
20987,2.084888928166606e-09,9,1
20988,4.9285713288327315e-08,14,1
20989,9.569095738015676e-09,10,1
20990,3.68946970752404e-08,8,1
20991,8.637424109281255e-09,8,1
20992,6.17445721218246e-08,4,1
20993,5.935853586436224e-09,7,1
20994,9.784887566866018e-09,3,1
20995,2.1832078367367558e-09,4,1
20996,5.379120704418483e-09,10,1
20997,1.3376494356620583e-09,9,1
20998,3.059067443800245e-09,9,1
20999,1.2445691144336024e-09,9,1
21000,1.0,1,6
21001,0.9999998807907104,1,2
21002,1.0,1,6
21003,1.0,1,5
21004,6.784950556948388e-08,4,1
21005,2.981811775271126e-08,8,1
21006,3.798056980031106e-08,10,1
21007,2.3030715112781763e-08,8,1
21008,0.002145720412954688,4,1
21009,1.9752439683884404e-09,11,1
21010,9.978554771805648e-06,4,1
21011,3.1282021417666783e-09,8,1
21012,2.480993828157807e-07,3,1
21013,7.469370189028268e-08,3,1
21014,9.555603242006327e-08,4,1
21015,2.095966777915237e-08,4,1
21016,2.0007575585623272e-05,4,1
21017,1.0187918952908603e-08,6,1
21018,1.5899802292551612e-06,4,1
21019,2.4623618699592953e-08,4,1
21020,1.202923805010414e-08,7,1
21021,1.6433701066631556e-09,9,1
21022,2.8916407046608583e-09,11,1
21023,2.084888928166606e-09,9,1
21024,4.9285713288327315e-08,14,1
21025,9.569095738015676e-09,10,1
21026,3.68946970752404e-08,8,1
21027,8.637424109281255e-09,8,1
21028,6.17445721218246e-08,4,1
21029,5.935853586436224e-09,7,1
21030,9.784887566866018e-09,3,1
21031,2.1832078367367558e-09,4,1
21032,5.379120704418483e-09,10,1
21033,1.3376494356620583e-09,9,1
21034,3.059067443800245e-09,9,1
21035,1.2445691144336024e-09,9,1
21036,1.0,1,3
21037,1.0,1,3
21038,0.9999995231628418,1,2
21039,0.9999998807907104,1,2
21040,3.7554343634838006e-07,2,1
21041,7.467685136930413e-09,3,1
21042,2.231603124513981e-09,7,1
21043,2.3866424392338104e-09,5,1
21044,3.390183778151368e-08,4,1
21045,3.353020261442907e-08,4,1
21046,2.228901951895068e-09,6,1
21047,2.078643257519275e-09,8,1
21048,1.7778265970491702e-08,8,1
21049,4.907779072027552e-09,7,1
21050,3.268132209299779e-09,8,1
21051,2.2395429954968904e-09,8,1
21052,1.5719075463493937e-07,4,1
21053,1.840738121927643e-07,2,1
21054,1.4320702845793676e-08,6,1
21055,7.868800722121705e-09,6,1
21056,4.892145710755358e-08,4,1
21057,6.7006200588082265e-09,5,1
21058,4.087616467529642e-09,5,1
21059,2.9646043397946187e-09,8,1
21060,8.276108928839676e-06,2,1
21061,2.351996784000221e-07,2,1
21062,5.650545631397108e-07,2,1
21063,2.883469960579532e-07,3,1
21064,9.485611940363015e-07,2,1
21065,1.4948174253959223e-08,5,1
21066,3.7312869238803614e-08,2,1
21067,5.6068691911548285e-09,6,1
21068,7.216580399926897e-08,5,1
21069,5.225738508585209e-09,7,1
21070,1.4864160569061369e-08,7,1
21071,5.546845649462284e-09,7,1
21072,0.9999994039535522,1,2
21073,1.0,1,3
21074,0.9999992847442627,1,2
21075,1.0,1,3
21076,3.7554985965471133e-07,2,1
21077,7.467442664221835e-09,3,1
21078,2.2315820302765133e-09,7,1
21079,2.3866515430626123e-09,5,1
21080,3.3902676221941874e-08,4,1
21081,3.3530842102891256e-08,4,1
21082,2.2288766388101067e-09,6,1
21083,2.078615501943659e-09,8,1
21084,1.7777248118022726e-08,8,1
21085,4.907591666380995e-09,7,1
21086,3.268181947291282e-09,8,1
21087,2.239478602561462e-09,8,1
21088,1.571943499811823e-07,4,1
21089,1.8407415325327747e-07,2,1
21090,1.4321385854998425e-08,6,1
21091,7.868710127922895e-09,6,1
21092,4.892145710755358e-08,4,1
21093,6.7006200588082265e-09,5,1
21094,4.087616467529642e-09,5,1
21095,2.9646043397946187e-09,8,1
21096,8.276108928839676e-06,2,1
21097,2.351996784000221e-07,2,1
21098,5.650545631397108e-07,2,1
21099,2.883469960579532e-07,3,1
21100,9.485611940363015e-07,2,1
21101,1.4948174253959223e-08,5,1
21102,3.7312869238803614e-08,2,1
21103,5.6068691911548285e-09,6,1
21104,7.216580399926897e-08,5,1
21105,5.225738508585209e-09,7,1
21106,1.4864160569061369e-08,7,1
21107,5.546845649462284e-09,7,1
21108,0.999877393245697,1,2
21109,0.999375581741333,1,2
21110,1.0,1,3
21111,0.9997921586036682,1,2
21112,1.468104784407842e-07,2,1
21113,4.597884739609981e-08,2,1
21114,0.9774397015571594,1,2
21115,6.640151696046814e-05,2,1
21116,1.1233465357918249e-07,3,1
21117,4.300004263768642e-08,3,1
21118,6.448830731642374e-07,3,1
21119,1.527271287216081e-08,2,1
21120,3.08422549721854e-08,3,1
21121,2.3808774951561418e-09,6,1
21122,3.213767740817275e-08,2,1
21123,2.617157379702917e-09,4,1
21124,4.857225121668307e-06,3,1
21125,1.4415473970075254e-07,2,1
21126,3.6121863900007156e-07,3,1
21127,4.7405183778437276e-08,5,1
21128,7.332662062253803e-05,3,1
21129,1.249457227459061e-06,2,1
21130,3.607607368394383e-07,2,1
21131,2.39629628140392e-07,2,1
21132,1.165088860943797e-06,3,1
21133,1.0469917697264464e-06,2,1
21134,4.758173588470527e-08,4,1
21135,2.840488377842121e-07,2,1
21136,0.9993040561676025,1,4
21137,0.00013476642197929323,3,1
21138,0.07695107907056808,3,1
21139,1.4691090655105654e-06,3,1
21140,6.716102802784008e-07,4,1
21141,4.110166571535956e-07,2,1
21142,3.752906607701334e-08,5,1
21143,7.953937597449112e-08,2,1
21144,8.131447515324908e-08,3,1
21145,3.449245014053304e-07,2,1
21146,2.82959131681082e-08,4,1
21147,6.052190570926541e-08,2,1
21148,2.905020721755136e-07,4,1
21149,1.3354238944884855e-05,2,1
21150,0.9823411703109741,1,2
21151,0.013688705861568451,2,1
21152,1.704264507296216e-09,9,1
21153,1.2638571300627177e-09,7,1
21154,1.0870241373694967e-09,9,1
21155,1.02647434996328e-09,7,1
21156,1.4082275811233558e-05,5,2
21157,8.14983832242433e-06,3,1
21158,9.271695944335079e-07,5,1
21159,1.501624922184419e-07,3,1
21160,5.090757326797757e-07,5,1
21161,1.2538053795196902e-07,3,1
21162,1.0166688468871143e-07,5,1
21163,3.5779553542170106e-08,4,1
21164,5.5737768178687475e-08,10,1
21165,1.3600120496448653e-07,5,1
21166,6.688098608265136e-08,6,1
21167,2.1372692060595e-08,5,1
21168,2.875347320241417e-07,4,1
21169,8.742905954761682e-09,6,1
21170,1.3648076002681364e-09,10,1
21171,3.2553908457799707e-09,6,1
21172,4.097157102478377e-08,5,1
21173,1.2627573653389845e-07,4,1
21174,1.7030567178721867e-08,7,1
21175,1.2042002950352071e-08,7,1
21176,1.535517135664577e-08,13,1
21177,2.3382062508403578e-08,4,1
21178,3.0808273265847674e-08,9,1
21179,1.7405330510200656e-08,5,1
21180,1.2586328423935811e-08,10,1
21181,1.5957230203866857e-08,7,1
21182,6.695509036092062e-09,8,1
21183,6.712247202500521e-09,4,1
21184,2.9754713182228443e-07,11,1
21185,6.191687162981907e-08,7,1
21186,2.0904769471030704e-08,8,1
21187,2.0309766313175714e-08,8,1
21188,6.813378945480508e-07,5,1
21189,8.776979854019373e-08,4,1
21190,7.276784064202957e-09,9,1
21191,1.5505385420055973e-08,8,1
21192,3.5625595273813815e-07,13,1
21193,7.50714690411769e-08,10,1
21194,5.1748383356198246e-08,11,1
21195,2.7122633028398013e-08,5,1
21196,0.9783996939659119,1,2
21197,0.8970146775245667,1,2
21198,0.9999999403953552,1,3
21199,0.7809379696846008,1,2
21200,1.7042711686343637e-09,9,1
21201,1.263816162833109e-09,7,1
21202,1.0870490063652483e-09,9,1
21203,1.0264528116366023e-09,7,1
21204,1.4082005691307131e-05,5,2
21205,8.149947461788543e-06,3,1
21206,9.272085890188464e-07,5,1
21207,1.5015103826954146e-07,3,1
21208,5.090728336654138e-07,5,1
21209,1.253812627055595e-07,3,1
21210,1.016686326238414e-07,5,1
21211,3.577614293703846e-08,4,1
21212,5.573712513751161e-08,10,1
21213,1.3599783699191903e-07,5,1
21214,6.688085107953157e-08,6,1
21215,2.1372528635765775e-08,5,1
21216,2.8754186587320874e-07,4,1
21217,8.742856216770178e-09,6,1
21218,1.3648256969034378e-09,10,1
21219,3.2553908457799707e-09,6,1
21220,4.097227801480585e-08,5,1
21221,1.26279601886381e-07,4,1
21222,1.7030373555826372e-08,7,1
21223,1.2042438157777724e-08,7,1
21224,1.5354730820149598e-08,13,1
21225,2.3381751645956683e-08,4,1
21226,3.080750943240673e-08,9,1
21227,1.7405296759420708e-08,5,1
21228,1.2586641062739545e-08,10,1
21229,1.5958660171122574e-08,7,1
21230,6.6954961575049765e-09,8,1
21231,6.7121832536543025e-09,4,1
21232,2.9754713182228443e-07,11,1
21233,6.191687162981907e-08,7,1
21234,2.0904769471030704e-08,8,1
21235,2.0309766313175714e-08,8,1
21236,6.813378945480508e-07,5,1
21237,8.776979854019373e-08,4,1
21238,7.276784064202957e-09,9,1
21239,1.5505385420055973e-08,8,1
21240,3.5625595273813815e-07,13,1
21241,7.50714690411769e-08,10,1
21242,5.1748383356198246e-08,11,1
21243,2.7122633028398013e-08,5,1
21244,1.0,1,2
21245,1.0,1,5
21246,1.0,1,3
21247,1.0,1,4
21248,1.7042711686343637e-09,9,1
21249,1.263816162833109e-09,7,1
21250,1.0870490063652483e-09,9,1
21251,1.0264528116366023e-09,7,1
21252,1.4082005691307131e-05,5,2
21253,8.149947461788543e-06,3,1
21254,9.272085890188464e-07,5,1
21255,1.5015103826954146e-07,3,1
21256,5.090728336654138e-07,5,1
21257,1.253812627055595e-07,3,1
21258,1.016686326238414e-07,5,1
21259,3.577614293703846e-08,4,1
21260,5.573712513751161e-08,10,1
21261,1.3599783699191903e-07,5,1
21262,6.688085107953157e-08,6,1
21263,2.1372528635765775e-08,5,1
21264,2.8754186587320874e-07,4,1
21265,8.742856216770178e-09,6,1
21266,1.3648256969034378e-09,10,1
21267,3.2553908457799707e-09,6,1
21268,4.097227801480585e-08,5,1
21269,1.26279601886381e-07,4,1
21270,1.7030373555826372e-08,7,1
21271,1.2042438157777724e-08,7,1
21272,1.5354730820149598e-08,13,1
21273,2.3381751645956683e-08,4,1
21274,3.080750943240673e-08,9,1
21275,1.7405296759420708e-08,5,1
21276,1.2586641062739545e-08,10,1
21277,1.5958660171122574e-08,7,1
21278,6.6954961575049765e-09,8,1
21279,6.7121832536543025e-09,4,1
21280,2.9754713182228443e-07,11,1
21281,6.191687162981907e-08,7,1
21282,2.0904769471030704e-08,8,1
21283,2.0309766313175714e-08,8,1
21284,6.813378945480508e-07,5,1
21285,8.776979854019373e-08,4,1
21286,7.276784064202957e-09,9,1
21287,1.5505385420055973e-08,8,1
21288,3.5625595273813815e-07,13,1
21289,7.50714690411769e-08,10,1
21290,5.1748383356198246e-08,11,1
21291,2.7122633028398013e-08,5,1
21292,1.0,1,2
21293,0.42231014370918274,2,1
21294,0.9999955296516418,1,2
21295,0.0063669756054878235,2,1
21296,1.7042711686343637e-09,9,1
21297,1.263816162833109e-09,7,1
21298,1.0870490063652483e-09,9,1
21299,1.0264528116366023e-09,7,1
21300,1.4082005691307131e-05,5,2
21301,8.149947461788543e-06,3,1
21302,9.272085890188464e-07,5,1
21303,1.5015103826954146e-07,3,1
21304,5.090728336654138e-07,5,1
21305,1.253812627055595e-07,3,1
21306,1.016686326238414e-07,5,1
21307,3.577614293703846e-08,4,1
21308,5.573712513751161e-08,10,1
21309,1.3599783699191903e-07,5,1
21310,6.688085107953157e-08,6,1
21311,2.1372528635765775e-08,5,1
21312,2.8754186587320874e-07,4,1
21313,8.742856216770178e-09,6,1
21314,1.3648256969034378e-09,10,1
21315,3.2553908457799707e-09,6,1
21316,4.097227801480585e-08,5,1
21317,1.26279601886381e-07,4,1
21318,1.7030373555826372e-08,7,1
21319,1.2042438157777724e-08,7,1
21320,1.5354730820149598e-08,13,1
21321,2.3381751645956683e-08,4,1
21322,3.080750943240673e-08,9,1
21323,1.7405296759420708e-08,5,1
21324,1.2586641062739545e-08,10,1
21325,1.5958660171122574e-08,7,1
21326,6.6954961575049765e-09,8,1
21327,6.7121832536543025e-09,4,1
21328,2.9754713182228443e-07,11,1
21329,6.191687162981907e-08,7,1
21330,2.0904769471030704e-08,8,1
21331,2.0309766313175714e-08,8,1
21332,6.813378945480508e-07,5,1
21333,8.776979854019373e-08,4,1
21334,7.276784064202957e-09,9,1
21335,1.5505385420055973e-08,8,1
21336,3.5625595273813815e-07,13,1
21337,7.50714690411769e-08,10,1
21338,5.1748383356198246e-08,11,1
21339,2.7122633028398013e-08,5,1
21340,1.0,1,9
21341,0.999989926815033,1,3
21342,1.0,1,5
21343,1.0,1,3
21344,1.5034439471151018e-08,5,1
21345,1.880327671344162e-09,7,1
21346,5.976456218803605e-09,6,1
21347,1.033507279757373e-09,8,1
21348,2.3667823825235246e-06,3,1
21349,6.038178071321454e-06,3,1
21350,6.965635748201748e-07,4,1
21351,1.9213294422115723e-07,2,1
21352,4.1021073116098705e-07,3,1
21353,4.0335596196428014e-08,3,1
21354,9.275732537616932e-08,4,1
21355,2.394166820351984e-08,3,1
21356,4.463688867417659e-07,5,1
21357,5.549017245698451e-08,5,1
21358,1.3052637193311512e-08,10,1
21359,4.404972386851114e-09,9,1
21360,2.5574003359452036e-08,8,1
21361,2.4222022165787394e-09,8,1
21362,4.794830754661916e-09,7,1
21363,1.3425568434755064e-09,7,1
21364,3.4171003790106624e-05,5,2
21365,2.3807749016668822e-07,7,1
21366,1.0148066849069437e-06,4,1
21367,4.996290954295546e-07,4,1
21368,5.964713636785746e-06,3,1
21369,2.0406736439326778e-05,2,1
21370,1.4974978057580302e-07,3,1
21371,2.857648340182095e-08,5,1
21372,0.9999998807907104,1,3
21373,0.9999600648880005,1,2
21374,0.9971925020217896,1,2
21375,0.9998416900634766,1,2
21376,1.5034439471151018e-08,5,1
21377,1.880327671344162e-09,7,1
21378,5.976456218803605e-09,6,1
21379,1.033507279757373e-09,8,1
21380,2.3667823825235246e-06,3,1
21381,6.038178071321454e-06,3,1
21382,6.965635748201748e-07,4,1
21383,1.9213294422115723e-07,2,1
21384,4.1021073116098705e-07,3,1
21385,4.0335596196428014e-08,3,1
21386,9.275732537616932e-08,4,1
21387,2.394166820351984e-08,3,1
21388,4.463688867417659e-07,5,1
21389,5.549017245698451e-08,5,1
21390,1.3052637193311512e-08,10,1
21391,4.404972386851114e-09,9,1
21392,2.5574003359452036e-08,8,1
21393,2.4222022165787394e-09,8,1
21394,4.794830754661916e-09,7,1
21395,1.3425568434755064e-09,7,1
21396,3.4171003790106624e-05,5,2
21397,2.3807749016668822e-07,7,1
21398,1.0148066849069437e-06,4,1
21399,4.996290954295546e-07,4,1
21400,5.964713636785746e-06,3,1
21401,2.0406736439326778e-05,2,1
21402,1.4974978057580302e-07,3,1
21403,2.857648340182095e-08,5,1
21404,1.0,1,7
21405,1.0,1,7
21406,1.0,1,7
21407,1.0,1,7
21408,5.45132024853956e-07,3,1
21409,5.049557572078811e-08,3,1
21410,4.2284089118993506e-08,3,1
21411,2.3972420493123536e-08,3,1
21412,4.778219135914696e-07,2,1
21413,9.120279997887337e-08,3,1
21414,6.413407049876696e-08,6,1
21415,3.207760101986423e-08,3,1
21416,4.735819203460778e-08,6,1
21417,2.6485800219688826e-08,5,1
21418,1.505774527288395e-08,8,1
21419,7.910228028151778e-09,7,1
21420,0.6122018694877625,1,2
21421,1.0,1,6
21422,0.13487468659877777,2,1
21423,1.0,1,6
21424,0.06219850853085518,2,1
21425,0.22767387330532074,2,1
21426,0.07430743426084518,2,1
21427,0.9980352520942688,1,2
21428,8.307344251079485e-05,2,1
21429,2.9499526021936617e-07,2,1
21430,0.6833881139755249,1,2
21431,1.0492627779967734e-06,2,1
21432,2.5167205421894323e-06,3,1
21433,8.720792720851023e-06,2,1
21434,2.542479705880396e-06,2,1
21435,2.1840767203684663e-06,2,1
21436,4.677779585904318e-08,4,1
21437,8.420170871659138e-08,2,1
21438,4.693321287163599e-08,3,1
21439,5.3307410041725234e-08,2,1
21440,6.837460091446701e-07,4,1
21441,5.802401119581191e-07,3,1
21442,3.657743263829616e-07,4,1
21443,4.580152562994044e-06,2,1
21444,3.2530778071304667e-07,4,1
21445,8.514796689951254e-08,2,1
21446,4.42797130517647e-07,2,1
21447,4.0089322084213563e-08,3,1
21448,9.442292991934664e-08,3,1
21449,2.029896961630584e-07,2,1
21450,7.733948592658635e-08,2,1
21451,3.7780868211712004e-08,2,1
21452,6.046007428039957e-08,7,1
21453,2.8505535709655305e-09,7,1
21454,5.704952172891353e-07,5,1
21455,5.5248648322958616e-08,2,1
21456,0.6506016850471497,1,2
21457,1.0,1,6
21458,0.2084532231092453,2,1
21459,1.0,1,5
21460,0.06219850853085518,2,1
21461,0.22767387330532074,2,1
21462,0.07430743426084518,2,1
21463,0.9980352520942688,1,2
21464,8.307344251079485e-05,2,1
21465,2.9499526021936617e-07,2,1
21466,0.6833881139755249,1,2
21467,1.0492627779967734e-06,2,1
21468,2.5167205421894323e-06,3,1
21469,8.720792720851023e-06,2,1
21470,2.542479705880396e-06,2,1
21471,2.1840767203684663e-06,2,1
21472,4.677779585904318e-08,4,1
21473,8.420170871659138e-08,2,1
21474,4.693321287163599e-08,3,1
21475,5.3307410041725234e-08,2,1
21476,6.837460091446701e-07,4,1
21477,5.802401119581191e-07,3,1
21478,3.657743263829616e-07,4,1
21479,4.580152562994044e-06,2,1
21480,3.2530778071304667e-07,4,1
21481,8.514796689951254e-08,2,1
21482,4.42797130517647e-07,2,1
21483,4.0089322084213563e-08,3,1
21484,9.442292991934664e-08,3,1
21485,2.029896961630584e-07,2,1
21486,7.733948592658635e-08,2,1
21487,3.7780868211712004e-08,2,1
21488,6.046007428039957e-08,7,1
21489,2.8505535709655305e-09,7,1
21490,5.704952172891353e-07,5,1
21491,5.5248648322958616e-08,2,1
21492,3.534175630193204e-05,2,1
21493,1.0,1,6
21494,2.6496567784306535e-07,2,1
21495,1.0,1,5
21496,9.357813013366467e-08,3,1
21497,3.634780341599253e-06,2,1
21498,2.422075056074391e-07,3,1
21499,4.844909540224762e-07,2,1
21500,2.3623067590961e-06,3,1
21501,8.47419585170428e-07,4,1
21502,7.16286308488634e-07,3,1
21503,4.780133622261928e-07,3,1
21504,8.152102282110718e-08,3,1
21505,5.570353422967855e-08,3,1
21506,9.24384746525675e-09,5,1
21507,1.1458560322807898e-08,5,1
21508,1.0,1,12
21509,1.0,1,7
21510,1.0,1,2
21511,1.0,1,4
21512,0.039211079478263855,2,1
21513,4.2419310375407804e-07,2,1
21514,1.342903299672571e-08,8,1
21515,3.04498719572166e-08,3,1
21516,6.510350925026387e-09,7,1
21517,2.8570641408265374e-09,6,1
21518,4.633767591855076e-09,7,1
21519,2.979513302747705e-09,6,1
21520,1.0024463108493364e-06,4,1
21521,1.5259182362115098e-07,4,1
21522,1.5315690404804627e-07,4,1
21523,9.597686556617191e-08,3,1
21524,1.2783031877461326e-07,3,1
21525,5.643191158810623e-08,3,1
21526,1.8430783654821425e-07,2,1
21527,1.2494295731357852e-07,2,1
21528,1.0,1,3
21529,1.0,1,5
21530,1.0,1,4
21531,1.0,1,5
21532,0.039211079478263855,2,1
21533,4.2419310375407804e-07,2,1
21534,1.342903299672571e-08,8,1
21535,3.04498719572166e-08,3,1
21536,6.510350925026387e-09,7,1
21537,2.8570641408265374e-09,6,1
21538,4.633767591855076e-09,7,1
21539,2.979513302747705e-09,6,1
21540,1.0024463108493364e-06,4,1
21541,1.5259182362115098e-07,4,1
21542,1.5315690404804627e-07,4,1
21543,9.597686556617191e-08,3,1
21544,1.2783031877461326e-07,3,1
21545,5.643191158810623e-08,3,1
21546,1.8430783654821425e-07,2,1
21547,1.2494295731357852e-07,2,1
21548,0.0003268493455834687,2,1
21549,6.55597247600781e-08,3,1
21550,6.011292441598926e-08,5,1
21551,6.472934899193206e-08,3,1
21552,5.156720135346404e-07,4,1
21553,1.1726809390211201e-07,4,1
21554,3.1893193863652414e-07,5,1
21555,5.0883084412589596e-08,5,1
21556,3.510178316901147e-07,5,1
21557,7.756301556582912e-08,3,1
21558,7.342539021237826e-08,6,1
21559,3.01730551655055e-08,7,1
21560,0.0004288751515559852,3,1
21561,0.9999996423721313,1,2
21562,3.8959453377174214e-05,4,1
21563,0.9983792901039124,1,2
21564,1.0,1,6
21565,1.0,1,6
21566,1.0,1,6
21567,1.0,1,6
21568,1.923066861309053e-07,4,1
21569,2.572709831838438e-07,3,1
21570,5.186397089573802e-09,11,1
21571,2.3007313387779504e-08,9,1
21572,8.875824519805064e-10,12,1
21573,1.4223269229063362e-09,11,1
21574,8.84746276241799e-10,12,1
21575,7.804120683019278e-10,9,1
21576,3.838752427043346e-09,10,1
21577,2.5078723542293346e-09,8,1
21578,1.7717932676575288e-09,11,1
21579,1.0915617298934421e-09,10,1
21580,1.8742536411764377e-08,10,1
21581,3.0645818327457164e-08,6,1
21582,5.780826040080456e-09,12,1
21583,1.2285812367451854e-08,8,1
21584,9.77685488123825e-08,5,1
21585,1.24746733831671e-07,3,1
21586,3.522263014588134e-08,9,1
21587,2.534127929720853e-08,5,1
21588,1.4001426507093129e-06,4,1
21589,1.579725648070962e-07,3,1
21590,5.478499929267855e-07,5,1
21591,3.887082868914149e-07,3,1
21592,1.0,1,6
21593,1.0,1,7
21594,1.0,1,5
21595,1.0,1,7
21596,1.923066861309053e-07,4,1
21597,2.572709831838438e-07,3,1
21598,5.186397089573802e-09,11,1
21599,2.3007313387779504e-08,9,1
21600,8.875824519805064e-10,12,1
21601,1.4223269229063362e-09,11,1
21602,8.84746276241799e-10,12,1
21603,7.804120683019278e-10,9,1
21604,3.838752427043346e-09,10,1
21605,2.5078723542293346e-09,8,1
21606,1.7717932676575288e-09,11,1
21607,1.0915617298934421e-09,10,1
21608,1.8742536411764377e-08,10,1
21609,3.0645818327457164e-08,6,1
21610,5.780826040080456e-09,12,1
21611,1.2285812367451854e-08,8,1
21612,9.77685488123825e-08,5,1
21613,1.24746733831671e-07,3,1
21614,3.522263014588134e-08,9,1
21615,2.534127929720853e-08,5,1
21616,1.4001426507093129e-06,4,1
21617,1.579725648070962e-07,3,1
21618,5.478499929267855e-07,5,1
21619,3.887082868914149e-07,3,1
21620,1.0,1,7
21621,1.0,1,5
21622,1.0,1,7
21623,1.0,1,5
21624,3.491361155738559e-08,8,1
21625,1.060847854006397e-08,5,1
21626,1.086900347502251e-08,7,1
21627,6.132951479997928e-09,5,1
21628,2.756007233983837e-06,6,1
21629,3.358973543754473e-08,4,1
21630,5.560792146752647e-07,5,1
21631,2.6843023803735377e-08,4,1
21632,7.051883699205064e-08,9,1
21633,2.1913276526674963e-08,6,1
21634,6.659303863898458e-08,7,1
21635,1.0749734435933078e-08,6,1
21636,8.036879989958834e-06,3,1
21637,9.819218860229739e-08,2,1
21638,1.4329361874843016e-06,3,1
21639,9.326610950211034e-08,2,1
21640,0.8309877514839172,1,2
21641,2.769105265088001e-07,2,1
21642,0.9988986849784851,1,2
21643,4.7307716499744856e-07,2,1
21644,9.212556051352294e-08,3,1
21645,1.0410808881644584e-09,9,1
21646,1.4597199538002315e-07,3,1
