run_name,overall,total_illegal_ratio,mammal,hardware item,musical,sports equipment,tool,vehicle,seafood,insect,office supply item,protective clothing item,medical equipment,home decor item,construction equipment,breakfast food,sea animal,toy,fastener,scientific equipment,personal hygiene item,condiment,animal,home appliance,game,piece of women's clothing,car part,footwear,watercraft,vegetable,piece of jewelry,farm animal,plant,garden tool,source of light,dessert,item of clothing,drink,bird,container,kitchen appliance,headwear,school supply,candy,safety equipment,body part,clothing accessory,electronic device,furniture,outerwear,food,weapon,fruit,arts and crafts item,kitchen tool
align-dinov2+500m-things+hyp-abl90-shuffled-218,0.5162542774414319,0.0,0.4596949891067538,0.4371859296482412,0.4838709677419355,0.5178571428571429,0.3382663847780127,0.5959595959595959,0.592964824120603,0.679144385026738,0.4795918367346938,0.5748792270531401,0.5756302521008403,0.483754512635379,0.4076923076923077,0.6260869565217392,0.6088709677419355,0.430188679245283,0.5523809523809524,0.4918032786885246,0.5991735537190083,0.2193877551020408,0.33515731874145,0.5622641509433962,0.4187192118226601,0.582995951417004,0.4027149321266968,0.5023923444976076,0.3474576271186441,0.5888501742160279,0.5483870967741935,0.5619047619047619,0.44,0.55,0.2807017543859649,0.5799256505576208,0.6872509960159362,0.6303501945525292,0.5735849056603773,0.6469194312796208,0.6682464454976303,0.3802083333333333,0.6743119266055045,0.6639344262295082,0.5224489795918368,0.4459459459459459,0.5890909090909091,0.475,0.5345454545454545,0.4170403587443946,0.5184079601990049,0.5796610169491525,0.5889830508474576,0.5431654676258992,0.6051502145922747
align-dinosiglip+1b-things+hyp-abl40cat-shuffled-42,0.4813586664276752,0.0,0.5294117647058824,0.5302663438256658,0.5112781954887218,0.5257985257985258,,,0.4723618090452261,0.4705882352941176,0.425,0.5845410628019324,0.4881889763779528,0.3667820069204152,0.4172932330827067,0.408695652173913,0.5291828793774319,0.4395604395604395,,0.5362903225806451,0.5099601593625498,0.23,0.5342281879194631,0.4202898550724637,0.3302325581395349,0.3062015503875969,0.4291845493562232,0.2863636363636364,0.3177966101694915,0.5050167224080268,0.4653465346534653,0.6880733944954128,0.476027397260274,0.4764397905759162,0.3191489361702128,0.5652173913043478,0.673828125,0.2788104089219331,0.4798534798534798,0.6615720524017468,0.4082568807339449,0.5538461538461539,0.611353711790393,0.5731225296442688,0.3172690763052209,,,,,,,,,,
align-dinosiglip+500m-things+hyp-abl20cat-shuffled-42,0.5457092819614711,0.0,0.681917211328976,0.549636803874092,0.4097744360902255,0.4447174447174447,0.7124735729386892,0.5011990407673861,0.5527638190954773,0.5240641711229946,0.565,0.642512077294686,0.5669291338582677,0.4705882352941176,0.5526315789473685,0.4434782608695652,0.6809338521400778,0.4725274725274725,0.5,0.5120967741935484,0.5378486055776892,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
align-dinosiglip+1b-llama-things-shuffled-218,0.4935619581845997,0.0,0.6361655773420479,0.5060532687651331,0.4699248120300752,0.4864864864864865,0.6109936575052854,0.5779376498800959,0.4924623115577889,0.4331550802139037,0.56,0.3140096618357488,0.4724409448818897,0.4602076124567474,0.4135338345864661,0.4826086956521739,0.5214007782101168,0.4578754578754578,0.4018691588785046,0.5201612903225806,0.4382470119521912,0.29,0.4335570469798657,0.4420289855072464,0.5023255813953489,0.4651162790697674,0.4420600858369098,0.4590909090909091,0.4576271186440678,0.5150501672240803,0.3663366336633663,0.536697247706422,0.5582191780821918,0.5445026178010471,0.4,0.5289855072463768,0.5078125,0.4349442379182156,0.4725274725274725,0.5327510917030568,0.5091743119266054,0.441025641025641,0.5283842794759825,0.4703557312252964,0.4779116465863454,0.4,0.5555555555555556,0.4642857142857143,0.5664335664335665,0.4304932735426009,0.5628042843232717,0.5431309904153354,0.5778688524590164,0.5034722222222222,0.3884297520661157
align-dinosiglip+1b-llama-chat-things+hyp-abl40cat-shuffled-7,0.4768775766266356,0.0,0.5773420479302832,0.5447941888619855,0.4172932330827067,0.515970515970516,,,0.4623115577889447,0.4117647058823529,0.435,0.4541062801932367,0.421259842519685,0.4775086505190311,0.4586466165413533,0.4739130434782608,0.5097276264591439,0.4578754578754578,,0.4475806451612903,0.4063745019920319,0.325,0.5852348993288591,0.3985507246376811,0.5255813953488372,0.2558139534883721,0.4463519313304721,0.4272727272727272,0.461864406779661,0.5384615384615384,0.4603960396039604,0.3302752293577982,0.4349315068493151,0.3193717277486911,0.4297872340425532,0.5434782608695652,0.6328125,0.2490706319702602,0.4578754578754578,0.6441048034934498,0.3623853211009174,0.6256410256410256,0.5764192139737991,0.3517786561264822,0.4819277108433735,,,,,,,,,,
align-dinosiglip+1b-llama-chat-things+hyp-abl10cat-shuffled-218,0.6077498300475866,0.0,,,,,,,,,,,,,,0.5695652173913044,0.7276264591439688,,,0.6088709677419355,0.4183266932270916,,,,,,0.5579399141630901,,,,,,,0.6230366492146597,,0.6884057971014492,0.716796875,,,0.6004366812227074,,,,,,,,,0.465034965034965,,,,,,
align-dinov2+1b-llama-things+hyp-abl90-shuffled-218,0.5527770465912082,0.0,0.7037037037037037,0.5326633165829145,0.5524193548387096,0.5076530612244898,0.587737843551797,0.6515151515151515,0.542713567839196,0.6203208556149733,0.4948979591836734,0.2560386473429952,0.5798319327731093,0.4981949458483754,0.4576923076923077,0.6260869565217392,0.5685483870967742,0.4377358490566038,0.4809523809523809,0.4754098360655737,0.3925619834710744,0.6326530612244898,0.6908344733242134,0.5358490566037736,0.5320197044334976,0.3765182186234818,0.4479638009049774,0.4688995215311005,0.4745762711864407,0.6167247386759582,0.5645161290322581,0.6428571428571429,0.4690909090909091,0.3888888888888889,0.4078947368421052,0.6319702602230484,0.651394422310757,0.3929961089494163,0.6830188679245283,0.7037914691943128,0.5355450236966824,0.5052083333333334,0.4403669724770642,0.6516393442622951,0.4612244897959183,0.4324324324324324,0.5672727272727273,0.65,0.5490909090909091,0.3632286995515695,0.6606965174129353,0.535593220338983,0.5847457627118644,0.4424460431654676,0.4206008583690987
align-dinov2+1b-llama-things+hyp-abl90-local-shuffled-42,0.8251812788398154,0.0,0.9541666666666668,0.7384615384615385,0.8937007874015748,0.7424242424242424,0.8903508771929824,0.9056122448979592,0.7894736842105263,0.9132653061224488,0.7604166666666666,0.7162790697674418,0.7355371900826446,0.7224199288256228,0.779467680608365,0.8983739837398373,0.9132231404958676,0.7191011235955056,0.714975845410628,0.6623376623376623,0.6767241379310345,0.696078431372549,0.9300518134715026,0.8031496062992126,0.6580310880829016,0.8601694915254238,0.7168949771689498,0.7205882352941176,0.8132780082987552,0.8969465648854962,0.6827956989247311,0.8720379146919431,0.8350877192982457,0.7071823204419889,0.7013574660633484,0.9431818181818182,0.9775967413441956,0.75390625,0.9965156794425089,0.9026128266033254,0.8960396039603961,0.8638743455497382,0.6666666666666666,0.7886178861788617,0.7295081967213115,0.6644295302013423,0.8656716417910447,0.8885793871866295,0.8181818181818182,0.8680851063829788,0.9065326633165828,0.797945205479452,0.8804780876494024,0.6704119850187266,0.7244444444444444
align-dinov2+1b-llama-chat-things+hyp-abl40cat-shuffled-7,0.4716795124574297,0.0,0.485838779956427,0.5230024213075061,0.4511278195488721,0.5012285012285013,,,0.5376884422110553,0.5775401069518716,0.405,0.5072463768115942,0.4645669291338583,0.4705882352941176,0.4548872180451128,0.4565217391304347,0.5408560311284046,0.4029304029304029,,0.4637096774193548,0.5577689243027888,0.245,0.3422818791946309,0.4528985507246377,0.3116279069767442,0.4573643410852713,0.4506437768240343,0.4545454545454545,0.4576271186440678,0.5083612040133779,0.5643564356435643,0.5229357798165137,0.4657534246575342,0.4659685863874345,0.2765957446808511,0.5905797101449275,0.642578125,0.3234200743494423,0.4505494505494505,0.5982532751091703,0.4724770642201835,0.6871794871794872,0.37117903930131,0.4822134387351778,0.393574297188755,,,,,,,,,,
align-dinosiglip+1b-llama-things+hyp-abl10cat-shuffled-42,0.5737593473827328,0.0,,,,,,,,,,,,,,0.6347826086956522,0.6926070038910506,,,0.4838709677419355,0.4581673306772908,,,,,,0.3948497854077253,,,,,,,0.4397905759162304,,0.5,0.677734375,,,0.6724890829694323,,,,,,,,,0.5594405594405595,,,,,,
align-dinov2+1b-things+hyp-abl20cat-shuffled-218,0.5663747810858144,0.0,0.6557734204793029,0.4673123486682808,0.5639097744360902,0.42997542997543,0.6490486257928119,0.592326139088729,0.628140703517588,0.7112299465240641,0.62,0.8067632850241546,0.5708661417322834,0.5190311418685121,0.4849624060150376,0.5521739130434783,0.5758754863813229,0.4725274725274725,0.5186915887850467,0.5201612903225806,0.50199203187251,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
align-dinov2+1b-llama-things+hyp-abl70-shuffled-7,0.5688670960187353,0.0,0.6083916083916084,0.4649122807017544,0.3619909502262443,0.549520766773163,0.7533632286995515,0.6636363636363637,0.4347826086956521,0.490566037735849,0.4468085106382978,0.5872093023255814,0.599009900990099,0.5301724137931034,0.4439461883408072,0.5346534653465347,0.6352459016393442,0.3218884120171674,0.4742268041237113,0.463302752293578,0.3725490196078431,0.5056818181818182,0.7201767304860088,0.4904942965779467,0.4970760233918128,0.6035242290748899,0.3819095477386934,0.4134615384615384,0.5158371040723982,0.6187050359712231,0.3186813186813186,0.6595744680851063,0.3952569169960474,0.5084745762711864,0.6578947368421053,0.6220472440944882,0.7217391304347827,0.2608695652173913,0.5510204081632653,0.6767955801104972,0.5654450261780105,0.5771428571428572,0.5862068965517241,0.5044642857142857,0.6697674418604651,0.6086956521739131,0.490272373540856,0.6598639455782312,0.3940677966101695,0.6597938144329897,0.8260869565217391,0.5807692307692308,0.4951456310679611,0.5188284518828452,0.5127118644067796
align-dinosiglip+500m-things-shuffled-218,0.50988016318205,0.0,0.6318082788671024,0.559322033898305,0.3909774436090225,0.515970515970516,0.6701902748414377,0.6498800959232613,0.4522613065326633,0.4385026737967914,0.435,0.2995169082125604,0.4448818897637795,0.4602076124567474,0.3834586466165413,0.4565217391304347,0.5525291828793775,0.4249084249084249,0.411214953271028,0.4879032258064516,0.4302788844621514,0.26,0.6845637583892618,0.4927536231884058,0.3627906976744186,0.3643410852713178,0.4420600858369098,0.3272727272727272,0.3220338983050847,0.4849498327759197,0.2772277227722772,0.5321100917431193,0.5136986301369864,0.4816753926701571,0.3276595744680851,0.5579710144927537,0.669921875,0.3382899628252788,0.4505494505494505,0.7641921397379913,0.3990825688073394,0.4051282051282051,0.5327510917030568,0.3952569169960474,0.3534136546184739,0.4375,0.4982078853046595,0.4478021978021978,0.4755244755244755,0.3004484304932735,0.8052580331061344,0.5718849840255591,0.5614754098360656,0.4166666666666667,0.3925619834710744
align-dinov2+500m-things-local-shuffled-218,0.7512129724208376,0.0,0.9270833333333334,0.6576354679802956,0.73992673992674,0.6301703163017032,0.8881578947368421,0.944578313253012,0.7105263157894737,0.8724489795918368,0.7346938775510204,0.5906976744186047,0.6472868217054264,0.7747440273037542,0.7330827067669173,0.8536585365853658,0.8755020080321285,0.4963503649635036,0.7095238095238096,0.6794871794871795,0.725,0.7403846153846154,0.9025316455696204,0.7406015037593985,0.5550239234449761,0.4193548387096774,0.6228070175438597,0.6203703703703703,0.8589211618257261,0.8248175182481752,0.77,0.7706422018348624,0.735973597359736,0.609375,0.6447368421052632,0.9555555555555556,0.7023809523809523,0.7744360902255639,0.8821548821548821,0.7626373626373626,0.8333333333333334,0.5867346938775511,0.4870689655172414,0.7952755905511811,0.6129032258064516,0.5403726708074534,0.7683823529411765,0.7300275482093664,0.7681159420289855,0.774468085106383,0.902845927379784,0.538961038961039,0.8599221789883269,0.625,0.6982758620689655
align-dinosiglip+500m-things+hyp-abl10cat-shuffled-42,0.5435078178110129,0.0,,,,,,,,,,,,,,0.4478260869565217,0.708171206225681,,,0.5524193548387096,0.5737051792828686,,,,,,0.4549356223175965,,,,,,,0.4764397905759162,,0.5362318840579711,0.5859375,,,0.5218340611353712,,,,,,,,,0.5209790209790209,,,,,,
align-dinov2+1b-llama-things+hyp-abl90-local-shuffled-218,0.7982201713909031,0.0,0.9104166666666668,0.6641025641025641,0.7716535433070866,0.7651515151515151,0.868421052631579,0.9183673469387756,0.7947368421052632,0.8877551020408163,0.671875,0.7627906976744186,0.6239669421487604,0.7473309608540926,0.6996197718631179,0.8739837398373984,0.9421487603305784,0.6891385767790262,0.7439613526570048,0.6277056277056277,0.6336206896551724,0.6764705882352942,0.9093264248704664,0.7637795275590551,0.6113989637305699,0.711864406779661,0.771689497716895,0.6862745098039216,0.7925311203319502,0.8435114503816794,0.5806451612903226,0.8720379146919431,0.8842105263157894,0.7292817679558011,0.751131221719457,0.8787878787878788,0.9511201629327902,0.796875,0.9128919860627178,0.9121140142517816,0.8217821782178217,0.6858638743455497,0.6801801801801802,0.7276422764227642,0.7418032786885246,0.785234899328859,0.8022388059701493,0.7465181058495822,0.7803030303030303,0.8085106382978723,0.9065326633165828,0.7465753424657534,0.8924302788844621,0.651685393258427,0.7466666666666667
align-dinov2+1b-llama-things+hyp-abl50-shuffled-42,0.5972073039742213,0.0,0.6064139941690962,0.534965034965035,0.4294478527607362,0.571969696969697,0.7220708446866485,0.6324110671936759,0.5119047619047619,0.5588235294117647,0.6319444444444444,0.60625,0.5625,0.4318181818181818,0.5978835978835979,0.4709302325581395,0.4739336492890995,0.4124293785310734,0.392156862745098,0.5885714285714285,0.4938271604938271,0.7622377622377622,0.73992673992674,0.6048780487804878,0.6106870229007634,0.6536312849162011,0.4036144578313253,0.5348837209302325,0.5251396648044693,0.5607476635514018,0.5447761194029851,0.6857142857142857,0.4835680751173709,0.5611510791366906,0.6618705035971223,0.5920398009950248,0.6847826086956522,0.6685082872928176,0.4878048780487805,0.7330677290836654,0.5511363636363636,0.7062146892655368,0.5766871165644172,0.7611111111111111,0.6275510204081632,0.3308270676691729,0.495049504950495,0.6178861788617886,0.3588516746411483,0.5542168674698795,0.8622589531680441,0.5596330275229358,0.5666666666666667,0.4292682926829268,0.5810055865921788
align-dinov2+1b-things+hyp-abl50-local-shuffled-7,0.8650636999820563,0.0,0.9690140845070424,0.8483754512635379,0.7283950617283951,0.7728937728937729,0.9541547277936964,0.841897233201581,0.6582278481012658,0.9797297297297296,0.8428571428571429,0.9386503067484664,0.7942857142857143,0.7528735632183908,0.8795811518324608,0.8595505617977528,0.9166666666666666,0.8757062146892656,0.8013698630136986,0.7361963190184049,0.7964071856287425,0.8275862068965517,0.9914675767918087,0.903061224489796,0.8320610687022901,0.9028571428571428,0.7485029940119761,0.7202380952380952,0.8674033149171271,0.9195979899497488,0.8515625,0.8579545454545454,0.8294930875576036,0.7928571428571428,0.8405797101449275,0.9742268041237112,0.9696132596685084,0.850828729281768,0.9285714285714286,0.8853754940711462,0.7988165680473372,0.8983050847457628,0.7592592592592593,0.8777777777777778,0.7333333333333333,0.5955882352941176,0.8676470588235294,0.951219512195122,0.7979274611398963,0.9127906976744186,0.9455307262569832,0.8511627906976744,0.9157894736842104,0.7560975609756098,0.7616279069767442
align-dinov2+1b-llama-chat-things+hyp-abl40cat-shuffled-42,0.5024197884925614,0.0,0.5424836601307189,0.5835351089588378,0.5037593984962406,0.5036855036855037,,,0.5276381909547738,0.5668449197860963,0.55,0.5797101449275363,0.4566929133858268,0.5017301038062284,0.4774436090225564,0.4478260869565217,0.5603112840466926,0.4139194139194139,,0.4879032258064516,0.4741035856573705,0.34,0.5637583892617449,0.4420289855072464,0.3953488372093023,0.4534883720930232,0.4592274678111588,0.3636363636363636,0.4067796610169492,0.5217391304347826,0.5247524752475248,0.5045871559633027,0.4486301369863014,0.4293193717277487,0.3829787234042553,0.572463768115942,0.6875,0.2788104089219331,0.4578754578754578,0.6921397379912664,0.3853211009174312,0.676923076923077,0.4585152838427948,0.466403162055336,0.4497991967871486,,,,,,,,,,
align-dinov2+1b-things+hyp-abl10-local-shuffled-218,0.921606864274571,0.0,0.9148936170212766,0.7755102040816326,1.0,0.8928571428571429,1.0,0.9322033898305084,0.9777777777777776,1.0,0.6153846153846154,1.0,0.8157894736842105,0.6666666666666666,0.7619047619047619,0.9464285714285714,0.984126984126984,0.8260869565217391,0.8157894736842105,0.8076923076923077,0.8478260869565217,0.9285714285714286,1.0,0.9705882352941176,0.7647058823529411,0.96875,0.95,1.0,0.9,0.9344262295081968,0.8928571428571429,0.9836065573770492,0.8461538461538461,0.8679245283018868,0.78125,0.9375,0.935064935064935,1.0,1.0,0.9836065573770492,0.9655172413793104,0.8888888888888888,0.8461538461538461,0.9487179487179488,0.8947368421052632,1.0,0.9245283018867924,0.9814814814814816,1.0,1.0,0.9717514124293786,0.8888888888888888,1.0,0.7555555555555555,0.8723404255319149
align-dinov2+1b-llama-things-local-shuffled-42,0.8269279877425945,0.0,0.9020833333333332,0.6674876847290641,0.8571428571428571,0.7785888077858881,0.8969298245614035,0.908433734939759,0.7684210526315789,0.979591836734694,0.6785714285714286,0.7488372093023256,0.6317829457364341,0.7952218430034129,0.7744360902255639,0.8536585365853658,0.9076305220883534,0.7700729927007299,0.7380952380952381,0.7350427350427351,0.7083333333333334,0.8413461538461539,0.9037974683544304,0.8195488721804511,0.6746411483253588,0.8911290322580645,0.7631578947368421,0.8379629629629629,0.8298755186721992,0.9014598540145984,0.79,0.8623853211009175,0.8151815181518152,0.671875,0.6622807017543859,0.9185185185185184,0.9642857142857144,0.8458646616541353,0.9562289562289562,0.8879120879120879,0.780952380952381,0.8469387755102041,0.6508620689655172,0.7480314960629921,0.7137096774193549,0.5962732919254659,0.8639705882352942,0.8898071625344353,0.8804347826086957,0.8851063829787233,0.9352306182531894,0.827922077922078,0.8638132295719845,0.6571428571428571,0.7456896551724138
align-dinov2+1b-things+hyp-abl50-shuffled-218,0.620390261367705,0.0,0.673469387755102,0.5209790209790209,0.4171779141104294,0.4962121212121212,0.7193460490463215,0.6007905138339921,0.5357142857142857,0.6544117647058824,0.5416666666666666,0.6625,0.5738636363636364,0.4715909090909091,0.5608465608465608,0.6104651162790697,0.5355450236966824,0.615819209039548,0.3529411764705882,0.4857142857142857,0.5123456790123457,0.8111888111888111,0.8021978021978022,0.6097560975609756,0.5114503816793893,0.6424581005586593,0.5,0.6627906976744186,0.6424581005586593,0.6308411214953271,0.6492537313432836,0.6685714285714286,0.4741784037558685,0.6618705035971223,0.6330935251798561,0.582089552238806,0.6739130434782609,0.7348066298342542,0.5414634146341464,0.7211155378486056,0.5284090909090909,0.6949152542372882,0.6073619631901841,0.8277777777777777,0.7040816326530612,0.2556390977443609,0.5396039603960396,0.6056910569105691,0.416267942583732,0.6686746987951807,0.8691460055096418,0.4908256880733945,0.6166666666666667,0.5073170731707317,0.5921787709497207
align-dinov2+1b-llama-chat-things+hyp-abl30cat-shuffled-7,0.4826709796672828,0.0,,,,0.4004914004914005,0.4904862579281184,,,0.4385026737967914,0.49,,,0.5051903114186851,0.5225563909774437,0.5217391304347826,0.4980544747081712,,0.4672897196261682,0.5241935483870968,,0.675,,0.5471014492753623,0.2651162790697674,0.3372093023255814,,,,0.4214046822742475,,0.4266055045871559,,,,0.4311594202898551,,,0.4688644688644688,0.7554585152838428,0.5091743119266054,,0.3668122270742358,0.5612648221343873,0.5943775100401606,0.35,0.6451612903225806,,,0.4708520179372197,0.4420642648490749,,0.5,0.4340277777777778,0.2933884297520661
align-dinosiglip+500m-things-shuffled-42,0.4873151453340132,0.0,0.6557734204793029,0.5423728813559322,0.4962406015037593,0.538083538083538,0.5369978858350951,0.6330935251798561,0.5175879396984925,0.5347593582887701,0.44,0.3816425120772946,0.3976377952755905,0.5605536332179931,0.4060150375939849,0.5695652173913044,0.4785992217898833,0.5274725274725275,0.4439252336448598,0.4516129032258064,0.3625498007968127,0.375,0.4993288590604027,0.4456521739130434,0.3906976744186046,0.2868217054263566,0.4763948497854077,0.3818181818181818,0.3940677966101695,0.5050167224080268,0.400990099009901,0.3532110091743119,0.5205479452054794,0.4659685863874345,0.3276595744680851,0.5398550724637681,0.552734375,0.3159851301115242,0.4798534798534798,0.7052401746724891,0.3944954128440367,0.4307692307692308,0.4410480349344978,0.5098814229249012,0.5100401606425703,0.26875,0.4551971326164875,0.5302197802197802,0.4965034965034965,0.3318385650224215,0.5306718597857838,0.6166134185303515,0.5327868852459017,0.4756944444444444,0.3677685950413223
align-dinov2+500m-things+hyp-abl10cat-shuffled-218,0.5472467709041469,0.0,,,,,,,,,,,,,,0.4695652173913043,0.6848249027237354,,,0.5282258064516129,0.5697211155378487,,,,,,0.5064377682403434,,,,,,,0.5968586387434555,,0.6304347826086957,0.525390625,,,0.5393013100436681,,,,,,,,,0.4545454545454545,,,,,,
align-dinov2+1b-llama-things+hyp-abl70-shuffled-42,0.561768149882904,0.0,0.6037296037296037,0.4912280701754385,0.416289592760181,0.4856230031948881,0.6210762331838565,0.6121212121212121,0.4456521739130434,0.6540880503144654,0.4042553191489361,0.5058139534883721,0.4900990099009901,0.625,0.5695067264573991,0.6237623762376238,0.5204918032786885,0.3433476394849785,0.4742268041237113,0.5412844036697247,0.4754901960784313,0.5909090909090909,0.5449189985272459,0.5057034220532319,0.47953216374269,0.5286343612334802,0.4723618090452261,0.5673076923076923,0.4434389140271493,0.6258992805755396,0.4175824175824176,0.648936170212766,0.466403162055336,0.4293785310734463,0.631578947368421,0.4921259842519685,0.6847826086956522,0.5695652173913044,0.5795918367346938,0.7182320441988951,0.4816753926701571,0.5828571428571429,0.5615763546798029,0.6785714285714286,0.6372093023255814,0.3043478260869565,0.5797665369649806,0.5850340136054422,0.4957627118644068,0.4948453608247423,0.8115942028985508,0.6,0.5533980582524272,0.4602510460251046,0.4533898305084746
align-dinov2+1b-llama-things-shuffled-42,0.5072029576746558,0.0,0.6405228758169934,0.4552058111380145,0.4436090225563909,0.542997542997543,0.7061310782241015,0.6330935251798561,0.5326633165829145,0.4171122994652406,0.525,0.3526570048309179,0.4724409448818897,0.5086505190311419,0.4210526315789473,0.5260869565217391,0.4396887159533074,0.4175824175824176,0.5514018691588785,0.5040322580645161,0.4223107569721115,0.205,0.7342281879194631,0.4528985507246377,0.3813953488372093,0.2945736434108527,0.4849785407725321,0.3818181818181818,0.3177966101694915,0.5150501672240803,0.3415841584158416,0.3027522935779816,0.4794520547945205,0.3246073298429319,0.3361702127659574,0.4565217391304347,0.701171875,0.2973977695167286,0.5604395604395604,0.7117903930131004,0.4266055045871559,0.4256410256410256,0.4672489082969432,0.5849802371541502,0.465863453815261,0.23125,0.4910394265232975,0.6126373626373627,0.472027972027972,0.336322869955157,0.620253164556962,0.5463258785942492,0.5655737704918032,0.4479166666666667,0.4710743801652892
align-dinosiglip+1b-llama-things-shuffled-7,0.4992988271290158,0.0,0.4509803921568627,0.4430992736077482,0.4323308270676692,0.4987714987714988,0.4841437632135306,0.4292565947242206,0.5376884422110553,0.6096256684491979,0.525,0.3816425120772946,0.594488188976378,0.4394463667820069,0.4285714285714285,0.5043478260869565,0.5642023346303502,0.5787545787545788,0.4813084112149532,0.4879032258064516,0.4342629482071713,0.51,0.4684563758389262,0.4891304347826087,0.6046511627906976,0.4534883720930232,0.4506437768240343,0.4818181818181818,0.4788135593220339,0.5418060200668896,0.5693069306930693,0.5091743119266054,0.5856164383561644,0.5287958115183246,0.4978723404255319,0.4963768115942029,0.474609375,0.4944237918215613,0.5164835164835165,0.5436681222707423,0.5137614678899083,0.4615384615384615,0.4978165938864629,0.5019762845849802,0.5542168674698795,0.4375,0.5591397849462365,0.3956043956043956,0.5594405594405595,0.5829596412556054,0.5754625121713729,0.4856230031948881,0.5286885245901639,0.4583333333333333,0.3553719008264462
align-dinov2+1b-llama-things+hyp-abl50-local-shuffled-42,0.8894670733895568,0.0,0.9661971830985916,0.8122743682310469,0.9074074074074074,0.8205128205128205,0.9111747851002864,0.9407114624505928,0.7721518987341772,0.9932432432432432,0.8785714285714286,0.8711656441717791,0.7428571428571429,0.7873563218390804,0.8638743455497382,0.8820224719101124,0.9264705882352942,0.7909604519774012,0.8356164383561644,0.6748466257668712,0.844311377245509,0.8344827586206897,0.9744027303754266,0.9438775510204082,0.8854961832061069,0.9257142857142856,0.874251497005988,0.7738095238095238,0.9668508287292816,0.9597989949748744,0.84375,0.8693181818181818,0.8064516129032258,0.8142857142857143,0.9202898550724636,0.963917525773196,1.0,0.8729281767955801,0.9732142857142856,0.9051383399209486,0.940828402366864,0.864406779661017,0.6790123456790124,0.9611111111111112,0.7282051282051282,0.9264705882352942,0.9607843137254902,0.926829268292683,0.772020725388601,0.9186046511627908,0.9385474860335196,0.8697674418604651,0.9894736842105264,0.8292682926829268,0.9011627906976744
align-dinov2+1b-llama-chat-things-local-shuffled-218,0.6864785495403473,0.0,0.7895833333333333,0.6748768472906403,0.673992673992674,0.6909975669099757,0.6864035087719298,0.7301204819277108,0.7842105263157895,0.8112244897959183,0.5357142857142857,0.5534883720930233,0.6976744186046512,0.6723549488054608,0.6127819548872181,0.7804878048780488,0.8514056224899599,0.7043795620437956,0.6476190476190476,0.6153846153846154,0.5416666666666666,0.2596153846153846,0.6734177215189874,0.706766917293233,0.4114832535885167,0.6653225806451613,0.6885964912280702,0.5555555555555556,0.6016597510373444,0.7226277372262774,0.535,0.6926605504587156,0.6996699669966997,0.5520833333333334,0.6140350877192983,0.8518518518518519,0.6865079365079365,0.7142857142857143,0.8383838383838383,0.8351648351648352,0.6571428571428571,0.6530612244897959,0.6077586206896551,0.7086614173228346,0.6653225806451613,0.6335403726708074,0.6029411764705882,0.7575757575757576,0.6376811594202898,0.4851063829787234,0.845927379784102,0.7305194805194806,0.8093385214007782,0.5785714285714286,0.6077586206896551
align-dinosiglip+1b-llama-things+hyp-abl40cat-shuffled-218,0.5053773077612476,0.0,0.7189542483660131,0.612590799031477,0.4323308270676692,0.4938574938574938,,,0.5577889447236181,0.5401069518716578,0.475,0.5120772946859904,0.421259842519685,0.532871972318339,0.4436090225563909,0.5173913043478261,0.4824902723735408,0.5970695970695971,,0.3830645161290322,0.4103585657370518,0.29,0.7114093959731543,0.5253623188405797,0.3813953488372093,0.3488372093023256,0.4849785407725321,0.5863636363636363,0.576271186440678,0.5351170568561873,0.3168316831683168,0.3302752293577982,0.4178082191780822,0.3769633507853403,0.4340425531914894,0.5108695652173914,0.626953125,0.2342007434944238,0.4029304029304029,0.6048034934497817,0.5779816513761468,0.5897435897435898,0.445414847161572,0.4822134387351778,0.3694779116465863,,,,,,,,,,
align-dinov2+1b-llama-chat-things+hyp-abl50-local-shuffled-7,0.8789700340929482,0.0,0.9549295774647888,0.8880866425992779,0.8641975308641975,0.8021978021978022,0.9369627507163324,0.9090909090909092,0.7151898734177216,0.9324324324324323,0.8571428571428571,0.8895705521472392,0.7828571428571428,0.7528735632183908,0.8848167539267016,0.8651685393258427,0.9117647058823528,0.8135593220338984,0.8013698630136986,0.6073619631901841,0.8203592814371258,0.8551724137931035,0.9761092150170648,0.9132653061224488,0.6870229007633588,0.92,0.8143712574850299,0.7440476190476191,0.9116022099447514,0.984924623115578,0.8046875,0.8636363636363636,0.8755760368663594,0.8142857142857143,0.8695652173913043,0.9484536082474226,0.9696132596685084,0.856353591160221,0.9821428571428572,0.9130434782608696,0.8698224852071006,0.8813559322033898,0.8209876543209876,0.9055555555555556,0.8512820512820513,0.8235294117647058,0.9362745098039216,0.934959349593496,0.7979274611398963,0.8895348837209303,0.9162011173184358,0.8976744186046511,0.9157894736842104,0.848780487804878,0.7906976744186046
align-dinov2+1b-llama-things+hyp-abl10cat-shuffled-7,0.5955132562882393,0.0,,,,,,,,,,,,,,0.6304347826086957,0.6614785992217899,,,0.5887096774193549,0.4262948207171315,,,,,,0.4463519313304721,,,,,,,0.5549738219895288,,0.6485507246376812,0.6328125,,,0.6572052401746725,,,,,,,,,0.5944055944055944,,,,,,
