run_name,overall,total_illegal_ratio,mammal,insect,farm animal,dessert,animal,personal hygiene item,footwear,weapon,musical,breakfast food,fruit,home appliance,electronic device,medical equipment,headwear,scientific equipment,source of light,seafood,car part,container,food,vehicle,sports equipment,safety equipment,clothing accessory,game,watercraft,toy,kitchen tool,candy,bird,protective clothing item,plant,sea animal,body part,piece of women's clothing,piece of jewelry,office supply item,vegetable,furniture,tool,kitchen appliance,fastener,drink,hardware item,home decor item,item of clothing,outerwear,condiment,construction equipment,school supply,garden tool,arts and crafts item
align-dinov2+1b-things+hyp-abl20cat-shuffled-7,0.5191593125870878,0.0,0.1806282722513089,0.5964912280701754,0.6306306306306306,0.6534653465346535,0.5027124773960217,0.4335260115606936,0.7564102564102564,0.5705128205128205,0.4604651162790698,0.4845360824742268,0.8144329896907216,0.7403846153846154,0.6230769230769231,0.4719101123595505,0.9135802469135802,0.4120603015075377,0.7226890756302521,0.5138121546961326,0.696078431372549,0.4594594594594595,0.7173144876325088,0.2171428571428571,0.2709677419354839,0.6324786324786325,0.7181818181818181,0.9017857142857144,0.5337837837837838,0.4,0.4935897435897436,0.9444444444444444,0.9036144578313252,0.53125,0.7439024390243902,0.4497354497354497,0.9770114942528736,0.8617021276595744,0.9101123595505618,0.4626865671641791,0.7894736842105263,0.8271604938271605,0.1547619047619047,0.8913043478260869,0.4470588235294118,0.9871794871794872,0.2379421221864952,0.3486238532110092,0.5114503816793893,0.75,0.7894736842105263,0.3726708074534161,0.6330935251798561,0.6791044776119403,0.5592105263157895
align-dinov2+500m-things+hyp-abl40cat-shuffled-42,0.5294798580027782,0.0,0.2506024096385542,0.7004405286343612,0.6724137931034483,0.5,0.1488250652741514,0.5467289719626168,0.6258064516129033,0.4918918918918919,0.5572519083969466,0.5867768595041323,0.695364238410596,0.4863813229571984,0.5407407407407407,0.5668202764976958,0.6457142857142857,0.5263157894736842,0.6785714285714286,0.5982142857142857,0.5659574468085107,0.2783505154639175,0.7829581993569131,0.6088888888888889,0.3651685393258427,0.5865921787709497,0.5178571428571429,0.7407407407407407,0.6421568627450981,0.5131578947368421,0.5234899328859061,0.719047619047619,0.5263157894736842,0.6470588235294118,0.4893617021276595,0.5,0.9916666666666668,0.6336633663366337,0.7094972067039106,0.5956284153005464,0.4769230769230769,0.55,0.5845272206303725,0.6601941747572816,0.6894736842105263,0.7090909090909091,0.3189655172413793,0.4679245283018868,0.2413793103448276,0.6488095238095238,0.8352941176470589,0.4898989898989899,0.6335078534031413,0.7017543859649122,0.6298342541436464
align-dinov2+500m-things+hyp-abl40cat-local-shuffled-218,0.7568234387047031,0.0,0.4406392694063927,0.9361702127659576,0.7068062827225131,0.872093023255814,0.6170212765957447,0.7802690582959642,0.9157894736842104,0.918032786885246,0.992063492063492,0.5714285714285714,0.9637681159420288,0.628099173553719,0.7630522088353414,0.6179245283018868,0.8972972972972973,0.6594827586206896,0.9271844660194176,0.6439024390243903,0.808695652173913,0.820040899795501,0.9252032520325204,0.8425925925925926,0.6941176470588235,0.7914438502673797,0.9018691588785048,0.813953488372093,0.751219512195122,0.6707818930041153,0.9236111111111112,0.9414893617021276,0.9516129032258064,0.8324607329842932,0.7710843373493976,0.7613168724279835,0.95,0.927461139896373,0.861271676300578,0.66,0.6468085106382979,0.9562043795620438,0.9106628242074928,0.9395604395604396,0.8218390804597702,0.9030303030303032,0.4431818181818182,0.6886446886446886,0.3662551440329218,0.9308510638297872,0.8059701492537313,0.5579399141630901,0.6323529411764706,0.7421052631578947,0.8232044198895028
align-dinov2+500m-things-shuffled-7,0.5306760204081633,0.0,0.5267857142857143,0.6639676113360324,0.6082474226804123,0.5833333333333334,0.3810126582278481,0.5403225806451613,0.6896551724137931,0.4909090909090909,0.5798611111111112,0.5236363636363637,0.5448275862068965,0.5894736842105263,0.5275,0.4166666666666667,0.6601941747572816,0.6119402985074627,0.6916299559471366,0.6175298804780877,0.547244094488189,0.375,0.3497536945812808,0.4691943127962085,0.4753246753246753,0.5728155339805825,0.5225563909774437,0.726027397260274,0.5955555555555555,0.5691699604743083,0.5546218487394958,0.7405857740585774,0.6244897959183674,0.6666666666666666,0.5212355212355212,0.5155038759689923,0.6918604651162791,0.6351931330472103,0.6908212560386473,0.5920398009950248,0.5422535211267606,0.5238095238095238,0.4109311740890688,0.6794871794871795,0.6322314049586777,0.6774193548387096,0.4203655352480417,0.4895104895104895,0.3881453154875717,0.7323232323232324,0.37,0.518348623853211,0.6606334841628959,0.7193877551020408,0.506993006993007
align-dinov2+500m-things+hyp-abl20cat-shuffled-7,0.5152113330236878,0.0,0.193717277486911,0.6081871345029239,0.6216216216216216,0.7326732673267327,0.4647377938517179,0.4335260115606936,0.717948717948718,0.5256410256410257,0.4604651162790698,0.4845360824742268,0.7731958762886598,0.6923076923076923,0.5923076923076923,0.4719101123595505,0.8518518518518519,0.4120603015075377,0.6974789915966386,0.5027624309392266,0.7254901960784313,0.4729729729729729,0.7491166077738516,0.2257142857142857,0.2709677419354839,0.6581196581196581,0.7090909090909091,0.9107142857142856,0.5337837837837838,0.3945945945945946,0.4871794871794871,0.9333333333333332,0.8554216867469879,0.53125,0.7804878048780488,0.4179894179894179,0.896551724137931,0.9042553191489362,0.8764044943820225,0.4626865671641791,0.7368421052631579,0.8888888888888888,0.1547619047619047,0.9565217391304348,0.4529411764705882,0.935897435897436,0.2379421221864952,0.3486238532110092,0.5343511450381679,0.75,0.7894736842105263,0.3726708074534161,0.6330935251798561,0.6791044776119403,0.5263157894736842
align-dinov2+1b-things-local-shuffled-7,0.7641726251276814,0.0,0.9741935483870968,0.9351851851851852,0.8778280542986425,0.9322033898305084,0.7914110429447853,0.7991967871485943,0.8497652582159625,0.796875,0.8850174216027874,0.7440944881889764,0.8381294964028777,0.8143939393939394,0.771505376344086,0.7818930041152263,0.8990384615384616,0.7109375,0.7991452991452992,0.8403361344537815,0.6729323308270677,0.8618677042801557,0.1377952755905512,0.9053398058252428,0.6098901098901099,0.7464114832535885,0.7924528301886793,0.8882978723404256,0.9655172413793104,0.7862595419847328,0.7850877192982456,0.9130434782608696,0.9045801526717556,0.8266666666666667,0.8345588235294118,0.8838951310861424,0.9161676646706588,0.9369369369369368,0.9191919191919192,0.7354260089686099,0.816793893129771,0.7526501766784452,0.6242544731610338,0.7611940298507462,0.7807017543859649,0.9095744680851064,0.7225130890052356,0.7387096774193549,0.7445972495088409,0.9276018099547512,0.8461538461538461,0.7310606060606061,0.6960352422907489,0.7699530516431925,0.6173285198555957
align-dinov2+500m-things+hyp-abl30cat-local-shuffled-42,0.7004382120946538,0.0,0.9551282051282052,0.9883720930232558,0.6390532544378699,0.8565891472868217,0.9172259507829976,0.8367346938775511,0.9391891891891893,0.88,0.9917355371900828,0.7647058823529411,0.5882352941176471,0.4361233480176211,0.853448275862069,0.8355263157894737,0.9271523178807948,0.518348623853211,0.8701298701298701,0.6865671641791045,0.9465648854961832,0.7869198312236287,0.4619341563786008,0.9333333333333332,0.3465045592705167,0.6358381502890174,0.4765957446808511,0.6733333333333333,1.0,0.908450704225352,0.5343915343915344,0.9141104294478528,0.9912663755458516,0.702247191011236,0.8902439024390244,0.5046728971962616,0.8372093023255814,0.6483516483516484,0.8913043478260869,0.6333333333333333,0.918918918918919,0.9836065573770492,0.2674157303370786,0.7283950617283951,0.6111111111111112,0.8811881188118812,0.579136690647482,0.5220588235294118,0.9276729559748428,0.838150289017341,0.8307692307692308,0.5458715596330275,0.585635359116022,0.7272727272727273,0.4831932773109244
align-dinov2+500m-things+hyp-abl10-local-shuffled-42,0.9137184115523466,0.0,1.0,1.0,1.0,0.88,1.0,0.7837837837837838,1.0,0.9076923076923076,1.0,0.8771929824561403,0.9130434782608696,0.951219512195122,0.8775510204081632,0.8367346938775511,0.9111111111111112,0.78,0.9210526315789472,0.8064516129032258,0.975,0.8108108108108109,0.9595375722543352,0.979591836734694,0.9655172413793104,0.8125,0.9264705882352942,0.972972972972973,1.0,0.7894736842105263,0.9375,0.918918918918919,1.0,0.8974358974358975,0.8648648648648649,0.8421052631578947,0.967741935483871,0.8611111111111112,0.9032258064516128,0.7872340425531915,1.0,0.9534883720930232,0.9181818181818182,1.0,0.9428571428571428,1.0,0.8082191780821918,0.9387755102040816,0.945054945054945,1.0,0.8823529411764706,0.7966101694915254,0.9722222222222222,0.8636363636363636,0.7575757575757576
align-dinov2+500m-things+hyp-abl30-local-shuffled-218,0.8967492672528644,0.0,0.9651162790697676,0.9914529914529916,0.6260869565217392,0.8931297709923665,0.9726027397260274,0.897196261682243,0.9805825242718448,0.8367346938775511,1.0,0.8532110091743119,0.916030534351145,0.952755905511811,0.9428571428571428,0.8703703703703703,0.875,0.7666666666666667,0.9203539823008848,0.8787878787878788,0.9495798319327732,0.8333333333333334,0.9252136752136751,0.874251497005988,0.86875,0.8543689320388349,0.8785714285714286,0.8783783783783784,0.9193548387096774,0.8347826086956521,0.8392857142857143,0.9821428571428572,0.9621212121212122,0.875,0.8839285714285714,0.9,0.9876543209876544,0.9029126213592232,0.9117647058823528,0.8512396694214877,0.936,0.9545454545454546,0.9173553719008264,0.9622641509433962,0.8648648648648649,0.9615384615384616,0.8702702702702703,0.835820895522388,0.936,0.981132075471698,0.8351648351648352,0.712,0.8041237113402062,0.7837837837837838,0.7862595419847328
align-dinov2+1b-things+hyp-abl40cat-local-shuffled-7,0.7763299922898997,0.0,0.9178082191780822,0.973404255319149,0.8638743455497382,0.810077519379845,0.685857321652065,0.7040358744394619,0.936842105263158,0.912568306010929,0.996031746031746,0.5504201680672269,0.9710144927536232,0.5413223140495868,0.7871485943775101,0.5990566037735849,0.9405405405405406,0.5689655172413793,0.7864077669902912,0.775609756097561,0.6739130434782609,0.6196319018404908,0.902439024390244,0.8842592592592593,0.6294117647058823,0.732620320855615,0.9205607476635514,0.8313953488372093,0.9609756097560976,0.6419753086419753,0.8402777777777778,0.9574468085106383,1.0,0.8481675392670157,0.8032128514056225,0.8641975308641975,0.9166666666666666,0.8911917098445595,0.8439306358381503,0.69,0.8170212765957446,0.978102189781022,0.8933717579250721,0.8021978021978022,0.913793103448276,0.9696969696969696,0.375,0.5641025641025641,0.5720164609053497,0.9361702127659576,0.835820895522388,0.648068669527897,0.6813725490196079,0.7526315789473684,0.7845303867403315
align-dinov2+1b-things+hyp-abl90-shuffled-42,0.6087707641196013,0.0,0.5214446952595937,0.7307692307692307,0.6858638743455497,0.5607142857142857,0.6757457846952011,0.6060606060606061,0.686046511627907,0.5179153094462541,0.6305970149253731,0.631578947368421,0.7419354838709677,0.5222222222222223,0.431578947368421,0.5982905982905983,0.6868686868686869,0.56640625,0.695067264573991,0.6260162601626016,0.5829787234042553,0.589098532494759,0.6727642276422764,0.5757575757575758,0.4600550964187327,0.635,0.515748031496063,0.772093023255814,0.7064220183486238,0.5708502024291497,0.5458515283842795,0.8484848484848485,0.6903765690376569,0.671875,0.6465863453815262,0.6024096385542169,0.6496815286624203,0.68,0.7227722772277227,0.5833333333333334,0.5992647058823529,0.5357142857142857,0.3995859213250518,0.6933333333333334,0.6196581196581197,0.7166666666666667,0.4423076923076923,0.5186567164179104,0.5384615384615384,0.6910994764397905,0.8505154639175257,0.5265700483091788,0.6650943396226415,0.7239583333333334,0.5338345864661654
align-dinov2+1b-things+hyp-abl30-local-shuffled-7,0.9099387156941112,0.0,0.9767441860465116,1.0,0.6695652173913044,0.931297709923664,0.9634703196347032,0.9065420560747663,0.9902912621359224,0.8707482993197279,1.0,0.8899082568807339,0.9923664122137404,0.9606299212598424,0.92,0.8888888888888888,0.9107142857142856,0.7833333333333333,0.9292035398230089,1.0,0.9327731092436976,0.8686868686868687,0.9230769230769232,0.934131736526946,0.93125,0.883495145631068,0.9285714285714286,0.9324324324324323,0.9596774193548387,0.8,0.9017857142857144,0.9642857142857144,0.9924242424242424,0.7583333333333333,0.9017857142857144,0.96875,0.9753086419753086,0.8737864077669902,0.931372549019608,0.8760330578512396,0.952,0.9318181818181818,0.871900826446281,0.9339622641509434,0.8558558558558559,0.9871794871794872,0.8324324324324325,0.8955223880597015,0.928,0.9056603773584906,0.8571428571428571,0.784,0.865979381443299,0.7837837837837838,0.816793893129771
align-dinov2+1b-things+hyp-abl70-shuffled-218,0.6178182360841665,0.0,0.4732824427480916,0.7162790697674418,0.7543859649122807,0.624,0.625,0.5958549222797928,0.673469387755102,0.5977443609022557,0.672645739910314,0.616600790513834,0.6335877862595419,0.5138339920948617,0.5406976744186046,0.6280193236714976,0.7085714285714285,0.540084388185654,0.7736842105263158,0.676056338028169,0.6585365853658537,0.5060532687651331,0.6797687861271676,0.6238532110091743,0.5047619047619047,0.6098901098901099,0.5822784810126582,0.7967032967032966,0.76,0.6081081081081081,0.5606060606060606,0.7864077669902912,0.618421052631579,0.6842105263157895,0.634703196347032,0.5333333333333333,0.8299319727891157,0.705,0.7758620689655172,0.6404494382022472,0.5518672199170125,0.5963302752293578,0.4018264840182648,0.6634146341463415,0.5688888888888889,0.7987012987012987,0.4041916167664671,0.5708154506437768,0.6121495327102804,0.6745562130177515,0.8536585365853658,0.5154639175257731,0.6649484536082474,0.6954022988505747,0.5933609958506224
align-dinov2+1b-things+hyp-abl50-local-shuffled-7,0.8980751604032997,0.0,0.9487179487179488,1.0,0.7908496732026143,0.9183673469387756,0.9866888519134775,0.8103448275862069,0.986842105263158,0.8933333333333333,0.9820359281437124,0.7760416666666666,0.97,0.922279792746114,0.8195488721804511,0.8245614035087719,0.9192546583850932,0.7790697674418605,0.9329268292682928,0.851063829787234,0.9570552147239264,0.8662613981762918,0.9284671532846716,0.9341085271317828,0.9152542372881356,0.8275862068965517,0.705607476635514,0.943089430894309,0.9760479041916168,0.8296703296703297,0.9006211180124224,0.9668874172185432,1.0,0.8789808917197452,0.9005524861878453,0.9264705882352942,0.9262295081967212,0.8963414634146342,0.9743589743589745,0.8503401360544217,0.979381443298969,0.9263803680981596,0.9144385026737968,0.9722222222222222,0.8299319727891157,0.9827586206896552,0.8303249097472925,0.893719806763285,0.907103825136612,0.9683544303797468,0.8220338983050848,0.7631578947368421,0.8053691275167785,0.9006622516556292,0.7142857142857143
align-dinov2+1b-things+hyp-abl10cat-shuffled-42,0.5265392781316348,0.0,0.75,0.9402985074626866,0.9655172413793104,0.320855614973262,0.5823529411764706,0.3466666666666667,0.5476190476190477,0.5432098765432098,0.8709677419354839,0.3902439024390244,0.8714285714285714,0.6744186046511628,0.627906976744186,0.6,0.4827586206896552,0.3117647058823529,0.8983050847457628,0.4047619047619047,0.3398692810457516,0.1493975903614458,0.7672131147540984,0.7543859649122807,0.6142857142857143,0.6363636363636364,0.3714285714285714,0.9661016949152542,0.912280701754386,0.7857142857142857,0.6935483870967742,0.8125,0.9411764705882352,0.5520833333333334,0.8048780487804879,0.2919254658385093,1.0,0.4307692307692308,0.9393939393939394,0.8833333333333333,0.875,0.2598870056497175,0.5503355704697986,0.9027777777777778,0.8888888888888888,0.8536585365853658,0.5483870967741935,0.6956521739130435,0.0930787589498806,0.4158415841584158,0.7974683544303798,0.6923076923076923,0.7894736842105263,0.48,0.7666666666666667
align-dinov2+500m-things-local-shuffled-218,0.7833248212461695,0.0,0.6752688172043011,0.8935185185185185,0.7149321266968326,0.9423728813559322,0.8441717791411043,0.6666666666666666,0.8403755868544601,0.75625,0.8989547038327527,0.8464566929133859,0.9424460431654677,0.7613636363636364,0.7849462365591398,0.6090534979423868,0.9375,0.68359375,0.8076923076923077,0.6386554621848739,0.7406015037593985,0.8482490272373541,0.7224409448818898,0.9174757281553398,0.5851648351648352,0.6842105263157895,0.7283018867924528,0.7872340425531915,0.9698275862068966,0.683206106870229,0.6096491228070176,0.9082125603864736,0.9122137404580152,0.8844444444444445,0.8713235294117647,0.898876404494382,0.8682634730538922,0.9144144144144144,0.8787878787878788,0.6816143497757847,0.931297709923664,0.8445229681978799,0.7335984095427436,0.9054726368159204,0.8552631578947368,0.8723404255319149,0.5916230366492147,0.5806451612903226,0.7544204322200393,0.9321266968325792,0.9053254437869822,0.678030303030303,0.6696035242290749,0.7605633802816901,0.6064981949458483
align-dinov2+1b-things+hyp-abl90-local-shuffled-218,0.8427086110370567,0.0,0.4061135371179039,0.9653465346534652,0.8847926267281107,0.954225352112676,0.9595959595959596,0.8162393162393162,0.7571428571428571,0.902027027027027,0.9664179104477612,0.9435483870967742,0.9,0.7865612648221344,0.8689458689458689,0.6125,0.9195979899497488,0.71900826446281,0.8125,0.7393162393162394,0.8835341365461847,0.8945147679324894,0.8985801217038539,0.948051948051948,0.8376811594202899,0.7425742574257426,0.7035573122529645,0.8938547486033519,0.9678899082568808,0.8171206225680934,0.6108597285067874,0.9356435643564356,0.9681274900398408,0.8617511520737328,0.8754863813229572,0.7716535433070866,0.9144736842105264,0.908256880733945,0.9157894736842104,0.7981651376146789,0.952755905511811,0.9769230769230768,0.6178861788617886,0.8939393939393939,0.817351598173516,0.8926553672316384,0.8333333333333334,0.8585858585858586,0.8872950819672131,0.9447004608294932,0.950920245398773,0.8134920634920635,0.8325581395348837,0.7487684729064039,0.667953667953668
align-dinov2+1b-things+hyp-abl20cat-local-shuffled-7,0.7872761107234241,0.0,0.9475,0.9865771812080536,0.8848920863309353,0.9789473684210528,0.8857142857142857,0.7921348314606742,0.991304347826087,0.9044585987261148,0.9528301886792452,0.4263157894736842,1.0,0.8977272727272727,0.8809523809523809,0.6404494382022472,0.9620253164556962,0.5,0.943089430894309,0.7904191616766467,0.875,0.8156028368794326,0.7956989247311828,0.7627118644067796,0.8733333333333333,0.8,0.9369369369369368,0.9361702127659576,0.9871794871794872,0.5677083333333334,0.6959459459459459,1.0,0.9753086419753086,0.8134328358208955,0.9885057471264368,0.8956043956043956,0.9651162790697676,0.975,0.9753086419753086,0.8064516129032258,0.976470588235294,0.9875,0.3874709976798144,0.9753086419753086,0.5,0.9861111111111112,0.3833865814696485,0.575,0.90625,0.9646017699115044,0.8217821782178217,0.5333333333333333,0.8863636363636364,0.6814814814814815,0.7448275862068966
align-dinov2+500m-things+hyp-abl90-shuffled-7,0.588172757475083,0.0,0.6207674943566591,0.7051282051282052,0.5916230366492147,0.5607142857142857,0.6627756160830091,0.5887445887445888,0.7209302325581395,0.498371335504886,0.5111940298507462,0.6390977443609023,0.6164874551971327,0.5111111111111111,0.5078947368421053,0.5641025641025641,0.6262626262626263,0.59765625,0.6905829596412556,0.5853658536585366,0.5914893617021276,0.4046121593291404,0.5345528455284553,0.6338383838383839,0.5068870523415978,0.635,0.5,0.7395348837209302,0.6376146788990825,0.5303643724696356,0.5109170305676856,0.7532467532467533,0.6192468619246861,0.6666666666666666,0.6506024096385542,0.5863453815261044,0.821656050955414,0.6622222222222223,0.6485148514851485,0.6302083333333334,0.5735294117647058,0.5714285714285714,0.484472049689441,0.64,0.6153846153846154,0.7277777777777777,0.5412087912087912,0.5186567164179104,0.4536489151873767,0.6701570680628273,0.8298969072164949,0.5265700483091788,0.6367924528301887,0.640625,0.5451127819548872
align-dinov2+1b-things+hyp-abl10cat-local-shuffled-42,0.8171869393613204,0.0,0.8933333333333333,1.0,1.0,0.543010752688172,0.9936305732484076,0.4868421052631579,1.0,0.8292682926829268,1.0,0.3433734939759036,1.0,0.8055555555555556,0.9142857142857144,0.7323943661971831,0.946808510638298,0.592814371257485,0.9859154929577464,0.8861788617886179,0.5909090909090909,0.7937649880095923,0.94375,0.979591836734694,0.8653846153846154,0.8533333333333334,0.8601398601398601,0.9333333333333332,0.9428571428571428,0.9076923076923076,0.84375,0.967741935483871,1.0,0.9065420560747663,0.9836065573770492,0.8395061728395061,0.8867924528301887,0.8256880733944955,0.9333333333333332,0.8688524590163934,1.0,0.8693181818181818,0.9481481481481482,0.9074074074074074,0.9230769230769232,0.9107142857142856,0.9148936170212766,0.9545454545454546,0.697841726618705,0.8256880733944955,0.9393939393939394,0.8395061728395061,0.8382352941176471,0.49,0.7818181818181819
align-dinov2+500m-things+hyp-abl10-shuffled-218,0.606713780918728,0.0,0.6266666666666667,0.7368421052631579,0.6285714285714286,0.543859649122807,0.697841726618705,0.6756756756756757,0.7666666666666667,0.4363636363636363,0.7115384615384616,0.4693877551020408,0.6,0.4629629629629629,0.5211267605633803,0.4489795918367347,0.6222222222222222,0.6,0.6904761904761905,0.5454545454545454,0.6388888888888888,0.5324675324675324,0.7461139896373057,0.509090909090909,0.56,0.7272727272727273,0.4642857142857143,0.8095238095238095,0.8387096774193549,0.475,0.4242424242424242,0.7111111111111111,0.85,0.7428571428571429,0.6595744680851063,0.3888888888888889,0.8666666666666667,0.7428571428571429,0.8387096774193549,0.4509803921568627,0.6031746031746031,0.75,0.4757281553398058,0.5111111111111111,0.6046511627906976,0.96875,0.4358974358974359,0.6451612903225806,0.4301075268817204,0.8461538461538461,0.75,0.5,0.625,0.6904761904761905,0.4242424242424242
align-dinov2+1b-things+hyp-abl30-local-shuffled-42,0.9124700239808152,0.0,0.9806201550387597,0.9743589743589745,0.6173913043478261,0.9083969465648856,0.9680365296803652,0.8691588785046729,0.9611650485436892,0.8231292517006803,0.9827586206896552,0.8807339449541285,0.9923664122137404,0.968503937007874,0.9085714285714286,0.8240740740740741,0.9107142857142856,0.7666666666666667,0.9203539823008848,0.9393939393939394,0.957983193277311,0.8535353535353535,0.9337606837606838,0.9640718562874252,0.91875,0.912621359223301,0.95,0.9594594594594594,0.9435483870967742,0.9217391304347826,0.8660714285714286,0.9732142857142856,1.0,0.8916666666666667,0.8928571428571429,0.94375,0.9753086419753086,0.883495145631068,0.9117647058823528,0.8677685950413223,0.968,0.9772727272727272,0.9008264462809916,0.9339622641509434,0.8288288288288288,0.9871794871794872,0.8702702702702703,0.917910447761194,0.936,0.9245283018867924,0.9230769230769232,0.784,0.8762886597938144,0.7927927927927928,0.7786259541984732
align-dinov2+1b-things+hyp-abl70-local-shuffled-218,0.8730907457322552,0.0,0.9675,0.9842931937172776,0.8247422680412371,0.9362549800796812,0.9569444444444444,0.84,0.9578947368421052,0.8984962406015038,0.9583333333333334,0.7656903765690377,0.9418604651162792,0.8917748917748918,0.8548387096774194,0.748792270531401,0.935672514619883,0.6756756756756757,0.9154228855721394,0.7523809523809524,0.912621359223301,0.9075425790754258,0.9106728538283064,0.9682539682539684,0.8338870431893688,0.7016574585635359,0.891213389121339,0.879746835443038,0.9764150943396226,0.7844036697247706,0.882051282051282,0.9550561797752808,0.963265306122449,0.8405797101449275,0.8075117370892019,0.8916666666666667,0.9172932330827068,0.898936170212766,0.9216867469879518,0.7244897959183674,0.9515418502202644,0.933920704845815,0.8767123287671232,0.6830601092896175,0.7135922330097088,0.9675324675324676,0.7172619047619048,0.8537549407114624,0.9249394673123488,0.97,0.8794326241134752,0.7841409691629956,0.67,0.7282608695652174,0.8097345132743363
align-dinov2+1b-things-local-shuffled-42,0.8519535240040857,0.0,0.9741935483870968,0.9675925925925926,0.8506787330316742,0.952542372881356,0.9325153374233128,0.7309236947791165,0.9061032863849764,0.834375,0.9616724738675958,0.9015748031496064,0.8884892086330936,0.7689393939393939,0.7983870967741935,0.7283950617283951,0.903846153846154,0.6640625,0.811965811965812,0.953781512605042,0.6390977443609023,0.8735408560311284,0.890748031496063,0.9271844660194176,0.8626373626373627,0.8038277511961722,0.8528301886792453,0.8670212765957447,0.9741379310344828,0.8129770992366412,0.7368421052631579,0.932367149758454,0.9694656488549618,0.8577777777777778,0.9264705882352942,0.902621722846442,0.8922155688622755,0.9324324324324323,0.914141414141414,0.8385650224215246,0.9694656488549618,0.911660777385159,0.7137176938369781,0.9203980099502488,0.8640350877192983,0.9680851063829788,0.4267015706806282,0.8225806451612904,0.8860510805500982,0.9321266968325792,0.8875739644970414,0.7310606060606061,0.8237885462555066,0.7652582159624414,0.592057761732852
align-dinov2+500m-things+hyp-abl50-shuffled-7,0.6295458657499547,0.0,0.5542168674698795,0.6737967914438503,0.6736111111111112,0.6009389671361502,0.6763698630136986,0.6470588235294118,0.6942148760330579,0.5745614035087719,0.7604790419161677,0.6129032258064516,0.6788990825688074,0.5900900900900901,0.445578231292517,0.6368715083798883,0.69375,0.6086956521739131,0.7290322580645161,0.5870646766169154,0.732484076433121,0.5299684542586751,0.7667140825035562,0.6486486486486487,0.6239669421487604,0.6259541984732825,0.4597156398104265,0.7887323943661971,0.678082191780822,0.6134969325153374,0.4971751412429379,0.7861271676300579,0.6091954022988506,0.696551724137931,0.6108108108108108,0.599009900990099,0.865546218487395,0.688622754491018,0.8015267175572519,0.6137931034482759,0.5904761904761905,0.5976331360946746,0.523936170212766,0.6763005780346821,0.6402439024390244,0.8114754098360656,0.4456140350877193,0.5232558139534884,0.5351351351351351,0.6592592592592592,0.8428571428571429,0.5151515151515151,0.6583850931677019,0.6618705035971223,0.5288461538461539
align-dinov2+1b-things+hyp-abl30-shuffled-218,0.6270894136375696,0.0,0.6460905349794238,0.671875,0.6160714285714286,0.6692307692307692,0.6164705882352941,0.6476190476190476,0.6395348837209303,0.5548387096774193,0.7523809523809524,0.6814814814814815,0.6824324324324325,0.609375,0.5333333333333333,0.7545454545454545,0.6422018348623854,0.5151515151515151,0.7345132743362832,0.6357142857142857,0.7247706422018348,0.5233160621761658,0.7568134171907757,0.5872093023255814,0.5691489361702128,0.65625,0.4822695035460992,0.8598130841121495,0.6754385964912281,0.6764705882352942,0.5961538461538461,0.7540983606557377,0.7295081967213115,0.5591397849462365,0.5752212389380531,0.5555555555555556,0.9466666666666668,0.6330275229357798,0.7171717171717171,0.5675675675675675,0.6691176470588235,0.6068376068376068,0.453781512605042,0.6564885496183206,0.6724137931034483,0.8111111111111111,0.4065934065934066,0.5245901639344263,0.3603238866396761,0.78,0.7474747474747475,0.5398230088495575,0.6880733944954128,0.7142857142857143,0.5588235294117647
align-dinov2+500m-things+hyp-abl40cat-shuffled-218,0.5334156505633585,0.0,0.2650602409638554,0.6960352422907489,0.6724137931034483,0.4960629921259842,0.1475195822454308,0.5420560747663551,0.6258064516129033,0.5891891891891892,0.5572519083969466,0.5867768595041323,0.609271523178808,0.4863813229571984,0.5407407407407407,0.5668202764976958,0.6457142857142857,0.5263157894736842,0.673469387755102,0.59375,0.5702127659574469,0.2804123711340206,0.7668810289389068,0.5866666666666667,0.3651685393258427,0.5865921787709497,0.5535714285714286,0.7407407407407407,0.6421568627450981,0.5131578947368421,0.6778523489932886,0.7380952380952381,0.5454545454545454,0.6411764705882353,0.4978723404255319,0.5,0.95,0.6336633663366337,0.6983240223463687,0.6010928961748634,0.4769230769230769,0.7,0.5816618911174785,0.6650485436893204,0.6947368421052632,0.7090909090909091,0.3189655172413793,0.4641509433962264,0.2596348884381338,0.6845238095238095,0.8411764705882353,0.4898989898989899,0.6335078534031413,0.695906432748538,0.569060773480663
align-dinov2+500m-things+hyp-abl90-shuffled-42,0.5590697674418604,0.0,0.3702031602708803,0.5811965811965812,0.6701570680628273,0.5821428571428572,0.5460440985732814,0.5930735930735931,0.6802325581395349,0.511400651465798,0.5597014925373134,0.6390977443609023,0.5842293906810035,0.5185185185185185,0.531578947368421,0.5726495726495726,0.6060606060606061,0.59765625,0.7130044843049327,0.6219512195121951,0.5787234042553191,0.4737945492662473,0.5060975609756098,0.5277777777777778,0.5454545454545454,0.61,0.484251968503937,0.6837209302325581,0.6100917431192661,0.5425101214574899,0.5109170305676856,0.7575757575757576,0.6108786610878661,0.6145833333333334,0.5180722891566265,0.5220883534136547,0.6496815286624203,0.6666666666666666,0.7128712871287128,0.5989583333333334,0.5514705882352942,0.5238095238095238,0.4492753623188406,0.6755555555555556,0.5641025641025641,0.6611111111111111,0.4972527472527472,0.4626865671641791,0.3944773175542406,0.680628272251309,0.7577319587628866,0.5120772946859904,0.6792452830188679,0.6770833333333334,0.4924812030075188
