run_name,overall,total_illegal_ratio,musical,item of clothing,insect,furniture,outerwear,vehicle,bird,container,body part,home appliance,headwear,watercraft,food,medical equipment,sea animal,vegetable,piece of jewelry,office supply item,car part,plant,sports equipment,clothing accessory,fruit,mammal,fastener,protective clothing item,footwear,animal,dessert,candy,condiment,piece of women's clothing,personal hygiene item,toy,breakfast food,game,drink,seafood,electronic device,garden tool,weapon,home decor item,school supply,kitchen tool,scientific equipment,construction equipment,arts and crafts item,kitchen appliance,safety equipment,source of light,tool,farm animal,hardware item
align-dinov2+500m-things+hyp-abl10-7,0.9241103848946988,0.0,0.975,0.9438202247191012,0.981132075471698,0.9807692307692308,0.9411764705882352,1.0,1.0,0.922077922077922,0.9565217391304348,0.9642857142857144,0.9743589743589745,1.0,0.9772727272727272,0.7169811320754716,1.0,1.0,1.0,0.7843137254901961,0.9743589743589745,0.9696969696969696,0.8125,0.9245283018867924,0.8653846153846154,0.9545454545454546,0.8292682926829268,0.8823529411764706,1.0,1.0,0.9692307692307692,0.9565217391304348,0.96875,0.896551724137931,0.8536585365853658,0.8888888888888888,0.9423076923076924,0.8529411764705882,0.9428571428571428,0.859375,0.96,0.8484848484848485,0.8,0.9545454545454546,0.9333333333333332,0.9782608695652174,0.782608695652174,0.74,0.7714285714285715,1.0,0.8518518518518519,1.0,0.9615384615384616,0.8974358974358975,0.8360655737704918
align-dinov2+500m-things+hyp-abl20cat-42,0.7165546023649432,0.0,0.7881773399014779,0.872,0.9490445859872612,0.9905660377358492,0.9351851851851852,0.6887608069164265,0.9705882352941176,0.8841463414634146,0.9285714285714286,0.907563025210084,0.9444444444444444,0.9722222222222222,0.8374558303886925,0.5738636363636364,0.7743589743589744,1.0,0.936842105263158,0.54421768707483,0.913978494623656,0.9397590361445785,0.2847682119205298,0.912280701754386,1.0,0.2628992628992629,0.631578947368421,0.7338129496402878,0.8494623655913979,0.9689655172413794,0.9473684210526316,0.948051948051948,0.773109243697479,0.972972972972973,0.5747126436781609,0.5989304812834224,0.4010989010989011,0.8543689320388349,1.0,0.5426829268292683,0.82,0.7540983606557377,0.831081081081081,0.4518828451882845,0.7153284671532847,0.7272727272727273,0.5132275132275133,0.5487179487179488,0.8133333333333334,0.9310344827586208,0.7171717171717171,0.8818181818181818,0.6172248803827751,0.9393939393939394,0.3235294117647059
align-dinov2+500m-things+hyp-abl30cat-7,0.7355148342059337,0.0,0.9705882352941176,0.9255663430420712,0.9617486338797814,0.95,0.7341040462427746,0.948905109489051,0.9747899159663864,0.4721030042918455,0.837037037037037,0.7983870967741935,0.9411764705882352,0.99009900990099,0.4260958205912334,0.8266666666666667,0.8296943231441049,0.9753086419753086,0.936,0.6171428571428571,0.9838709677419356,0.802547770700637,0.5868263473053892,0.4705882352941176,0.8851063829787233,0.9265536723163842,0.6887755102040817,0.7051282051282052,0.9318181818181818,0.915217391304348,0.9157088122605364,0.901840490797546,0.8581081081081081,0.6994219653179191,0.7857142857142857,0.945945945945946,0.5746606334841629,0.8860759493670886,0.8992248062015504,0.6648351648351648,0.7923076923076923,0.7808219178082192,0.7988826815642458,0.509090909090909,0.6153846153846154,0.615,0.6197183098591549,0.6303317535545023,0.6141078838174274,0.7417582417582418,0.6369426751592356,0.9015151515151516,0.6936936936936937,0.6453488372093024,0.6441947565543071
align-dinov2+1b-things+hyp-abl20cat-7,0.7146997449571064,0.0,0.9014778325123152,0.904,0.8407643312101911,0.9622641509433962,0.9444444444444444,0.6772334293948127,1.0,0.9085365853658536,1.0,0.907563025210084,0.9583333333333334,0.9305555555555556,0.823321554770318,0.4886363636363636,0.6923076923076923,1.0,0.936842105263158,0.5918367346938775,0.913978494623656,0.9759036144578314,0.3609271523178808,0.9385964912280702,0.9743589743589745,0.2088452088452088,0.6491228070175439,0.6906474820143885,0.978494623655914,0.9379310344827586,0.9385964912280702,0.961038961038961,0.773109243697479,0.945945945945946,0.5229885057471264,0.5775401069518716,0.4010989010989011,0.8932038834951457,1.0,0.676829268292683,0.9133333333333332,0.860655737704918,0.8445945945945946,0.5648535564853556,0.8248175182481752,0.7902097902097902,0.5343915343915344,0.5487179487179488,0.7666666666666667,0.9310344827586208,0.7575757575757576,0.8818181818181818,0.3732057416267942,0.9393939393939394,0.3758169934640523
align-dinov2+1b-things+hyp-abl10-7,0.9328249818445896,0.0,0.925,0.9662921348314608,0.981132075471698,0.9807692307692308,1.0,0.9824561403508772,1.0,0.948051948051948,1.0,1.0,0.9743589743589745,1.0,0.9772727272727272,0.7924528301886793,1.0,1.0,1.0,0.803921568627451,0.9487179487179488,0.9696969696969696,0.9166666666666666,0.8490566037735849,0.8653846153846154,1.0,0.8780487804878049,0.8823529411764706,1.0,1.0,0.9230769230769232,0.9130434782608696,0.96875,0.896551724137931,0.8048780487804879,0.9111111111111112,0.9615384615384616,0.8823529411764706,0.9428571428571428,0.890625,0.96,0.8787878787878788,0.8222222222222222,0.9772727272727272,0.9111111111111112,0.9782608695652174,0.782608695652174,0.7,0.8285714285714286,1.0,0.8518518518518519,1.0,0.9807692307692308,0.9230769230769232,0.8688524590163934
align-dinov2+1b-things+hyp-abl70-42,0.8721832562304134,0.0,0.99,0.8725490196078431,0.9685863874345548,0.965665236051502,0.8924731182795699,0.8945783132530121,0.980544747081712,0.9234449760765552,0.9657534246575342,0.7569721115537849,0.9107142857142856,0.9347826086956522,0.9098173515981736,0.6886792452830188,0.6706349206349206,0.9451476793248944,0.930379746835443,0.7880434782608695,0.9025641025641026,0.9403669724770642,0.8333333333333334,0.7833333333333333,0.950207468879668,0.939903846153846,0.7085201793721974,0.8869047619047619,0.9828571428571428,0.96159122085048,0.9481481481481482,0.8809523809523809,0.940119760479042,0.913978494623656,0.8383838383838383,0.8240740740740741,0.8888888888888888,0.9281767955801103,0.9782608695652174,0.6764705882352942,0.8575581395348837,0.8538011695906432,0.9233716475095786,0.8582375478927203,0.7512437810945274,0.8542713567839196,0.7543859649122807,0.6842105263157895,0.7842323651452282,0.8586387434554974,0.7916666666666666,0.901840490797546,0.8755868544600939,0.8947368421052632,0.6876876876876877
align-dinov2+500m-things+hyp-abl90-218,0.8157125780316111,0.0,0.9510204081632652,0.777319587628866,0.9704433497536946,0.9381818181818182,0.908653846153846,0.8307692307692308,1.0,0.879492600422833,0.9325153374233128,0.7949640287769785,0.8532608695652174,0.9390862944162436,0.694331983805668,0.679324894514768,0.8783269961977186,0.9346153846153846,0.8571428571428571,0.7323943661971831,0.7991266375545851,0.8282442748091603,0.7605633802816901,0.7236363636363636,0.9625468164794008,0.9788135593220338,0.871244635193133,0.8429319371727748,0.875,0.916354556803995,0.8221476510067114,0.9144385026737968,0.9166666666666666,0.8258706467661692,0.7758620689655172,0.6602316602316602,0.7053941908713693,0.9238578680203046,0.9631336405529954,0.6855895196506551,0.7800511508951407,0.7407407407407407,0.8581081081081081,0.7654723127035831,0.6696035242290749,0.6447368421052632,0.7736625514403292,0.6284584980237155,0.7380073800738007,0.9669811320754716,0.7473118279569892,0.826530612244898,0.7309322033898306,0.8308457711442786,0.5774647887323944
align-dinov2+500m-things+hyp-abl30cat-218,0.7271378708551484,0.0,0.9215686274509804,0.941747572815534,0.9781420765027322,0.9571428571428572,0.6820809248554913,0.978102189781022,0.9663865546218487,0.6094420600858369,0.837037037037037,0.6532258064516129,0.9663865546218487,0.99009900990099,0.5137614678899083,0.82,0.5938864628820961,0.925925925925926,0.92,0.6285714285714286,0.9919354838709676,0.7579617834394905,0.3682634730538922,0.4369747899159664,0.9106382978723404,0.943502824858757,0.6989795918367347,0.8012820512820513,0.946969696969697,0.8869565217391304,0.9310344827586208,0.9325153374233128,0.8581081081081081,0.6647398843930635,0.7785714285714286,0.8783783783783784,0.5565610859728507,0.8607594936708861,0.8837209302325582,0.6648351648351648,0.8884615384615384,0.7876712328767124,0.8770949720670391,0.5345454545454545,0.6153846153846154,0.625,0.5586854460093896,0.5118483412322274,0.4896265560165975,0.8296703296703297,0.6178343949044586,0.9166666666666666,0.5653153153153153,0.6453488372093024,0.6741573033707865
align-dinov2+1b-things+hyp-abl20cat-42,0.6891954555993508,0.0,0.5123152709359606,0.912,0.961783439490446,0.9622641509433962,0.9537037037037036,0.6685878962536023,0.9705882352941176,0.9329268292682928,1.0,0.865546218487395,0.9444444444444444,0.9722222222222222,0.8303886925795053,0.4772727272727273,0.6153846153846154,1.0,0.9473684210526316,0.6598639455782312,0.913978494623656,0.963855421686747,0.2615894039735099,0.9473684210526316,0.9743589743589745,0.1891891891891892,0.6081871345029239,0.7050359712230215,0.8817204301075269,0.9275862068965516,0.956140350877193,0.948051948051948,0.7899159663865546,0.972972972972973,0.5057471264367817,0.5614973262032086,0.4010989010989011,0.883495145631068,1.0,0.5975609756097561,0.8533333333333334,0.7213114754098361,0.8040540540540541,0.5523012552301255,0.8248175182481752,0.7972027972027972,0.4656084656084656,0.482051282051282,0.8266666666666667,0.9770114942528736,0.7474747474747475,0.8454545454545455,0.4258373205741627,0.6742424242424242,0.3137254901960784
align-dinov2+1b-things+hyp-abl90-42,0.8461283038916191,0.0,0.9591836734693876,0.8061855670103093,0.9605911330049262,0.9381818181818182,0.908653846153846,0.8871794871794871,0.950381679389313,0.7399577167019028,0.8404907975460123,0.7194244604316546,0.8967391304347826,0.9390862944162436,0.847165991902834,0.6455696202531646,0.8935361216730038,0.9769230769230768,0.9312169312169312,0.8450704225352113,0.8864628820960698,0.8320610687022901,0.7464788732394366,0.7854545454545454,0.9288389513108616,0.8072033898305084,0.9356223175965666,0.8900523560209425,0.9010416666666666,0.9088639200998752,0.9328859060402684,0.9037433155080212,0.9333333333333332,0.9552238805970148,0.7931034482758621,0.8146718146718147,0.8091286307053942,0.8934010152284264,0.9723502304147466,0.6681222707423581,0.8925831202046036,0.7195767195767195,0.929054054054054,0.8664495114006515,0.8678414096916299,0.7149122807017544,0.7489711934156379,0.7470355731225297,0.6937269372693727,0.8867924528301887,0.8118279569892473,0.9387755102040816,0.7139830508474576,0.8656716417910447,0.7605633802816901
align-dinov2+1b-things+hyp-abl20cat-218,0.7426385346626478,0.0,0.6600985221674877,0.944,0.9044585987261148,0.9622641509433962,0.9537037037037036,0.8328530259365994,1.0,0.9146341463414634,0.9714285714285714,0.9159663865546218,0.9305555555555556,0.9722222222222222,0.9045936395759716,0.5397727272727273,0.882051282051282,1.0,0.9157894736842104,0.5918367346938775,0.913978494623656,0.927710843373494,0.2682119205298013,0.9298245614035088,0.9871794871794872,0.6781326781326781,0.5730994152046783,0.7194244604316546,0.8924731182795699,0.9396551724137931,0.9210526315789472,0.961038961038961,0.7983193277310925,0.9594594594594594,0.5344827586206896,0.4973262032085561,0.4010989010989011,0.912621359223301,1.0,0.7987804878048781,0.86,0.8032786885245902,0.8445945945945946,0.4686192468619247,0.8029197080291971,0.8111888111888111,0.455026455026455,0.6307692307692307,0.76,0.942528735632184,0.7676767676767676,0.8727272727272727,0.5550239234449761,0.8712121212121212,0.261437908496732
align-dinov2+500m-things+hyp-abl20cat-7,0.6874565267795039,0.0,0.8275862068965517,0.912,0.9808917197452228,0.9339622641509434,0.8981481481481481,0.7752161383285303,0.9117647058823528,0.8902439024390244,1.0,0.9495798319327732,0.9722222222222222,0.9236111111111112,0.8621908127208481,0.5,0.482051282051282,1.0,0.8842105263157894,0.5850340136054422,0.8924731182795699,0.963855421686747,0.2980132450331126,0.9649122807017544,0.9871794871794872,0.1941031941031941,0.6374269005847953,0.6618705035971223,0.946236559139785,0.9379310344827586,0.8947368421052632,0.974025974025974,0.773109243697479,0.972972972972973,0.4885057471264368,0.5454545454545454,0.4010989010989011,0.9029126213592232,1.0,0.4817073170731707,0.8466666666666667,0.7704918032786885,0.8243243243243243,0.3974895397489539,0.7007299270072993,0.7412587412587412,0.4232804232804232,0.517948717948718,0.78,0.9540229885057472,0.8383838383838383,0.8181818181818182,0.3923444976076555,0.75,0.2908496732026144
align-siglip+500m-things-218,0.7300980766781302,0.0,0.946768060836502,0.7773359840954275,0.9724770642201837,0.9084745762711864,0.892018779342723,0.6199524940617577,0.9386281588447654,0.5645472061657033,0.9005847953216374,0.7628865979381443,0.8842105263157894,0.9420289855072465,0.422963689892051,0.6219512195121951,0.7725631768953068,0.8252788104089219,0.9128205128205128,0.6926605504587156,0.7991803278688525,0.7601476014760148,0.7393617021276596,0.6725352112676056,0.7003610108303249,0.8918918918918919,0.8688524590163934,0.8520408163265306,0.93,0.5102533172496985,0.9411764705882352,0.9270833333333334,0.900523560209424,0.7536231884057971,0.7892561983471075,0.7432950191570882,0.5725806451612904,0.9014778325123152,0.9519650655021834,0.6538461538461539,0.6073170731707317,0.8144329896907216,0.7711598746081505,0.567398119122257,0.6875,0.703862660944206,0.609375,0.6908396946564885,0.583916083916084,0.9493087557603688,0.8072916666666666,0.9359605911330048,0.6798336798336798,0.8058252427184466,0.4907161803713528
align-dinov2+1b-things+hyp-abl30cat-7,0.7527923211169284,0.0,0.9705882352941176,0.9223300970873788,0.9672131147540984,0.9642857142857144,0.6936416184971098,0.9562043795620438,0.9873949579831932,0.6223175965665236,0.9629629629629628,0.5524193548387096,0.9747899159663864,0.9801980198019802,0.6941896024464832,0.8133333333333334,0.834061135371179,0.8847736625514403,0.912,0.6742857142857143,0.9516129032258064,0.89171974522293,0.5359281437125748,0.4369747899159664,0.7829787234042553,0.96045197740113,0.6326530612244898,0.6858974358974359,0.9393939393939394,0.9934782608695653,0.9233716475095786,0.8834355828220859,0.8918918918918919,0.6416184971098265,0.7285714285714285,0.8918918918918919,0.6832579185520362,0.8607594936708861,0.8992248062015504,0.6868131868131868,0.8884615384615384,0.863013698630137,0.8547486033519553,0.4909090909090909,0.6153846153846154,0.6,0.5305164319248826,0.6018957345971564,0.5601659751037344,0.7307692307692307,0.6178343949044586,0.9090909090909092,0.5495495495495496,0.6453488372093024,0.6367041198501873
align-dinov2+500m-things+hyp-abl50-218,0.8637438602874296,0.0,0.9411764705882352,0.8947368421052632,0.9818181818181818,0.9722222222222222,0.8944099378881988,0.9076305220883534,0.989071038251366,0.879154078549849,0.9469026548672568,0.8942307692307693,0.765625,0.948905109489051,0.8884057971014493,0.7142857142857143,0.7547169811320755,0.9128205128205128,0.8931297709923665,0.8679245283018868,0.948051948051948,0.8715083798882681,0.9188034188034188,0.8127853881278538,0.9441624365482234,0.9554317548746518,0.8787878787878788,0.7638888888888888,0.9416058394160584,0.9752475247524752,0.7772727272727272,0.965034965034965,0.8273381294964028,0.777027027027027,0.7861271676300579,0.9012345679012346,0.7422680412371134,0.9183673469387756,0.9927007299270072,0.5580110497237569,0.915824915824916,0.7769230769230769,0.8418604651162791,0.7616822429906542,0.8083832335329342,0.8253012048192772,0.7978142076502732,0.675531914893617,0.7935779816513762,0.951219512195122,0.8129496402877698,0.8394160583941606,0.8670360110803325,0.8404907975460123,0.6819787985865724
align-siglip+1b-things-7,0.7089542733409757,0.0,0.9125475285171104,0.6163021868787276,0.963302752293578,0.911864406779661,0.8967136150234741,0.7458432304038005,0.8700361010830325,0.6782273603082851,0.8771929824561403,0.7560137457044673,0.8157894736842105,0.961352657004831,0.2580961727183513,0.6300813008130082,0.7725631768953068,0.9070631970260224,0.9128205128205128,0.7385321100917431,0.6147540983606558,0.7675276752767528,0.4680851063829787,0.647887323943662,0.8231046931407943,0.4573804573804574,0.8401639344262295,0.8979591836734694,0.805,0.6453558504221955,0.9477124183006536,0.90625,0.9214659685863874,0.9227053140096618,0.6694214876033058,0.7279693486590039,0.8306451612903226,0.9458128078817734,0.9213973799126638,0.7008547008547008,0.7975609756097561,0.7783505154639175,0.8369905956112853,0.5987460815047022,0.6958333333333333,0.8154506437768241,0.59765625,0.7022900763358778,0.5524475524475524,0.8709677419354839,0.6822916666666666,0.8620689655172413,0.4802494802494803,0.9466019417475728,0.4190981432360742
align-dinov2+500m-things+hyp-abl30-7,0.9064482029598308,0.0,0.9345794392523364,0.904382470119522,0.9824561403508772,0.967741935483871,0.9117647058823528,0.942528735632184,1.0,0.9186602870813396,1.0,0.9568345323741008,0.900990099009901,0.90990990990991,0.921443736730361,0.8365384615384616,0.9367088607594936,0.9747899159663864,0.94,0.8135593220338984,0.9357798165137616,0.927927927927928,0.7486338797814208,0.8214285714285714,0.9574468085106383,0.9923954372623576,0.8333333333333334,0.8484848484848485,1.0,0.9933184855233852,0.9496402877697842,0.903846153846154,0.803921568627451,0.9148936170212766,0.911504424778761,0.8333333333333334,0.971153846153846,0.9484536082474226,0.9805825242718448,0.7727272727272727,0.9306930693069309,0.8613861386138614,0.8881987577639752,0.8478260869565217,0.853448275862069,0.8118811881188119,0.8031496062992126,0.8050847457627118,0.8285714285714286,0.959349593495935,0.84375,0.9090909090909092,0.9444444444444444,0.6923076923076923,0.918918918918919
align-dinov2+500m-things+hyp-abl30-42,0.90776955602537,0.0,0.9532710280373832,0.9243027888446216,0.9912280701754386,0.9516129032258064,0.9117647058823528,0.9252873563218392,1.0,0.9425837320574164,0.986842105263158,0.935251798561151,0.9603960396039604,0.927927927927928,0.9193205944798302,0.8365384615384616,0.9430379746835444,0.9915966386554622,0.99,0.7542372881355932,0.908256880733945,0.972972972972973,0.8360655737704918,0.8642857142857143,0.9574468085106383,0.9923954372623576,0.8703703703703703,0.6767676767676768,1.0,0.9866369710467706,0.9496402877697842,0.9326923076923076,0.9215686274509804,0.8829787234042553,0.8761061946902655,0.8823529411764706,0.9423076923076924,0.9484536082474226,0.9805825242718448,0.7954545454545454,0.905940594059406,0.8118811881188119,0.9192546583850932,0.7898550724637681,0.913793103448276,0.801980198019802,0.7401574803149606,0.7966101694915254,0.8785714285714286,0.959349593495935,0.78125,0.9393939393939394,0.9273504273504274,0.8153846153846154,0.7945945945945946
align-dinov2+500m-things+hyp-abl10-218,0.9382716049382716,0.0,0.95,0.9438202247191012,0.9622641509433962,0.9807692307692308,0.9705882352941176,0.9824561403508772,1.0,0.961038961038961,0.9130434782608696,0.9464285714285714,0.9743589743589745,1.0,0.9829545454545454,0.8301886792452831,1.0,1.0,1.0,0.8431372549019608,0.9743589743589745,0.9696969696969696,0.8541666666666666,0.8679245283018868,0.9615384615384616,1.0,0.926829268292683,0.8823529411764706,1.0,1.0,0.9384615384615383,0.9782608695652174,0.9375,0.896551724137931,0.8536585365853658,0.8444444444444444,0.9807692307692308,0.8823529411764706,0.9428571428571428,0.9375,0.96,0.8787878787878788,0.7333333333333333,0.9090909090909092,0.9555555555555556,0.9130434782608696,0.8478260869565217,0.82,0.9,1.0,0.8518518518518519,1.0,0.9807692307692308,0.9230769230769232,0.8524590163934426
align-dinov2+1b-things+hyp-abl30-7,0.9100158562367864,0.0,0.9532710280373832,0.9282868525896414,0.9912280701754386,0.9919354838709676,0.9117647058823528,0.9080459770114944,0.9919354838709676,0.9330143540669856,1.0,0.9424460431654677,0.9306930693069309,0.927927927927928,0.9193205944798302,0.8269230769230769,0.9873417721518988,0.9915966386554622,0.97,0.8389830508474576,0.944954128440367,0.9369369369369368,0.819672131147541,0.8857142857142857,0.9645390070921984,1.0,0.8981481481481481,0.7878787878787878,0.9901960784313726,0.977728285077951,0.9640287769784172,0.9230769230769232,0.9019607843137256,0.8936170212765957,0.8849557522123894,0.8333333333333334,0.9134615384615384,0.9484536082474226,0.9805825242718448,0.8333333333333334,0.9306930693069309,0.8316831683168316,0.8695652173913043,0.8695652173913043,0.9051724137931034,0.7722772277227723,0.8582677165354331,0.7203389830508474,0.8428571428571429,0.943089430894309,0.8541666666666666,0.9292929292929292,0.9102564102564102,0.7,0.8054054054054054
align-dinov2+1b-things+hyp-abl30cat-218,0.7462478184991274,0.0,0.9803921568627452,0.8737864077669902,0.9781420765027322,0.95,0.7976878612716763,0.948905109489051,0.9789915966386554,0.6845493562231759,0.8814814814814815,0.7540322580645161,0.9495798319327732,0.9801980198019802,0.2874617737003058,0.8266666666666667,0.8908296943231441,0.9423868312757202,0.88,0.64,0.9596774193548387,0.8853503184713376,0.437125748502994,0.4369747899159664,0.9531914893617022,0.9322033898305084,0.6938775510204082,0.7756410256410257,0.9166666666666666,0.9521739130434784,0.8773946360153256,0.901840490797546,0.8918918918918919,0.7456647398843931,0.75,0.9121621621621622,0.8099547511312217,0.8860759493670886,0.9457364341085271,0.6703296703296703,0.8692307692307693,0.8013698630136986,0.9162011173184358,0.6436363636363637,0.6410256410256411,0.71,0.6901408450704225,0.5924170616113744,0.5062240663900415,0.9230769230769232,0.732484076433121,0.946969696969697,0.5878378378378378,0.6453488372093024,0.7228464419475655
align-dinov2+500m-things-42,0.7792637880524774,0.0,0.946768060836502,0.6878727634194831,0.9678899082568808,0.7389830508474576,0.92018779342723,0.8123515439429929,0.9819494584837544,0.8670520231213873,0.8771929824561403,0.9072164948453608,0.9473684210526316,0.9082125603864736,0.5161923454367027,0.7723577235772358,0.779783393501805,0.8884758364312267,0.917948717948718,0.6972477064220184,0.6188524590163934,0.8265682656826568,0.7845744680851063,0.8169014084507042,0.8844765342960289,0.8461538461538461,0.7459016393442623,0.9489795918367347,0.915,0.7261761158021713,0.9281045751633988,0.921875,0.8795811518324608,0.782608695652174,0.8471074380165289,0.8122605363984674,0.6733870967741935,0.9261083743842364,0.9432314410480348,0.6581196581196581,0.7024390243902439,0.7164948453608248,0.6520376175548589,0.6238244514106583,0.6875,0.8154506437768241,0.78125,0.6717557251908397,0.7937062937062938,0.967741935483871,0.8333333333333334,0.8325123152709359,0.7442827442827443,0.8980582524271845,0.4084880636604774
align-dinov2+500m-things+hyp-abl10cat-7,0.7425106990014265,0.0,1.0,0.5651105651105651,0.9574468085106383,0.7263157894736842,0.8558558558558559,0.9791666666666666,1.0,0.3866995073891626,1.0,0.8695652173913043,0.8651685393258427,1.0,0.9197530864197532,0.7469879518072289,0.6481481481481481,1.0,0.9821428571428572,0.927536231884058,0.4866666666666667,0.9629629629629628,0.9193548387096774,0.8071428571428572,1.0,0.926829268292683,0.9523809523809524,0.7738095238095238,0.9195402298850576,0.9403973509933776,0.6080402010050251,0.9298245614035088,0.9418604651162792,0.6068376068376068,0.5434782608695652,0.9322033898305084,0.310126582278481,1.0,0.8888888888888888,0.6666666666666666,0.9090909090909092,0.5148514851485149,0.788235294117647,0.788235294117647,0.8461538461538461,0.859375,0.3575757575757576,0.8378378378378378,0.8571428571428571,0.9545454545454546,0.7205882352941176,0.953846153846154,0.881578947368421,1.0,0.8041237113402062
align-dinov2+1b-things+hyp-abl10-42,0.9291938997821352,0.0,0.95,0.9662921348314608,0.981132075471698,1.0,0.9411764705882352,1.0,1.0,0.987012987012987,0.8260869565217391,0.9464285714285714,0.9487179487179488,1.0,0.9886363636363636,0.7735849056603774,1.0,1.0,1.0,0.7843137254901961,0.9743589743589745,0.9090909090909092,0.7916666666666666,0.8490566037735849,0.9230769230769232,1.0,0.8780487804878049,0.8823529411764706,1.0,1.0,0.953846153846154,0.9782608695652174,0.96875,1.0,0.8536585365853658,0.8222222222222222,0.9423076923076924,0.8823529411764706,0.9428571428571428,0.890625,0.9466666666666668,0.8181818181818182,0.8,0.9545454545454546,0.9333333333333332,0.9130434782608696,0.8478260869565217,0.78,0.7857142857142857,0.975609756097561,0.8148148148148148,1.0,1.0,0.8974358974358975,0.819672131147541
align-dinov2+1b-things+hyp-abl70-7,0.8894941053574094,0.0,0.95,0.8799019607843137,0.9947643979057592,0.9785407725321889,0.8494623655913979,0.822289156626506,1.0,0.916267942583732,0.9452054794520548,0.8764940239043825,0.9464285714285714,0.9402173913043478,0.908675799086758,0.7735849056603774,0.9603174603174603,0.9915611814345991,0.9620253164556962,0.8478260869565217,0.964102564102564,0.9403669724770642,0.9066666666666666,0.8291666666666667,0.95850622406639,0.96875,0.8968609865470852,0.8809523809523809,0.9828571428571428,0.9231824417009602,0.9111111111111112,0.9404761904761904,0.8802395209580839,0.8064516129032258,0.8686868686868687,0.8564814814814815,0.7466666666666667,0.9281767955801103,0.9728260869565216,0.8088235294117647,0.9186046511627908,0.8304093567251462,0.8735632183908046,0.842911877394636,0.8208955223880597,0.8492462311557789,0.8201754385964912,0.7587719298245614,0.7800829875518672,0.93717277486911,0.7380952380952381,0.9447852760736196,0.8450704225352113,0.9210526315789472,0.7177177177177178
align-dinov2+1b-things+hyp-abl90-218,0.8500464869172533,0.0,0.8734693877551021,0.8412371134020619,0.9802955665024632,0.9709090909090908,0.9134615384615384,0.8538461538461538,0.9770992366412212,0.8329809725158562,0.8773006134969326,0.8525179856115108,0.9130434782608696,0.9593908629441624,0.8795546558704453,0.6160337552742616,0.8212927756653993,0.946153846153846,0.9682539682539684,0.8262910798122066,0.9388646288209608,0.8893129770992366,0.9014084507042254,0.8581818181818182,0.9250936329588016,0.913135593220339,0.8025751072961373,0.9267015706806284,0.9635416666666666,0.8776529338327091,0.8489932885906041,0.8877005347593583,0.9444444444444444,0.9253731343283582,0.7931034482758621,0.6911196911196911,0.7593360995850622,0.9289340101522844,0.9585253456221198,0.6943231441048034,0.8337595907928389,0.7354497354497355,0.8716216216216216,0.8403908794788274,0.6828193832599119,0.793859649122807,0.7818930041152263,0.6956521739130435,0.7490774907749077,0.8962264150943396,0.7311827956989247,0.8418367346938775,0.7139830508474576,0.9104477611940298,0.7436619718309859
align-dinov2+500m-things+hyp-abl70-7,0.8554693329353827,0.0,0.935,0.8137254901960784,0.9685863874345548,0.944206008583691,0.913978494623656,0.9427710843373494,0.9688715953307392,0.8636363636363636,0.9041095890410958,0.7848605577689243,0.9583333333333334,0.9347826086956522,0.8835616438356164,0.7311320754716981,0.8571428571428571,0.9493670886075948,0.9367088607594936,0.7445652173913043,0.9384615384615383,0.8715596330275229,0.8466666666666667,0.825,0.933609958506224,0.9471153846153846,0.7847533632286996,0.8988095238095238,0.9314285714285714,0.9849108367626886,0.925925925925926,0.9226190476190476,0.8862275449101796,0.8924731182795699,0.8383838383838383,0.6805555555555556,0.8222222222222222,0.9171270718232044,0.9836956521739132,0.696078431372549,0.8343023255813954,0.7076023391812866,0.8390804597701149,0.7547892720306514,0.746268656716418,0.8190954773869347,0.7368421052631579,0.7149122807017544,0.7676348547717843,0.806282722513089,0.7261904761904762,0.7914110429447853,0.8286384976525821,0.9052631578947368,0.5735735735735735
align-dinov2+500m-things+hyp-abl50-42,0.8828451882845189,0.0,0.8888888888888888,0.889196675900277,0.987878787878788,0.9555555555555556,0.9316770186335404,0.8835341365461847,0.994535519125683,0.9093655589123868,0.9646017699115044,0.8942307692307693,0.9453125,0.8759124087591241,0.855072463768116,0.7657142857142857,0.9528301886792452,0.953846153846154,0.931297709923664,0.9182389937106918,0.935064935064935,0.9162011173184358,0.9102564102564102,0.8310502283105022,0.9289340101522844,0.9693593314763232,0.9030303030303032,0.8680555555555556,0.9635036496350364,0.9983498349834984,0.8954545454545455,0.8811188811188811,0.920863309352518,0.8648648648648649,0.815028901734104,0.8827160493827161,0.6958762886597938,0.9455782312925172,0.978102189781022,0.5966850828729282,0.8922558922558923,0.7923076923076923,0.8186046511627907,0.8364485981308412,0.874251497005988,0.8614457831325302,0.8469945355191257,0.6914893617021277,0.7844036697247706,0.9207317073170732,0.8345323741007195,0.8321167883211679,0.8781163434903048,0.8343558282208589,0.773851590106007
