idx,p_yes,rank_yes,rank_no
3038,2.0249007803840868e-08,9,1
3039,1.5029797850729665e-08,5,1
3040,1.0,1,4
3041,1.0,1,6
3042,1.0,1,2
3043,1.0,1,5
3044,7.085684501362266e-07,3,1
3045,1.8315465695195599e-06,2,1
3046,2.2610872463246778e-07,2,1
3047,3.66720172451096e-07,2,1
3048,1.0,1,6
3049,1.0,1,6
3050,1.0,1,5
3051,1.0,1,5
3052,7.14208852059528e-07,3,1
3053,7.242697108722496e-08,3,1
3054,5.9363671311984945e-08,2,1
3055,3.6106843737115923e-08,4,1
3056,1.0,1,5
3057,1.0,1,5
3058,1.0,1,4
3059,1.0,1,4
3060,7.81937075089445e-08,4,1
3061,8.081158739514649e-06,3,1
3062,9.13812741032416e-08,4,1
3063,4.765239793869114e-07,3,1
3064,1.0,1,6
3065,1.0,1,6
3066,1.0,1,5
3067,1.0,1,6
3068,3.676556161735789e-06,3,1
3069,1.5025787547529035e-07,2,1
3070,5.154349835834182e-08,5,1
3071,1.662701265559008e-08,4,1
3072,1.0,1,5
3073,1.0,1,5
3074,1.0,1,5
3075,1.0,1,5
3076,2.6185920987131794e-08,6,1
3077,5.6000186710036814e-09,5,1
3078,1.7952524800080027e-08,5,1
3079,2.0136683431815072e-09,5,1
3080,1.0,1,7
3081,1.0,1,7
3082,1.0,1,6
3083,1.0,1,6
3084,4.6298484335238754e-07,6,1
3085,4.420967769647177e-08,8,1
3086,2.02647303382264e-08,8,1
3087,1.657470782845394e-08,8,1
3088,0.016721205785870552,2,1
3089,0.00788341835141182,2,1
3090,2.4646962629049085e-05,2,1
3091,0.0009419233538210392,2,1
3092,6.835129170212895e-06,3,1
3093,2.2169940905314434e-07,4,1
3094,6.964143750565199e-08,4,1
3095,2.7611354980194847e-08,5,1
3096,2.3758539100526832e-05,2,1
3097,3.0632530979346484e-05,2,1
3098,0.00136879226192832,2,1
3099,0.9645560383796692,1,2
3100,2.882931312342407e-06,3,1
3101,1.6315880202455446e-07,3,1
3102,1.760053436328235e-07,4,1
3103,4.555774069103791e-08,5,1
3104,1.0,1,5
3105,1.0,1,5
3106,1.0,1,5
3107,1.0,1,5
3108,5.7311389412006974e-08,5,1
3109,6.315468681350467e-08,3,1
3110,1.6037477124086763e-08,4,1
3111,5.051512985687623e-08,3,1
3112,1.0,1,6
3113,1.0,1,4
3114,1.0,1,6
3115,1.0,1,4
3116,2.1856030798517168e-06,3,1
3117,1.3459630565648695e-07,3,1
3118,2.301091051037929e-08,6,1
3119,3.895110012308578e-08,4,1
3120,0.03783503174781799,2,1
3121,0.9999992847442627,1,2
3122,0.9999275803565979,1,2
3123,0.9999995231628418,1,2
3124,2.1605433175864164e-06,5,1
3125,3.671611352729087e-07,4,1
3126,5.271481384738763e-08,6,1
3127,7.266800849947685e-08,4,1
3128,1.0,1,4
3129,1.0,1,4
3130,1.0,1,5
3131,1.0,1,4
3132,1.0725166248448659e-05,3,1
3133,9.843027328315657e-06,3,1
3134,9.206918605286774e-08,6,1
3135,1.1892569773408468e-07,3,1
3136,0.9999922513961792,1,2
3137,0.9999998807907104,1,3
3138,1.0,1,2
3139,1.0,1,6
3140,5.996396623686451e-08,7,1
3141,5.673863512356547e-08,7,1
3142,1.629975976413789e-08,9,1
3143,1.2766673052055921e-08,8,1
3144,0.005970021244138479,2,1
3145,0.9936597943305969,1,2
3146,0.9999998807907104,1,2
3147,0.9999997615814209,1,2
3148,8.566910025820107e-08,5,1
3149,1.734950387799472e-06,3,1
3150,5.020756788098879e-08,5,1
3151,9.560231717387069e-08,4,1
3152,5.233380875324656e-07,3,1
3153,0.9991147518157959,1,2
3154,0.9999994039535522,1,2
3155,1.0,1,4
3156,4.058091107594919e-08,7,1
3157,3.065282427883176e-08,5,1
3158,2.910914620457561e-09,9,1
3159,6.425500131967965e-09,8,1
3160,0.9999998211860657,1,4
3161,1.0,1,5
3162,0.9999997019767761,1,3
3163,0.9999998211860657,1,4
3164,6.729158030793769e-08,6,1
3165,1.6908932920500774e-08,7,1
3166,9.337838946521515e-09,11,1
3167,9.513152932072444e-09,11,1
3168,0.9999996423721313,1,2
3169,1.0,1,4
3170,0.9999910593032837,1,2
3171,0.9999877214431763,1,2
3172,1.023997882043659e-07,3,1
3173,1.290490558858437e-07,3,1
3174,2.00064569355618e-08,6,1
3175,5.637305733330322e-08,3,1
3176,1.0,1,6
3177,1.0,1,2
3178,1.0,1,6
3179,1.0,1,6
3180,1.0547510100877844e-06,3,1
3181,4.1775841452817986e-08,4,1
3182,2.2963602575032382e-08,9,1
3183,9.374743648038475e-09,8,1
3184,1.0,1,9
3185,0.999997615814209,1,2
3186,1.0,1,6
3187,1.0,1,3
3188,2.95823525675587e-07,9,1
3189,4.817192120754044e-07,6,1
3190,2.5009331494629805e-08,7,1
3191,1.89393105642921e-08,5,1
3192,0.9974372386932373,1,2
3193,1.0,1,5
3194,0.9717130064964294,1,2
3195,1.0,1,5
3196,1.0547510100877844e-06,3,1
3197,4.1775841452817986e-08,4,1
3198,2.2963602575032382e-08,9,1
3199,9.374743648038475e-09,8,1
3200,1.0,1,5
3201,1.0,1,3
3202,1.0,1,5
3203,1.0,1,4
3204,3.526815248733328e-07,3,1
3205,5.2193968258507084e-08,3,1
3206,4.622233618079008e-08,6,1
3207,1.1813436451291182e-08,5,1
3208,1.0,1,5
3209,1.0,1,6
3210,1.0,1,5
3211,1.0,1,6
3212,1.4034111472938093e-07,4,1
3213,1.9205967305424565e-07,3,1
3214,3.200101517109033e-09,7,1
3215,1.194788090685961e-08,5,1
3216,0.0006653312011621892,2,1
3217,0.0480913445353508,2,1
3218,0.5322921872138977,1,2
3219,0.00021570330136455595,2,1
3220,2.2366453578115397e-08,4,1
3221,4.693545108125363e-08,2,1
3222,0.00022203770640771836,2,1
3223,1.1215220752092137e-08,3,1
3224,1.0,1,5
3225,1.0,1,7
3226,1.0,1,3
3227,1.0,1,6
3228,9.980770876438783e-09,7,1
3229,2.1680421014025342e-08,5,1
3230,8.194844802744683e-09,5,1
3231,7.076009556072904e-09,7,1
3232,0.99996018409729,1,2
3233,1.0,1,4
3234,0.9999998807907104,1,2
3235,1.0,1,4
3236,1.8985392102877086e-07,2,1
3237,1.7665641394160048e-08,6,1
3238,1.2424521855791681e-07,2,1
3239,1.4853957175375854e-08,6,1
3240,0.30079370737075806,2,1
3241,4.366004304756643e-07,4,1
3242,0.5183833241462708,1,2
3243,1.238107870449312e-06,2,1
3244,1.1434850399894003e-08,4,1
3245,1.1305322544785668e-07,2,1
3246,9.15478270968606e-09,5,1
3247,3.223879829761245e-08,5,1
3248,0.9999903440475464,1,2
3249,1.0,1,6
3250,1.0,1,4
3251,1.0,1,6
3252,0.010755762457847595,2,1
3253,8.783710825355229e-08,2,1
3254,8.232772961491719e-05,2,1
3255,3.0244447657423734e-07,2,1
3256,0.9999998807907104,1,2
3257,1.0,1,4
3258,1.0,1,4
3259,1.0,1,3
3260,1.712477093462894e-08,7,1
3261,4.335317527193183e-08,3,1
3262,8.393999273437203e-09,8,1
3263,8.331583423171196e-09,6,1
3264,0.009865629486739635,2,1
3265,0.017851080745458603,2,1
3266,0.9343106746673584,1,2
3267,0.9987646341323853,1,2
3268,0.9999560117721558,1,2
3269,0.00042252434650436044,2,1
3270,0.9999973177909851,1,2
3271,0.36488714814186096,2,1
3272,0.9999884366989136,1,2
3273,0.2396509051322937,2,1
3274,0.9999998807907104,1,2
3275,0.8599116206169128,1,2
3276,1.4476141174668555e-08,7,1
3277,1.3588651981422117e-08,8,1
3278,4.606669712359235e-09,8,1
3279,8.238821180839295e-09,6,1
3280,1.0,1,9
3281,0.9999973177909851,1,4
3282,1.0,1,5
3283,1.0,1,2
3284,9.657108535066072e-08,5,1
3285,1.4755391930521e-07,6,1
3286,2.981168734095263e-08,7,1
3287,2.0903016206830216e-08,7,1
3288,0.9995431900024414,1,2
3289,0.9999982118606567,1,3
3290,0.999990701675415,1,2
3291,0.9999990463256836,1,2
3292,7.081453645696456e-08,7,1
3293,6.443457891691651e-07,2,1
3294,9.278150692182408e-09,8,1
3295,2.470632054496491e-08,4,1
3296,0.9987196922302246,1,2
3297,0.9999998807907104,1,2
3298,1.0,1,2
3299,0.9999997615814209,1,2
3300,3.3541208921405996e-08,7,1
3301,4.6715292967292044e-08,3,1
3302,1.8506685961483527e-08,5,1
3303,2.986250891012787e-08,2,1
3304,0.9999750852584839,1,2
3305,1.0,1,4
3306,0.9463862776756287,1,2
3307,1.0,1,5
3308,2.871680919724895e-07,3,1
3309,5.009783876630536e-08,2,1
3310,1.909637425967503e-08,7,1
3311,1.6929163848544704e-08,4,1
3312,1.0,1,6
3313,0.0001223261351697147,2,1
3314,1.0,1,6
3315,1.1755533932955586e-06,2,1
3316,0.00021269785065669566,2,1
3317,0.0023110106121748686,2,1
3318,4.3319710130163e-06,3,1
3319,9.388643957208842e-05,2,1
3320,1.0,1,3
3321,1.0,1,6
3322,1.0,1,6
3323,1.0,1,6
3324,9.60202328315063e-07,5,1
3325,1.0903747238444339e-07,5,1
3326,3.9023085207645636e-08,4,1
3327,2.0357900254452943e-08,5,1
3328,0.9999986886978149,1,2
3329,0.999976634979248,1,2
3330,1.0,1,5
3331,1.0,1,4
3332,2.811945307712449e-07,4,1
3333,5.925729240630062e-09,5,1
3334,9.733535222267164e-08,3,1
3335,3.787557822931831e-09,4,1
3336,1.0,1,7
3337,1.0,1,7
3338,1.0,1,6
3339,1.0,1,6
3340,2.7499270800035447e-05,3,1
3341,2.8144302632426843e-05,3,1
3342,6.80291023513746e-08,4,1
3343,2.1219972268227139e-07,3,1
3344,1.0,1,3
3345,1.0,1,5
3346,1.0,1,3
3347,1.0,1,5
3348,5.686036974594799e-09,10,1
3349,3.1109526066330773e-09,9,1
3350,1.284519379751714e-09,12,1
3351,1.0524912053000435e-09,9,1
3352,1.0,1,6
3353,1.0,1,5
3354,1.0,1,3
3355,1.0,1,5
3356,2.2353967210619885e-07,4,1
3357,1.8215423835954425e-08,8,1
3358,5.215432530292219e-09,9,1
3359,3.6916991685842504e-09,9,1
3360,1.0,1,5
3361,1.0,1,5
3362,1.0,1,5
3363,1.0,1,4
3364,8.436412826995365e-06,4,1
3365,1.0319597549823811e-06,2,1
3366,1.6359226151507755e-07,4,1
3367,8.000375828487449e-08,3,1
3368,1.0,1,5
3369,0.9999998807907104,1,3
3370,1.0,1,2
3371,1.0,1,3
3372,2.328719347133301e-06,4,1
3373,6.688544090138748e-06,2,1
3374,1.5457814583896834e-08,7,1
3375,4.2920891729636423e-08,3,1
3376,1.0,1,3
3377,1.0,1,5
3378,0.9999414086341858,1,2
3379,1.0,1,5
3380,1.5542776736765518e-06,4,1
3381,7.497888532270736e-08,3,1
3382,1.7896116588644873e-08,8,1
3383,1.6375169664684108e-08,7,1
3384,0.9999889135360718,1,2
3385,0.9999986886978149,1,2
3386,0.9999998807907104,1,3
3387,1.0,1,3
3388,1.1642494428087957e-05,4,1
3389,1.2474797586037312e-05,4,1
3390,4.942363375448622e-06,4,1
3391,9.488476848673599e-07,3,1
3392,1.0,1,7
3393,1.0,1,4
3394,1.0,1,2
3395,1.0,1,4
3396,1.856727294580196e-06,2,1
3397,1.0851794485233768e-07,2,1
3398,1.439381858148181e-08,4,1
3399,2.1750958367761086e-08,3,1
3400,0.9988042712211609,1,2
3401,0.9387692213058472,1,2
3402,0.9999933242797852,1,2
3403,0.9999558329582214,1,2
3404,3.8504737176481285e-07,3,1
3405,7.04608623891545e-07,2,1
3406,2.192711434645389e-08,4,1
3407,4.470086523156169e-08,3,1
3408,0.9999942183494568,1,3
3409,1.0,1,11
3410,1.0,1,2
3411,1.0,1,8
3412,4.2661034171942447e-07,4,1
3413,7.048022325761849e-07,3,1
3414,3.4882592814255986e-08,5,1
3415,1.3708043411497783e-07,3,1
3416,0.9596136212348938,1,2
3417,0.9999462366104126,1,2
3418,0.9993476271629333,1,2
3419,0.9999986886978149,1,2
3420,7.409899893673355e-08,6,1
3421,1.7514470584956143e-07,3,1
3422,1.2469792309843797e-08,9,1
3423,4.6219859939355956e-08,4,1
3424,1.0,1,5
3425,1.0,1,7
3426,1.0,1,6
3427,1.0,1,6
3428,8.188829170308054e-09,3,1
3429,8.117064353996284e-09,5,1
3430,1.1700756630261822e-07,2,1
3431,1.9824918595645613e-08,2,1
3432,1.0,1,4
3433,1.0,1,4
3434,1.0,1,6
3435,1.0,1,5
3436,2.1251477022588006e-08,6,1
3437,1.0140962736215897e-08,6,1
3438,6.676215580370126e-09,8,1
3439,2.7668487501131267e-09,7,1
3440,1.0,1,5
3441,1.0,1,5
3442,1.0,1,6
3443,1.0,1,6
3444,6.985853815422161e-07,3,1
3445,1.1566137203544713e-07,3,1
3446,1.5536556929873768e-08,4,1
3447,1.332142751664378e-08,4,1
3448,0.9999852180480957,1,2
3449,1.0,1,3
3450,0.9999276399612427,1,2
3451,1.0,1,3
3452,2.3884032998466864e-05,3,1
3453,1.0089261195389554e-06,3,1
3454,6.452325465033937e-07,2,1
3455,5.218918772698089e-07,3,1
3456,1.0,1,4
3457,1.0,1,6
3458,1.0,1,6
3459,1.0,1,6
3460,2.4209105831118904e-08,7,1
3461,1.63152513721343e-08,6,1
3462,2.3655386982568416e-08,7,1
3463,2.08619521657738e-08,5,1
3464,1.0,1,7
3465,1.0,1,7
3466,1.0,1,6
3467,1.0,1,6
3468,1.268433243239997e-05,3,1
3469,2.4107205263135256e-06,3,1
3470,1.0237070569019124e-07,4,1
3471,9.170414045911457e-07,3,1
3472,1.0,1,5
3473,0.21869026124477386,2,1
3474,1.0,1,2
3475,0.0008731961715966463,2,1
3476,0.9999410510063171,1,2
3477,0.9975752830505371,1,2
3478,0.9999996423721313,1,2
3479,0.9999714493751526,1,2
3480,0.011702115647494793,2,1
3481,0.0017137839458882809,2,1
3482,0.9991353750228882,1,2
3483,0.5949355959892273,1,2
3484,2.606251428005635e-06,4,1
3485,2.9453437946358463e-06,3,1
3486,9.506084097665735e-07,3,1
3487,1.3713298585571465e-06,3,1
3488,0.0033280663192272186,2,1
3489,1.4769771894407313e-07,3,1
3490,2.896998125834216e-07,3,1
3491,1.6835556948535668e-08,4,1
3492,6.58062759839595e-08,4,1
3493,8.268094461527653e-06,3,1
3494,0.06251701712608337,2,1
3495,0.007581803482025862,2,1
3496,0.0002887104928959161,4,2
3497,1.2613818398676813e-06,5,1
3498,1.876652277132962e-05,4,1
3499,5.8650675782701e-07,4,1
3500,1.1606668692820676e-07,6,1
3501,8.130348305712687e-08,4,1
3502,8.426048303533662e-09,10,1
3503,4.1364653924347294e-08,4,1
3504,1.0,1,4
3505,0.9999985098838806,1,2
3506,1.0,1,5
3507,1.0,1,3
3508,2.7556602617551107e-06,5,1
3509,1.0814379436396848e-07,6,1
3510,7.765643772472686e-08,5,1
3511,1.57798780264784e-07,4,1
3512,1.0,1,5
3513,1.0,1,5
3514,1.0,1,5
3515,1.0,1,5
3516,3.2725841947467416e-07,4,1
3517,2.929576403687406e-08,7,1
3518,3.389848401980089e-08,9,1
3519,2.0893773822194817e-08,7,1
3520,0.9999998211860657,1,10
3521,0.999980092048645,2,8
3522,0.7672486901283264,1,2
3523,0.9775716066360474,1,3
3524,4.106373552303921e-08,12,1
3525,8.205249457660102e-08,4,1
3526,4.692764399294447e-09,11,1
3527,6.584981893098529e-09,6,1
3528,0.9999998807907104,1,3
3529,1.0,1,4
3530,1.0,1,4
3531,1.0,1,5
3532,0.6578931212425232,1,2
3533,0.0004351769166532904,2,1
3534,0.9989745020866394,1,2
3535,0.5574378371238708,1,2
3536,0.9339362978935242,1,2
3537,0.0017351857386529446,2,1
3538,0.7176855802536011,1,2
3539,0.524048388004303,1,2
3540,0.15728849172592163,2,1
3541,2.3312104246997478e-08,5,1
3542,0.00669868616387248,2,1
3543,9.875786410873388e-09,5,1
3544,0.9999569654464722,1,2
3545,1.0,1,5
3546,1.0,1,3
3547,1.0,1,5
3548,0.0004147853469476104,2,1
3549,1.2195062737418993e-08,6,1
3550,0.008098375052213669,2,1
3551,1.3026768996837745e-08,5,1
3552,0.9999996423721313,1,3
3553,0.9999935030937195,1,3
3554,1.0,1,3
3555,0.9999964833259583,1,2
3556,0.9753626585006714,1,2
3557,0.0006902914028614759,2,1
3558,0.9946438074111938,1,2
3559,9.882957783702295e-06,3,1
3560,9.461619754347339e-08,4,1
3561,1.7347847460769117e-05,2,1
3562,2.3833957030205966e-08,4,1
3563,0.0012822693679481745,2,1
3564,4.104150264083728e-08,6,1
3565,6.3941296701841566e-09,7,1
3566,5.129488300781304e-08,6,1
3567,5.204064734698477e-09,7,1
3568,4.044168520067615e-07,3,1
3569,6.349359438218016e-08,2,1
3570,1.0170663244934985e-07,3,1
3571,5.722443674471833e-08,2,1
3572,1.8042092619907635e-07,3,1
3573,7.650246658386095e-09,5,1
3574,5.742498032645926e-08,4,1
3575,4.35380220764614e-09,7,1
3576,0.9998660683631897,1,2
3577,1.0,1,3
3578,0.9999899864196777,1,2
3579,0.9999985694885254,1,2
3580,1.4550084870279534e-07,3,1
3581,2.4587620828242507e-08,4,1
3582,6.930919393965951e-09,9,1
3583,8.71844463290472e-09,5,1
3584,0.9999997615814209,1,2
3585,0.9999315142631531,1,2
3586,0.9999998807907104,1,2
3587,0.9997695088386536,1,2
3588,2.200517883466091e-07,4,1
3589,9.481492213581078e-08,2,1
3590,2.4798717745966314e-08,8,1
3591,1.4233833667276485e-08,5,1
3592,1.0,1,4
3593,0.9999997615814209,1,2
3594,1.0,1,3
3595,1.0,1,4
3596,1.138413381340797e-06,6,1
3597,2.516327697321685e-07,4,1
3598,4.955318377852791e-09,9,1
3599,8.172322374377927e-09,8,1
3600,1.0,1,3
3601,0.6309230327606201,1,2
3602,0.9999992847442627,1,2
3603,0.9999998807907104,1,2
3604,3.2706100228097057e-07,3,1
3605,2.0207991724419117e-07,4,1
3606,4.3313064246319755e-09,9,1
3607,6.030549393187812e-09,8,1
3608,0.005925566889345646,2,1
3609,0.999969482421875,1,2
3610,0.9997625946998596,1,2
3611,0.9993358254432678,1,2
3612,0.9533255100250244,1,2
3613,0.42233991622924805,2,1
3614,0.9999998807907104,1,3
3615,0.08384934812784195,2,1
3616,0.9999957084655762,1,3
3617,0.999971866607666,1,2
3618,0.9996156096458435,1,2
3619,0.9999601244926453,1,2
3620,3.2754334799989238e-09,8,1
3621,1.1561859025732701e-07,3,1
3622,4.53166082436951e-09,6,1
3623,5.897656762954284e-08,5,1
3624,0.8894665837287903,1,2
3625,0.13019943237304688,2,1
3626,0.9962159395217896,1,2
3627,1.4894183550495654e-05,2,1
3628,3.1081478937267093e-06,4,1
3629,2.1343987555155763e-06,2,1
3630,6.850160571048036e-05,2,1
3631,2.621245812406414e-06,2,1
3632,0.9963619112968445,1,2
3633,0.9888185858726501,1,2
3634,0.9987125992774963,1,2
3635,0.9989214539527893,1,2
3636,3.1081478937267093e-06,4,1
3637,2.1343987555155763e-06,2,1
3638,6.850160571048036e-05,2,1
3639,2.621245812406414e-06,2,1
3640,1.97958797798492e-06,4,1
3641,1.0,1,6
3642,1.554394373215473e-07,2,1
3643,1.0,1,7
3644,2.657932782312855e-06,2,1
3645,8.052345457087995e-09,11,1
3646,2.483847794110261e-08,5,1
3647,1.9626444913711794e-09,11,1
3648,1.0835718988744247e-08,5,1
3649,0.7288855314254761,1,2
3650,2.162486190115942e-09,6,1
3651,0.0002323930530110374,2,1
3652,4.444462220476453e-08,3,1
3653,1.4089143007822713e-07,4,1
3654,3.041983998031128e-09,7,1
3655,1.139798655458435e-08,10,1
3656,1.4157757505017798e-05,2,1
3657,1.0,1,5
3658,2.227590448455885e-05,2,1
3659,1.0,1,5
3660,1.1877757515321719e-06,2,1
3661,1.7192618884109834e-07,4,1
3662,8.86102746733286e-09,5,1
3663,2.601630555432166e-08,6,1
3664,1.0,1,7
3665,1.0,1,7
3666,1.0,1,5
3667,1.0,1,7
3668,4.045131873908758e-08,5,1
3669,2.055016068425175e-07,3,1
3670,1.4676059478802017e-08,9,1
3671,6.612208380829543e-08,7,1
3672,1.0,1,3
3673,0.9999994039535522,1,3
3674,1.0,1,4
3675,1.0,1,4
3676,4.5606539060827345e-06,4,1
3677,3.694568988521496e-07,2,1
3678,4.3161196572327754e-07,3,1
3679,1.822926236627609e-07,2,1
3680,1.0,1,5
3681,1.0,1,5
3682,1.0,1,6
3683,1.0,1,6
3684,7.776586596897062e-10,13,1
3685,1.9225820935275806e-08,5,1
3686,1.8961000591843913e-07,4,1
3687,0.002212991239503026,2,1
3688,0.9992532730102539,1,2
3689,0.9764001965522766,1,2
3690,0.996421754360199,1,2
3691,0.9999990463256836,1,2
3692,0.008041121996939182,2,1
3693,0.12227325886487961,2,1
3694,0.9999280571937561,1,2
3695,0.9947563409805298,1,2
3696,0.999965488910675,1,2
3697,3.3781911042751744e-05,3,1
3698,0.9999228715896606,1,2
3699,5.871050234418362e-06,2,1
3700,0.000209116842597723,2,1
3701,4.962669208907755e-07,3,1
3702,0.9836732149124146,1,2
3703,8.445582011518127e-07,3,1
3704,1.0,1,4
3705,0.9999999403953552,1,3
3706,1.0,1,5
3707,1.0,1,3
3708,1.140698913104643e-08,7,1
3709,1.7332412838300115e-08,3,1
3710,1.5837885314340383e-07,3,1
3711,1.3212364535775123e-08,5,1
3712,1.0,1,5
3713,0.9999948143959045,1,2
3714,1.0,1,4
3715,0.9999323487281799,1,2
3716,1.0821018037177055e-07,2,1
3717,2.5513945729471743e-06,3,1
3718,5.704166472497718e-09,6,1
3719,7.128369361453224e-08,4,1
3720,1.0,1,6
3721,1.0,1,4
3722,1.0,1,7
3723,1.0,1,5
3724,2.119056080118753e-05,3,1
3725,1.7724494227877585e-06,3,1
3726,4.090025868208613e-06,3,1
3727,8.631581067675143e-07,3,1
3728,0.11302275210618973,2,1
3729,1.0,1,4
3730,1.0,1,2
3731,1.0,1,5
3732,1.0952397133223712e-05,4,1
3733,6.915896619830164e-07,4,1
3734,9.357523822473013e-07,3,1
3735,1.9783645655024884e-07,3,1
3736,0.9999998807907104,1,2
3737,1.0,1,2
3738,1.0,1,4
3739,1.0,1,4
3740,1.1624979379121214e-05,2,1
3741,1.1188689086338854e-07,2,1
3742,2.7037408756314107e-08,3,1
3743,1.3725433234412776e-08,6,1
3744,0.0005266745574772358,2,1
3745,0.9924691319465637,1,2
3746,0.8878344297409058,1,2
3747,0.9940203428268433,1,2
3748,0.9986714124679565,1,2
3749,2.0903299002839049e-07,4,1
3750,0.9997708201408386,1,2
3751,8.63996501720976e-06,2,1
3752,2.8133069918112596e-06,3,1
3753,4.746803394795052e-09,6,1
3754,0.9996510148048401,1,2
3755,0.9998561143875122,1,2
3756,0.0003452666860539466,3,1
3757,3.984833938375232e-07,3,1
3758,2.6195166924480873e-07,2,1
3759,1.3334417126031894e-08,4,1
3760,1.0,1,5
3761,1.0,1,6
3762,1.0,1,6
3763,1.0,1,6
3764,0.0003452666860539466,3,1
3765,3.984833938375232e-07,3,1
3766,2.6195166924480873e-07,2,1
3767,1.3334417126031894e-08,4,1
3768,0.9999973177909851,1,2
3769,1.0,1,5
3770,1.0,1,5
3771,1.0,1,6
3772,1.9369026631466113e-05,3,1
3773,7.101959909050493e-08,4,1
3774,2.2025130874681054e-06,3,1
3775,4.9437179683309296e-08,4,1
3776,3.3663858367560806e-09,9,1
3777,0.9961493611335754,1,2
3778,8.619468694348598e-09,4,1
3779,0.9999964237213135,1,2
3780,0.00012120707106078044,3,1
3781,1.4666231891169446e-06,3,1
3782,1.0847116755030584e-05,3,1
3783,4.000079911747889e-07,2,1
3784,1.0,1,6
3785,1.0,1,6
3786,1.0,1,6
3787,1.0,1,6
3788,3.146563187783613e-08,12,1
3789,3.2413421990895586e-07,4,1
3790,5.5479283389558987e-08,7,1
3791,1.2581944019984803e-07,4,1
3792,1.0,1,10
3793,1.0,1,8
3794,1.0,1,6
3795,1.0,1,5
3796,4.229038495395798e-06,5,1
3797,4.6439845391432755e-06,4,1
3798,8.420640256190381e-07,6,1
3799,1.1774030781452893e-06,3,1
3800,1.0,1,5
3801,1.0,1,5
3802,1.0,1,5
3803,1.0,1,4
3804,6.785067796499789e-08,15,1
3805,1.1954036835959414e-06,6,1
3806,3.924147407019518e-08,11,1
3807,2.0907491204980033e-07,4,1
3808,1.0,1,6
3809,1.0,1,6
3810,1.0,1,4
3811,1.0,1,5
3812,1.4489926343230763e-06,3,1
3813,5.636069317915826e-07,3,1
3814,3.221544275788801e-08,9,1
3815,2.813543709123678e-08,8,1
3816,1.0,1,4
3817,1.0,1,5
3818,1.0,1,2
3819,1.0,1,5
3820,6.703926374029834e-06,3,1
3821,2.7761970500250754e-07,3,1
3822,2.697005641039141e-07,4,1
3823,8.23551218331886e-08,4,1
3824,1.0,1,5
3825,1.0,1,3
3826,1.0,1,5
3827,1.0,1,6
3828,9.84651693514138e-10,13,1
3829,2.9232778420151817e-09,8,1
3830,5.027218641373565e-10,11,1
3831,1.2740830612756326e-09,8,1
3832,1.0,1,7
3833,0.9999998807907104,1,3
3834,1.0,1,5
3835,0.9999998807907104,1,2
3836,9.054359907167964e-06,4,1
3837,6.921119620528771e-06,3,1
3838,1.9106801119050942e-07,4,1
3839,4.837493747800181e-07,3,1
3840,1.0,1,5
3841,1.0,1,6
3842,0.9999997615814209,1,2
3843,1.0,1,5
3844,8.574854746257188e-07,10,1
3845,6.308754564088304e-06,3,1
3846,5.115789392107217e-08,11,1
3847,2.667185867721855e-07,4,1
3848,1.0,1,3
3849,1.0,1,4
3850,0.9999997615814209,1,2
3851,1.0,1,4
3852,9.464632739764056e-07,4,1
3853,9.677147545517073e-07,4,1
3854,1.8909494414742767e-08,9,1
3855,1.5052468427256827e-07,4,1
3856,1.7325530279777013e-05,3,1
3857,1.0,1,5
3858,3.199754792149179e-05,2,1
3859,1.0,1,5
3860,3.768852252505894e-08,7,1
3861,1.2773566204771214e-08,6,1
3862,1.6355098608755725e-08,7,1
3863,6.9201537833407656e-09,6,1
3864,1.0,1,8
3865,1.0,1,5
3866,1.0,1,5
3867,1.0,1,5
3868,2.7496002985571977e-06,3,1
3869,3.1022324264995405e-07,2,1
3870,5.809910419429798e-08,5,1
3871,1.439797046032254e-07,3,1
3872,0.11547240614891052,2,1
3873,0.9994906783103943,1,2
3874,0.9999440908432007,1,2
3875,0.9999895095825195,1,2
3876,6.002495069878933e-07,3,1
3877,6.391315565679179e-08,2,1
3878,7.243152140290476e-07,3,1
3879,1.5886412185750487e-08,4,1
3880,1.0,1,4
3881,1.0,1,4
3882,1.0,1,4
3883,1.0,1,5
3884,4.455765978406134e-09,6,1
3885,3.0366218428667935e-09,5,1
3886,1.8934683154725462e-08,2,1
3887,4.1440357811950435e-09,4,1
3888,0.9999966025352478,1,4
3889,0.14956437051296234,2,1
3890,0.996092677116394,1,2
3891,8.067115413723513e-05,3,1
3892,0.15971286594867706,4,2
3893,5.854686241946183e-05,4,1
3894,0.883773922920227,1,2
3895,3.418981805225485e-06,4,1
3896,0.9999995827674866,1,3
3897,0.027283398434519768,2,1
3898,1.0,1,3
3899,0.999042809009552,1,2
3900,1.6680256464951526e-07,2,1
3901,3.653510205481325e-08,2,1
3902,6.123077156416912e-08,2,1
3903,9.054808458586194e-09,3,1
3904,0.00012512161629274487,2,1
3905,0.9999881982803345,1,2
3906,0.0009370788466185331,2,1
3907,0.6977151036262512,1,2
3908,5.292988589644665e-06,4,1
3909,5.0142864438385e-07,4,1
3910,0.8826998472213745,1,2
3911,8.830290425976273e-06,3,1
3912,1.0,1,6
3913,0.9308111667633057,1,2
3914,1.0,1,7
3915,0.9999992847442627,1,2
3916,1.1872182126282382e-09,8,1
3917,1.37390454568731e-09,8,1
3918,4.775060347128601e-10,8,1
