run_name,overall,total_illegal_ratio,furniture,safety equipment,office supply item,plant,protective clothing item,condiment,musical,tool,bird,sports equipment,car part,vegetable,vehicle,source of light,clothing accessory,body part,food,seafood,kitchen appliance,fruit,kitchen tool,garden tool,farm animal,scientific equipment,piece of jewelry,headwear,electronic device,medical equipment,watercraft,home decor item,dessert,weapon,animal,outerwear,piece of women's clothing,construction equipment,insect,school supply,hardware item,arts and crafts item,container,personal hygiene item,candy,fastener,game,drink,toy,mammal,footwear,breakfast food,home appliance,sea animal,item of clothing
align-dinov2+1b-things+hyp-abl50-local-shuffled-7,0.9808582246529238,0.0,1.0,0.953125,0.9736842105263158,0.978021978021978,0.9852941176470588,1.0,0.9833333333333332,0.9612403100775194,1.0,0.984375,1.0,1.0,0.9935064935064936,0.9714285714285714,0.9803921568627452,0.9777777777777776,0.9788519637462236,1.0,0.9824561403508772,1.0,0.9552238805970148,0.9838709677419356,1.0,0.9404761904761904,0.9753086419753086,1.0,0.981132075471698,0.9305555555555556,0.9692307692307692,0.9805825242718448,0.98989898989899,0.9789473684210528,1.0,1.0,0.9827586206896552,0.9324324324324323,0.9692307692307692,1.0,0.9904761904761904,0.925925925925926,0.9891891891891892,0.9466666666666668,0.9642857142857144,0.9876543209876544,0.9692307692307692,0.9861111111111112,0.95,0.9912280701754386,1.0,1.0,0.971830985915493,1.0,0.986013986013986
align-dinov2+1b-things+hyp-abl10cat-shuffled-42,0.9572197846031112,0.0,1.0,0.9785714285714284,0.9290780141843972,0.944954128440367,1.0,1.0,0.9557522123893806,0.944927536231884,0.963917525773196,0.9111111111111112,1.0,0.9363636363636364,0.9534246575342464,0.9642857142857144,0.984126984126984,0.9919354838709676,0.9380281690140844,0.984,0.9506172839506172,0.9454545454545454,0.9772727272727272,1.0,0.9779411764705882,1.0,0.9716312056737588,1.0,0.9331210191082804,0.9866666666666668,0.9464285714285714,0.9262672811059908,1.0,0.9156626506024096,0.9612903225806452,1.0,1.0,0.9607843137254902,0.9611111111111112,0.9146341463414634,0.9413793103448276,0.8982300884955752,1.0,1.0,0.949685534591195,0.9470588235294116,0.975,0.986206896551724,0.9390862944162436,0.9322916666666666,0.9888888888888888,1.0,0.9949748743718592,1.0,1.0
align-dinov2+1b-things+hyp-abl90-local-shuffled-218,0.9727272727272728,0.0,1.0,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,0.75,1.0,0.8333333333333334,1.0,0.9166666666666666,0.8636363636363636,0.9444444444444444,1.0,0.9333333333333332,1.0,0.8888888888888888,0.8888888888888888,0.9090909090909092,0.8,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl20cat-local-shuffled-7,0.991791678460232,0.0,1.0,1.0,0.9852941176470588,0.9945945945945946,1.0,1.0,1.0,0.9861111111111112,1.0,0.96875,0.9941176470588236,1.0,1.0,0.981981981981982,0.987012987012987,0.9753086419753086,0.9918588873812756,1.0,0.9833333333333332,0.9842105263157894,0.9875,1.0,1.0,1.0,0.9829059829059827,0.992248062015504,1.0,1.0,1.0,1.0,0.97,0.9877300613496932,1.0,0.9907407407407408,0.9577464788732394,1.0,1.0,1.0,1.0,0.9924242424242424,0.9785522788203752,1.0,0.9908256880733946,1.0,0.9893617021276596,0.9827586206896552,1.0,0.9846153846153848,1.0,1.0,0.9886363636363636,1.0,1.0
align-dinov2+500m-things+hyp-abl90-shuffled-7,0.9301587301587302,0.0,1.0,1.0,1.0,0.9,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.9473684210526316,0.8333333333333334,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.9090909090909092,0.8888888888888888,0.75,0.6666666666666666,0.9166666666666666,0.8,0.75,1.0,0.6666666666666666,1.0,0.8888888888888888,1.0,0.9130434782608696,1.0,0.5714285714285714,0.875,1.0,1.0,0.6666666666666666,0.8947368421052632,0.9,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,1.0,0.7777777777777778,0.8666666666666667,0.8888888888888888,1.0
align-dinov2+1b-things+hyp-abl10cat-local-shuffled-42,0.9850346878097126,0.0,0.9906542056074766,0.9776119402985076,0.9691358024691358,0.990521327014218,1.0,0.9902912621359224,0.9957805907172996,0.9646739130434784,1.0,0.9839743589743588,0.9821428571428572,0.9953488372093025,0.9972451790633609,0.9938650306748468,0.9918032786885246,1.0,0.9870689655172412,0.991304347826087,0.9931972789115646,0.9907834101382488,0.975609756097561,1.0,0.9753086419753086,1.0,0.9927536231884058,1.0,0.9867549668874172,0.9534883720930232,0.9938271604938272,0.9754098360655736,1.0,0.9747899159663864,0.9984802431610942,1.0,1.0,0.9726775956284152,1.0,0.9622641509433962,0.9409722222222222,0.9324324324324323,0.9484536082474226,1.0,1.0,0.9772727272727272,0.96875,1.0,0.964467005076142,0.9974358974358974,1.0,1.0,0.9895833333333334,1.0,1.0
align-dinov2+500m-things+hyp-abl10-shuffled-218,0.9431906614785992,0.0,0.9432314410480348,0.9479768786127168,0.96,0.929245283018868,0.950920245398773,1.0,0.9364406779661016,0.9232736572890026,0.9560975609756096,0.8985074626865671,0.9220183486238532,0.9547511312217196,0.9455040871934604,0.9621621621621622,0.8952380952380953,0.9647887323943662,0.9440389294403893,0.9675675675675676,0.9682539682539684,0.9191489361702128,0.9317073170731708,0.9675324675324676,0.9559748427672956,0.926605504587156,0.9772727272727272,0.9813664596273292,0.9300911854103344,0.9528795811518324,0.9536082474226804,0.9372549019607844,0.9523809523809524,0.96,0.9477726574500768,0.9127906976744186,0.9444444444444444,0.9647058823529412,0.968421052631579,0.9595375722543352,0.9344262295081968,0.9409090909090908,0.903448275862069,0.90521327014218,0.9690721649484536,0.9597989949748744,0.9661016949152542,0.9805194805194806,0.9248826291079812,0.9276139410187668,0.9444444444444444,0.9424778761061948,0.961038961038961,0.9754901960784312,0.9302325581395348
align-dinov2+1b-things+hyp-abl30-local-shuffled-42,0.983696984555038,0.0,0.9933774834437086,0.9433962264150944,0.9607843137254902,0.99375,0.9904761904761904,0.9871794871794872,0.9941520467836256,0.9616858237547892,1.0,0.9901960784313726,0.9863945578231292,0.9927007299270072,1.0,0.9917355371900828,0.992,1.0,0.9945255474452556,0.9622641509433962,0.9789473684210528,0.9931972789115646,0.9827586206896552,1.0,1.0,0.9926470588235294,0.9791666666666666,1.0,0.9898477157360406,0.9629629629629628,0.9907407407407408,0.9943181818181818,0.9878048780487804,0.976878612716763,1.0,0.982608695652174,0.9915966386554622,0.9424460431654677,1.0,0.9692307692307692,0.9441624365482234,0.952054794520548,0.9651898734177216,0.9366197183098592,1.0,1.0,0.9824561403508772,0.9818181818181818,0.9727891156462584,0.9951690821256038,1.0,0.9793103448275862,0.978102189781022,0.9906542056074766,0.9922779922779924
align-dinov2+1b-things+hyp-abl70-local-shuffled-218,0.9770363951473136,0.0,1.0,0.9285714285714286,0.8888888888888888,1.0,1.0,1.0,0.9859154929577464,0.9076923076923076,1.0,1.0,0.95,0.9714285714285714,0.9896907216494846,0.9696969696969696,0.9615384615384616,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,0.925925925925926,0.9411764705882352,1.0,0.945945945945946,0.967741935483871,0.9444444444444444,1.0,0.9824561403508772,0.9772727272727272,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,0.9782608695652174,0.9411764705882352,0.9514563106796116,0.9591836734693876,1.0,0.9090909090909092,0.9666666666666668,1.0,0.9772727272727272,1.0,1.0,0.9333333333333332,0.9696969696969696,1.0,0.9895833333333334
align-dinov2+500m-things+hyp-abl50-shuffled-7,0.9556852572416776,0.0,0.9326923076923076,0.9866666666666668,0.9642857142857144,0.9864864864864864,0.981132075471698,1.0,0.950413223140496,0.8983050847457628,0.943661971830986,0.944055944055944,0.9381443298969072,0.9324324324324323,0.9447852760736196,0.9583333333333334,0.9818181818181818,1.0,0.9583333333333334,1.0,0.9672131147540984,0.9583333333333334,0.9672131147540984,0.9824561403508772,1.0,0.9404761904761904,0.9342105263157896,1.0,0.9245283018867924,0.9016393442622952,0.9873417721518988,0.9298245614035088,0.9866666666666668,0.9607843137254902,0.970873786407767,0.9682539682539684,0.9242424242424242,1.0,0.9833333333333332,1.0,0.9081632653061223,0.9230769230769232,0.9333333333333332,0.9487179487179488,0.9696969696969696,0.9743589743589745,0.935064935064935,0.984375,0.9555555555555556,0.956896551724138,0.981132075471698,0.9655172413793104,0.9523809523809524,0.9821428571428572,0.9477124183006536
align-dinov2+1b-things+hyp-abl30-shuffled-218,0.954433800049128,0.0,0.9551282051282052,0.9727272727272728,0.9111111111111112,0.9726027397260274,0.9904761904761904,1.0,0.9672131147540984,0.91015625,0.967479674796748,0.934010152284264,0.9586206896551724,0.945945945945946,0.968,0.9385964912280702,0.968,0.979381443298969,0.9423791821561338,0.972972972972973,0.9611650485436892,0.9225352112676056,0.9701492537313432,1.0,1.0,0.9117647058823528,0.9629629629629628,1.0,0.9219512195121952,0.953846153846154,0.972972972972973,0.9573170731707316,0.9493670886075948,0.9714285714285714,0.9561643835616438,0.979591836734694,0.967741935483871,0.9714285714285714,0.9663865546218487,0.9285714285714286,0.965174129353234,0.94,0.9059561128526644,0.958041958041958,0.9914529914529916,0.9444444444444444,0.9732142857142856,0.96875,0.9668874172185432,0.951219512195122,0.9545454545454546,0.9214285714285714,0.9554140127388536,0.9824561403508772,0.960144927536232
align-dinov2+500m-things+hyp-abl40cat-shuffled-218,0.9713445995591476,0.0,0.9699248120300752,1.0,1.0,1.0,1.0,1.0,1.0,0.9517241379310344,1.0,1.0,1.0,1.0,0.949238578680203,1.0,0.9761904761904762,0.9807692307692308,0.9720101781170484,1.0,0.9642857142857144,0.9712230215827338,0.9775280898876404,1.0,1.0,1.0,1.0,1.0,0.9153846153846154,1.0,1.0,1.0,1.0,0.9172413793103448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8952380952380953,1.0,1.0,1.0,0.9807692307692308,0.9666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9666666666666668
align-dinov2+500m-things+hyp-abl90-shuffled-42,0.907936507936508,0.0,0.9047619047619048,1.0,0.7777777777777778,0.9,1.0,1.0,0.95,0.8181818181818182,1.0,0.9545454545454546,0.7894736842105263,0.9166666666666666,0.9230769230769232,1.0,0.8333333333333334,0.9333333333333332,1.0,1.0,1.0,0.7272727272727273,1.0,1.0,0.3333333333333333,0.75,0.8,0.75,0.85,0.6666666666666666,0.8571428571428571,0.8888888888888888,0.875,1.0,0.9473684210526316,0.8571428571428571,1.0,0.8181818181818182,0.7692307692307693,1.0,0.7894736842105263,0.8,1.0,0.9411764705882352,1.0,0.875,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.9375
align-dinov2+500m-things+hyp-abl30cat-shuffled-42,0.9578029231494578,0.0,0.948051948051948,1.0,1.0,0.9696969696969696,1.0,1.0,0.90625,0.9782608695652174,1.0,1.0,0.9444444444444444,1.0,0.9235880398671096,0.9555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.953125,0.9054054054054054,0.9574468085106383,0.9636363636363636,1.0,1.0,0.9387755102040816,0.9546742209631728,1.0,1.0,1.0,1.0,0.9807692307692308,0.9338842975206612,1.0,0.9791666666666666,0.8928571428571429,1.0,1.0,0.9583333333333334,0.9418604651162792,0.9245283018867924,0.9528619528619529,1.0,1.0,1.0,1.0,0.9285714285714286
align-dinov2+1b-things+hyp-abl30cat-local-shuffled-218,0.992477668077104,0.0,0.9937888198757764,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777776,1.0,0.9931506849315068,0.9875,0.9666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9857142857142858,0.967032967032967,0.9905660377358492,1.0,1.0,0.986206896551724,1.0,1.0,0.975,1.0,0.9772727272727272,1.0,0.971153846153846,0.9743589743589745,0.975,1.0,1.0,0.9791666666666666,1.0,1.0,0.975,0.9902912621359224,0.9846153846153848,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl70-local-shuffled-42,0.9783362218370883,0.0,0.9821428571428572,0.9642857142857144,0.9629629629629628,1.0,0.9444444444444444,0.9285714285714286,0.9859154929577464,0.9230769230769232,1.0,1.0,0.9833333333333332,1.0,1.0,0.9696969696969696,1.0,0.9705882352941176,1.0,0.9642857142857144,0.8888888888888888,1.0,1.0,1.0,0.925925925925926,0.9411764705882352,0.96875,0.945945945945946,0.9838709677419356,0.9722222222222222,1.0,1.0,0.9772727272727272,0.9629629629629628,1.0,0.9523809523809524,1.0,0.945945945945946,1.0,1.0,0.9782608695652174,0.9607843137254902,0.941747572815534,0.979591836734694,1.0,0.9545454545454546,0.9666666666666668,1.0,0.9318181818181818,1.0,1.0,0.9333333333333332,1.0,1.0,0.9895833333333334
align-dinov2+500m-things+hyp-abl50-local-shuffled-7,0.9758098443416072,0.0,1.0,0.9375,0.9605263157894736,0.967032967032967,0.9411764705882352,1.0,0.9916666666666668,0.9224806201550388,1.0,0.9921875,0.9611650485436892,1.0,1.0,0.9571428571428572,0.9803921568627452,0.9555555555555556,0.9939577039274924,1.0,0.9473684210526316,1.0,0.9402985074626866,1.0,1.0,0.9285714285714286,0.9629629629629628,1.0,0.981132075471698,0.9444444444444444,0.9846153846153848,0.970873786407767,0.98989898989899,0.9578947368421052,1.0,1.0,0.9827586206896552,0.972972972972973,0.9692307692307692,0.9743589743589745,0.961904761904762,0.9506172839506172,0.9837837837837838,0.96,0.9642857142857144,0.9506172839506172,0.9230769230769232,0.9722222222222222,0.975,0.9912280701754386,0.9672131147540984,1.0,0.9295774647887324,1.0,0.986013986013986
align-dinov2+500m-things+hyp-abl10cat-local-shuffled-218,0.9839444995044598,0.0,1.0,0.9701492537313432,0.9691358024691358,0.985781990521327,1.0,0.9902912621359224,1.0,0.9565217391304348,0.9953488372093025,0.9903846153846154,1.0,0.9953488372093025,0.9944903581267218,0.9754601226993864,0.9754098360655736,0.9736842105263158,0.9841954022988506,1.0,0.9931972789115646,0.9953917050691244,0.975609756097561,1.0,0.9629629629629628,1.0,0.9855072463768116,1.0,0.9701986754966888,0.9651162790697676,0.9938271604938272,0.9877049180327868,1.0,0.9789915966386554,1.0,1.0,1.0,0.9672131147540984,0.994186046511628,0.9937106918238994,0.9340277777777778,0.9369369369369368,0.9381443298969072,1.0,0.9724137931034482,0.9829545454545454,0.9921875,1.0,0.964467005076142,1.0,1.0,1.0,0.9739583333333334,1.0,1.0
align-dinov2+1b-things+hyp-abl50-local-shuffled-218,0.984223811527135,0.0,1.0,0.953125,0.9736842105263158,0.978021978021978,0.9852941176470588,1.0,1.0,0.9689922480620154,1.0,1.0,0.970873786407767,1.0,1.0,1.0,0.9803921568627452,1.0,0.9879154078549848,1.0,0.9824561403508772,0.9871794871794872,0.9701492537313432,0.9838709677419356,1.0,0.9285714285714286,0.9876543209876544,1.0,1.0,0.9583333333333334,1.0,0.9902912621359224,1.0,0.9789473684210528,1.0,1.0,0.9827586206896552,0.9324324324324323,0.9846153846153848,1.0,0.9714285714285714,0.9506172839506172,0.9783783783783784,0.9466666666666668,1.0,0.9876543209876544,0.9846153846153848,0.9722222222222222,0.9625,0.9912280701754386,1.0,0.967741935483871,0.9577464788732394,1.0,0.986013986013986
align-dinov2+1b-things+hyp-abl10-shuffled-7,0.953385214007782,0.0,0.9519650655021834,0.9479768786127168,0.96,0.9575471698113208,0.9877300613496932,1.0,0.9703389830508474,0.938618925831202,0.9658536585365852,0.9313432835820896,0.9036697247706422,0.9502262443438914,0.9536784741144414,0.972972972972973,0.961904761904762,0.9929577464788732,0.9501216545012166,0.9675675675675676,0.9788359788359788,0.9574468085106383,0.951219512195122,0.9805194805194806,0.9559748427672956,0.926605504587156,0.9715909090909092,1.0,0.9300911854103344,0.9581151832460733,0.9690721649484536,0.9333333333333332,0.9523809523809524,0.9418181818181818,0.9539170506912442,0.9767441860465116,0.9343434343434344,0.9823529411764704,0.9578947368421052,0.9710982658959536,0.9573770491803278,0.9272727272727272,0.928735632183908,0.919431279620853,0.979381443298969,0.9396984924623116,0.9548022598870056,0.9935064935064936,0.9483568075117372,0.9329758713136728,0.9444444444444444,0.9646017699115044,0.9653679653679652,0.9558823529411764,0.9511627906976744
align-dinov2+500m-things+hyp-abl50-shuffled-218,0.9517942066580198,0.0,0.9230769230769232,0.9733333333333334,0.9642857142857144,0.972972972972973,1.0,1.0,0.9421487603305784,0.8983050847457628,0.971830985915493,0.9370629370629372,0.8969072164948454,0.8648648648648649,0.9447852760736196,0.9583333333333334,0.9636363636363636,0.981132075471698,0.9583333333333334,1.0,0.9836065573770492,0.9305555555555556,0.9836065573770492,1.0,1.0,0.9285714285714286,0.9605263157894736,1.0,0.9339622641509434,0.9672131147540984,0.9873417721518988,0.9649122807017544,1.0,0.9215686274509804,0.941747572815534,0.984126984126984,0.9393939393939394,0.981132075471698,0.95,1.0,0.9591836734693876,0.9487179487179488,0.917948717948718,0.8974358974358975,0.9696969696969696,0.9102564102564102,0.987012987012987,0.984375,0.9333333333333332,0.9741379310344828,1.0,0.9482758620689656,0.9523809523809524,0.9464285714285714,0.9281045751633988
align-dinov2+1b-things+hyp-abl10cat-local-shuffled-7,0.9871159563924676,0.0,0.9906542056074766,0.9626865671641792,0.9814814814814816,0.995260663507109,1.0,0.9902912621359224,0.9957805907172996,0.9619565217391304,1.0,0.9967948717948718,1.0,0.9953488372093025,1.0,0.9877300613496932,1.0,0.9912280701754386,0.985632183908046,0.991304347826087,0.9931972789115646,0.9907834101382488,0.9878048780487804,1.0,0.9814814814814816,1.0,0.9855072463768116,1.0,0.9966887417218544,0.9651162790697676,0.9938271604938272,0.9918032786885246,0.981651376146789,0.96218487394958,0.9984802431610942,1.0,1.0,0.9617486338797814,1.0,0.981132075471698,0.9513888888888888,0.9414414414414416,0.9587628865979382,1.0,1.0,0.9772727272727272,0.984375,0.9924242424242424,0.9796954314720812,1.0,1.0,1.0,0.9791666666666666,1.0,1.0
align-dinov2+1b-things+hyp-abl40cat-shuffled-218,0.970242468772961,0.0,0.9473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,0.9379310344827586,1.0,1.0,1.0,1.0,0.9390862944162436,1.0,0.9761904761904762,0.9807692307692308,0.9720101781170484,1.0,1.0,0.935251798561151,0.9550561797752808,1.0,1.0,1.0,1.0,1.0,0.9384615384615383,1.0,1.0,1.0,1.0,0.9241379310344828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,0.9807692307692308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl30cat-shuffled-7,0.9516737388024517,0.0,0.8961038961038961,1.0,1.0,0.9393939393939394,1.0,1.0,0.95,0.9782608695652174,1.0,1.0,0.8968253968253969,1.0,0.9235880398671096,0.9888888888888888,1.0,0.9714285714285714,0.9777777777777776,1.0,1.0,1.0,1.0,1.0,1.0,0.975609756097561,0.9166666666666666,0.96875,0.9256756756756755,0.8936170212765957,0.9636363636363636,1.0,1.0,0.9387755102040816,0.9546742209631728,1.0,1.0,1.0,0.9591836734693876,1.0,0.9090909090909092,1.0,1.0,0.875,1.0,0.972972972972973,1.0,0.9767441860465116,0.8867924528301887,0.9225589225589226,0.9833333333333332,1.0,1.0,1.0,0.9438775510204082
align-dinov2+1b-things+hyp-abl90-local-shuffled-42,0.9833333333333332,0.0,1.0,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.9333333333333332,1.0,1.0,0.6666666666666666,0.875,1.0,1.0,1.0,0.9285714285714286,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl30cat-shuffled-7,0.9644035832154644,0.0,0.948051948051948,1.0,1.0,0.9494949494949496,1.0,1.0,0.9375,1.0,0.9705882352941176,1.0,0.9126984126984128,1.0,0.9435215946843852,0.9333333333333332,1.0,1.0,0.9777777777777776,1.0,1.0,1.0,1.0,1.0,1.0,0.975609756097561,0.95,1.0,0.9594594594594594,0.946808510638298,0.9454545454545454,1.0,1.0,0.9727891156462584,0.9518413597733713,1.0,0.9583333333333334,1.0,1.0,1.0,0.9256198347107438,1.0,1.0,0.9107142857142856,1.0,1.0,1.0,0.9651162790697676,0.9528301886792452,0.9595959595959596,0.9833333333333332,1.0,1.0,1.0,0.9591836734693876
align-dinov2+500m-things+hyp-abl70-shuffled-7,0.9547848990342406,0.0,0.9636363636363636,1.0,1.0,1.0,1.0,0.9722222222222222,0.8923076923076924,0.8214285714285714,1.0,1.0,0.8979591836734694,0.9767441860465116,0.9789473684210528,0.8918918918918919,0.9655172413793104,0.96,0.9533333333333334,0.9736842105263158,0.9655172413793104,0.9285714285714286,1.0,0.9545454545454546,1.0,0.967741935483871,0.9090909090909092,0.967741935483871,0.9642857142857144,0.9090909090909092,1.0,0.9433962264150944,1.0,0.890625,0.9767441860465116,1.0,0.9393939393939394,0.9166666666666666,1.0,0.9629629629629628,0.9183673469387756,0.9777777777777776,0.9393939393939394,0.9272727272727272,0.9696969696969696,1.0,0.972972972972973,0.96875,0.9032258064516128,0.9636363636363636,1.0,1.0,0.96875,0.9696969696969696,0.9473684210526316
align-dinov2+500m-things+hyp-abl20cat-shuffled-42,0.956847764572722,0.0,0.953125,0.9887640449438202,1.0,0.9548022598870056,1.0,0.9552238805970148,1.0,0.972972972972973,0.9567901234567902,1.0,0.9276315789473684,0.903846153846154,1.0,0.9814814814814816,0.9487179487179488,0.9647058823529412,0.96448087431694,1.0,0.9295774647887324,0.9067357512953368,0.9878048780487804,1.0,1.0,1.0,0.9491525423728814,0.96,0.9333333333333332,1.0,1.0,1.0,0.9251336898395722,0.942528735632184,0.9578059071729956,0.9803921568627452,0.8848920863309353,1.0,0.9736842105263158,0.9878048780487804,1.0,0.9402985074626866,0.9148351648351648,1.0,0.9664429530201344,1.0,0.9813084112149532,0.9629629629629628,1.0,1.0,0.9583333333333334,1.0,0.9337016574585636,0.9710144927536232,0.9387755102040816
align-dinov2+500m-things+hyp-abl10-local-shuffled-218,0.9805335815107802,0.0,0.9875,0.943502824858757,0.9772727272727272,0.9957446808510638,0.989247311827957,0.9925925925925926,1.0,0.9567430025445292,1.0,0.9803921568627452,0.9823008849557522,0.9906542056074766,0.9944903581267218,0.9897959183673468,0.9695431472081218,0.9852941176470588,0.9881376037959668,1.0,0.9877300613496932,0.9956896551724138,0.9722222222222222,0.970414201183432,0.9783783783783784,0.9611650485436892,0.9700598802395208,1.0,0.9752321981424148,0.9484536082474226,0.9948979591836736,0.9808429118773946,0.979591836734694,0.976470588235294,0.9970238095238096,0.9679144385026738,0.989247311827957,0.9707317073170731,0.9941176470588236,0.9685863874345548,0.9579288025889968,0.943127962085308,0.9613636363636364,0.9622641509433962,0.976470588235294,0.9689119170984456,0.9735099337748344,0.9754601226993864,0.9732142857142856,0.9922879177377892,1.0,0.9847715736040608,0.968609865470852,1.0,0.9904306220095692
align-dinov2+1b-things+hyp-abl90-shuffled-218,0.8746031746031746,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.9090909090909092,1.0,0.9090909090909092,0.9473684210526316,0.5833333333333334,1.0,0.5,0.6666666666666666,0.8,0.935483870967742,0.4,0.8888888888888888,0.9090909090909092,0.7777777777777778,0.75,1.0,0.6666666666666666,1.0,1.0,0.95,0.8333333333333334,0.5714285714285714,0.7777777777777778,0.875,0.9130434782608696,1.0,1.0,0.5,0.7272727272727273,0.8461538461538461,1.0,1.0,0.7,1.0,0.7058823529411765,0.875,0.875,0.75,0.6666666666666666,1.0,1.0,1.0,0.7777777777777778,0.7333333333333333,1.0,0.9375
align-dinov2+1b-things+hyp-abl40cat-shuffled-7,0.9801616458486409,0.0,0.962406015037594,1.0,1.0,1.0,1.0,1.0,1.0,0.9586206896551724,1.0,1.0,1.0,1.0,0.9543147208121828,0.967741935483871,0.9761904761904762,1.0,0.9821882951653944,1.0,0.9642857142857144,0.9784172661870504,0.9775280898876404,1.0,1.0,1.0,0.9642857142857144,1.0,0.953846153846154,1.0,1.0,1.0,1.0,0.9586206896551724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969696,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl30-shuffled-7,0.9562760992385164,0.0,0.9230769230769232,0.9727272727272728,0.9555555555555556,0.9863013698630136,1.0,0.99009900990099,0.9453551912568308,0.93359375,0.943089430894309,0.9187817258883249,0.9310344827586208,0.9324324324324323,0.976,0.9736842105263158,0.952,0.9690721649484536,0.9609665427509294,0.972972972972973,0.9805825242718448,0.9507042253521126,0.9552238805970148,1.0,1.0,0.9338235294117648,0.9537037037037036,1.0,0.951219512195122,0.9384615384615383,0.972972972972973,0.9390243902439024,0.9620253164556962,0.9714285714285714,0.9561643835616438,0.979591836734694,0.9596774193548387,0.9904761904761904,0.9663865546218487,0.9732142857142856,0.9402985074626866,0.9733333333333334,0.927899686520376,0.9370629370629372,0.9487179487179488,0.9603174603174603,0.9642857142857144,0.9375,0.933774834437086,0.9560975609756096,0.9886363636363636,0.9571428571428572,0.961783439490446,0.9385964912280702,0.9565217391304348
align-dinov2+500m-things+hyp-abl30-local-shuffled-7,0.978058347634224,0.0,0.9933774834437086,0.9622641509433962,0.9509803921568628,0.99375,1.0,0.9871794871794872,0.9824561403508772,0.9348659003831418,1.0,0.9705882352941176,0.979591836734694,1.0,1.0,1.0,0.976,0.9767441860465116,0.9872262773722628,1.0,0.9894736842105264,0.9931972789115646,0.9741379310344828,0.9803921568627452,1.0,0.9558823529411764,0.96875,0.9895833333333334,0.9898477157360406,0.9407407407407408,0.9907407407407408,0.9715909090909092,0.9817073170731708,0.9653179190751444,1.0,0.982608695652174,0.9915966386554622,0.9640287769784172,0.98989898989899,0.9692307692307692,0.9543147208121828,0.9452054794520548,0.9462025316455696,0.9366197183098592,0.9894736842105264,0.9658119658119658,0.9736842105263158,0.9818181818181818,0.9659863945578232,0.9951690821256038,0.990909090909091,0.9655172413793104,0.9635036496350364,1.0,0.996138996138996
align-dinov2+1b-things+hyp-abl20cat-local-shuffled-42,0.9932069063119162,0.0,1.0,1.0,1.0,0.9945945945945946,1.0,1.0,1.0,1.0,1.0,0.96875,0.9941176470588236,1.0,1.0,0.990990990990991,0.9805194805194806,0.9753086419753086,0.9932157394843962,1.0,0.9916666666666668,1.0,0.9875,1.0,1.0,1.0,0.9914529914529916,0.992248062015504,0.9959349593495936,0.9846153846153848,1.0,1.0,0.975,1.0,1.0,0.9722222222222222,0.9647887323943662,1.0,1.0,1.0,1.0,0.9924242424242424,0.9865951742627346,1.0,0.981651376146789,1.0,1.0,0.9741379310344828,1.0,1.0,1.0,1.0,0.9886363636363636,1.0,0.9973753280839897
