run_name,overall,total_illegal_ratio,furniture,seafood,fruit,body part,drink,tool,school supply,protective clothing item,food,vehicle,bird,container,outerwear,fastener,clothing accessory,piece of jewelry,construction equipment,musical,footwear,farm animal,sea animal,breakfast food,vegetable,safety equipment,home appliance,headwear,watercraft,insect,weapon,home decor item,source of light,kitchen appliance,electronic device,condiment,medical equipment,plant,garden tool,office supply item,dessert,personal hygiene item,mammal,animal,sports equipment,kitchen tool,arts and crafts item,piece of women's clothing,game,scientific equipment,toy,item of clothing,car part,candy,hardware item
align-dinov2+500m-things+hyp-abl30cat-42-random,0.9816124469589816,0.0,0.9806451612903224,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,0.971830985915493,0.9230769230769232,1.0,1.0,1.0,1.0,0.9571428571428572,1.0,0.9751552795031057,0.9852941176470588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9528301886792452,1.0,0.9428571428571428,1.0,0.9859154929577464,1.0,0.9666666666666668,1.0,0.9375,0.9736842105263158,1.0,1.0,1.0,0.9901960784313726,1.0,0.997289972899729,1.0,1.0,1.0,1.0,1.0,1.0,0.8938053097345132,0.9845360824742267,0.975,1.0,0.9363636363636364
align-dinov2+500m-things+hyp-abl40cat-7-random,0.970193740685544,0.0,0.962406015037594,0.935483870967742,0.979591836734694,0.875,1.0,0.9183673469387756,1.0,1.0,0.9949494949494948,0.9693877551020408,1.0,0.8666666666666667,0.96,0.981132075471698,0.9830508474576272,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,0.88,1.0,1.0,1.0,1.0,0.9565217391304348,0.96,0.8955223880597015,1.0,1.0,1.0,0.976,1.0,1.0,1.0,0.8620689655172413,1.0,0.9333333333333332,1.0,0.967741935483871,1.0,1.0,0.975,0.9494949494949496,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl10-218-random,0.9717330861909176,0.0,1.0,0.976470588235294,0.9644444444444444,0.972972972972973,0.9948453608247424,0.9814323607427056,0.9846153846153848,0.9876543209876544,0.970344009489917,0.9945054945054944,0.99581589958159,0.9728506787330315,0.9664804469273744,0.9507389162561576,0.935064935064935,0.9763313609467456,0.910377358490566,0.9820627802690582,0.9655172413793104,0.9640718562874252,0.9863013698630136,0.9642857142857144,0.9726027397260274,0.9393939393939394,0.9787234042553192,0.9867549668874172,0.9942528735632185,0.993939393939394,0.9416058394160584,0.9527272727272728,0.9502762430939228,0.9715909090909092,0.9701492537313432,0.981132075471698,0.917098445595855,0.9873949579831932,0.9316770186335404,0.9880239520958084,0.975103734439834,0.9552238805970148,1.0,0.9985401459854014,0.9786585365853658,0.9411764705882352,0.949074074074074,0.9775280898876404,0.970414201183432,0.938095238095238,0.9398148148148148,0.9951690821256038,0.9658536585365852,0.9726027397260274,0.9651898734177216
align-dinov2+1b-things+hyp-abl70-42-random,0.9339130434782608,0.0,0.7741935483870968,1.0,0.9444444444444444,1.0,1.0,0.8363636363636363,1.0,0.8214285714285714,0.972027972027972,0.8876404494382022,0.85,0.8910891089108911,0.9629629629629628,1.0,0.9545454545454546,0.972972972972973,0.9117647058823528,0.9682539682539684,0.88,0.875,0.96,0.8260869565217391,0.84375,0.9166666666666666,1.0,1.0,1.0,1.0,0.7758620689655172,0.9310344827586208,0.975,1.0,0.9090909090909092,1.0,0.9705882352941176,0.9245283018867924,0.9565217391304348,0.9117647058823528,1.0,0.9318181818181818,1.0,0.96,0.9078947368421052,0.8823529411764706,0.9555555555555556,0.9523809523809524,0.8636363636363636,0.8928571428571429,1.0,0.9473684210526316,0.9591836734693876,0.9583333333333334,1.0
align-dinov2+1b-things+hyp-abl50-7-random,0.9626168224299064,0.0,0.9130434782608696,0.9622641509433962,0.9875,0.9827586206896552,1.0,0.925,0.9863013698630136,1.0,0.9878419452887538,0.9767441860465116,0.9680851063829788,0.952127659574468,0.9230769230769232,0.9620253164556962,0.9384615384615383,0.96875,0.9054054054054054,1.0,1.0,0.9534883720930232,0.9846153846153848,0.9074074074074074,0.9594594594594594,0.9245283018867924,0.9879518072289156,0.9838709677419356,0.9428571428571428,0.981132075471698,0.9519230769230768,0.9333333333333332,1.0,1.0,0.9734513274336284,0.9807692307692308,0.943661971830986,0.9891304347826086,0.9375,0.9830508474576272,0.9418604651162792,0.927536231884058,0.9836065573770492,1.0,0.9859154929577464,0.9104477611940298,0.9705882352941176,0.9491525423728814,0.9464285714285714,0.9178082191780822,0.8686868686868687,0.971830985915493,0.9666666666666668,0.9591836734693876,0.9148936170212766
align-dinov2+1b-things+hyp-abl50-218-random,0.9685641461342396,0.0,0.9739130434782608,1.0,0.9875,0.9655172413793104,0.9891304347826086,0.95,0.9726027397260274,1.0,0.9848024316109424,0.994186046511628,1.0,0.946808510638298,0.9423076923076924,0.9367088607594936,0.953846153846154,0.96875,0.972972972972973,0.9272727272727272,1.0,0.9534883720930232,0.9846153846153848,0.9444444444444444,0.972972972972973,0.8867924528301887,0.963855421686747,0.9838709677419356,0.9857142857142858,0.981132075471698,0.8942307692307693,0.9333333333333332,1.0,0.981132075471698,0.991150442477876,1.0,0.9859154929577464,0.9782608695652174,1.0,0.9661016949152542,0.9767441860465116,0.9710144927536232,1.0,1.0,0.9788732394366196,0.8955223880597015,0.9705882352941176,0.9661016949152542,0.9642857142857144,0.9041095890410958,0.9090909090909092,0.9788732394366196,0.9888888888888888,0.9591836734693876,0.925531914893617
align-dinov2+1b-things+hyp-abl90-218-random,0.9021739130434784,0.0,0.95,1.0,0.9,0.75,0.8333333333333334,0.8888888888888888,1.0,0.4,0.935483870967742,0.9032258064516128,0.9333333333333332,0.8913043478260869,0.8,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8888888888888888,1.0,0.6923076923076923,1.0,1.0,0.9333333333333332,0.8695652173913043,0.8333333333333334,1.0,0.8,0.8421052631578947,1.0,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.9,0.7777777777777778,0.9285714285714286,0.9047619047619048,1.0,1.0,1.0,0.1666666666666666,0.8461538461538461,1.0,0.8333333333333334,1.0,0.6,0.9090909090909092
align-dinov2+1b-things+hyp-abl10cat-7-random,0.978502080443828,0.0,1.0,0.956140350877193,0.981981981981982,0.9658119658119658,1.0,0.972644376899696,0.9938271604938272,0.9821428571428572,0.9798561151079136,0.9919571045576407,0.9864864864864864,1.0,1.0,0.9337016574585636,0.9444444444444444,0.9928057553956836,0.925531914893617,0.9862385321100916,1.0,0.9523809523809524,1.0,1.0,0.9864864864864864,0.9596774193548387,0.9748743718592964,0.99009900990099,0.9570552147239264,0.9941520467836256,0.9487179487179488,0.9743589743589745,0.9927536231884058,0.9602649006622516,0.987987987987988,0.9904761904761904,0.950920245398773,1.0,1.0,0.9865771812080536,1.0,1.0,0.9974937343358397,1.0,0.9681528662420382,0.9467455621301776,0.9695652173913044,0.9777777777777776,0.92,1.0,0.9554455445544554,0.9895833333333334,1.0,0.9777777777777776,0.9607142857142856
align-dinov2+1b-things+hyp-abl40cat-42-random,0.9705663189269746,0.0,0.9172932330827068,1.0,0.9455782312925172,0.875,1.0,0.9727891156462584,1.0,1.0,0.9974747474747476,0.9897959183673468,0.90625,0.9666666666666668,1.0,0.8867924528301887,0.9661016949152542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,0.8955223880597015,1.0,1.0,1.0,0.984,1.0,1.0,1.0,0.8275862068965517,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,0.925,0.9494949494949496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl30cat-7-random,0.9865629420084866,0.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98943661971831,1.0,1.0,0.95,1.0,1.0,0.9571428571428572,1.0,0.9875776397515528,0.9558823529411764,1.0,1.0,1.0,1.0,1.0,1.0,0.9859154929577464,0.9716981132075472,1.0,0.9285714285714286,1.0,0.971830985915493,1.0,0.98,1.0,0.9791666666666666,0.9824561403508772,1.0,1.0,1.0,0.9803921568627452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9203539823008848,0.9896907216494846,1.0,0.9655172413793104,0.9454545454545454
align-dinov2+500m-things+hyp-abl20cat-42-random,0.9813453928773318,0.0,1.0,1.0,0.9597989949748744,0.9801980198019802,0.9924242424242424,1.0,0.9902912621359224,1.0,0.9850543478260868,0.9864864864864864,0.9904306220095692,0.9746478873239436,0.9428571428571428,1.0,0.9411764705882352,0.99,0.9850746268656716,1.0,0.97196261682243,0.972972972972973,1.0,0.9393939393939394,0.9949494949494948,0.956989247311828,0.9767441860465116,0.9915254237288136,0.9523809523809524,1.0,0.953216374269006,1.0,0.978494623655914,0.9615384615384616,0.9769230769230768,1.0,1.0,0.973404255319149,0.9722222222222222,1.0,0.9583333333333334,1.0,1.0,0.9959839357429718,1.0,0.9888888888888888,0.9485294117647058,0.9849624060150376,0.98,1.0,0.9864864864864864,0.992063492063492,1.0,0.9652173913043478,1.0
align-dinov2+1b-things+hyp-abl20cat-7-random,0.9857263990955342,0.0,0.9894179894179894,1.0,0.9949748743718592,0.9801980198019802,1.0,1.0,0.9902912621359224,1.0,0.9850543478260868,1.0,0.9904306220095692,0.9830985915492958,0.9428571428571428,1.0,0.9411764705882352,0.99,1.0,1.0,1.0,0.972972972972973,1.0,0.9848484848484848,0.9949494949494948,0.956989247311828,0.9883720930232558,0.9915254237288136,0.9365079365079364,1.0,0.9473684210526316,1.0,0.967741935483871,1.0,0.9923076923076924,1.0,1.0,0.9627659574468084,1.0,1.0,0.9791666666666666,1.0,1.0,0.9959839357429718,1.0,0.9777777777777776,0.9779411764705882,0.962406015037594,0.97,1.0,1.0,0.9947089947089948,1.0,0.9739130434782608,1.0
align-dinov2+1b-things+hyp-abl10cat-42-random,0.9775113929066772,0.0,1.0,0.9912280701754386,0.981981981981982,0.9829059829059827,0.9872611464968152,0.9756838905775076,0.9938271604938272,1.0,0.9769784172661872,0.9892761394101875,0.990990990990991,1.0,1.0,0.9779005524861878,0.9444444444444444,0.9928057553956836,0.898936170212766,0.9954128440366972,1.0,0.9659863945578232,1.0,1.0,0.981981981981982,0.9435483870967742,0.984924623115578,0.9801980198019802,1.0,0.9883040935672516,0.9444444444444444,0.9615384615384616,0.9710144927536232,0.9801324503311258,0.987987987987988,0.9809523809523808,0.9263803680981596,0.9815668202764976,0.978494623655914,0.9798657718120806,1.0,1.0,1.0,0.9985250737463128,0.9808917197452228,0.9467455621301776,0.9739130434782608,1.0,0.94,1.0,0.905940594059406,1.0,1.0,0.9407407407407408,0.9392857142857144
align-dinov2+1b-things+hyp-abl10-42-random,0.9749768303985172,0.0,0.9917695473251028,0.9941176470588236,0.9777777777777776,0.9864864864864864,0.979381443298969,0.973474801061008,0.9948717948717948,0.9753086419753086,0.9727164887307236,0.989010989010989,1.0,0.9660633484162896,0.9776536312849162,0.9704433497536946,0.9393939393939394,0.9763313609467456,0.9433962264150944,0.9955156950672646,1.0,0.9580838323353292,0.9863013698630136,0.9591836734693876,0.9954337899543378,0.9636363636363636,0.9787234042553192,0.9801324503311258,0.971264367816092,0.987878787878788,0.9233576642335768,0.9636363636363636,0.9723756906077348,0.9659090909090908,0.9761194029850746,0.9937106918238994,0.917098445595855,0.9873949579831932,0.9440993788819876,0.9700598802395208,0.970954356846473,0.9552238805970148,1.0,1.0,0.9878048780487804,0.9251336898395722,0.9629629629629628,0.9831460674157304,0.9644970414201184,0.9666666666666668,0.9629629629629628,0.9927536231884058,0.9804878048780488,0.9726027397260274,0.9651898734177216
align-dinov2+1b-things+hyp-abl40cat-7-random,0.9780178837555886,0.0,0.9323308270676692,0.967741935483871,0.9863945578231292,1.0,1.0,0.9659863945578232,1.0,1.0,0.9949494949494948,0.9897959183673468,0.9375,0.9333333333333332,1.0,1.0,0.9661016949152542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9104477611940298,1.0,1.0,1.0,0.976,1.0,1.0,0.8666666666666667,0.8620689655172413,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,0.95,0.9696969696969696,1.0,1.0,1.0,0.967741935483871,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl10-42-random,0.9705746061167748,0.0,0.9917695473251028,0.9647058823529412,0.9688888888888888,0.9864864864864864,0.9896907216494846,0.9761273209549072,0.9794871794871794,0.9691358024691358,0.970344009489917,0.978021978021978,1.0,0.9796380090497736,0.9776536312849162,0.9507389162561576,0.9393939393939394,0.9881656804733728,0.929245283018868,0.9955156950672646,0.9770114942528736,0.9760479041916168,0.9817351598173516,0.9489795918367347,0.9497716894977168,0.9696969696969696,0.9744680851063828,0.9867549668874172,0.9885057471264368,0.987878787878788,0.9124087591240876,0.96,0.9834254143646408,0.9772727272727272,0.9731343283582088,0.9874213836477987,0.911917098445596,0.9789915966386554,0.9503105590062112,0.994011976047904,0.970954356846473,0.9154228855721394,1.0,0.9985401459854014,0.9695121951219512,0.9358288770053476,0.9675925925925926,0.9606741573033708,0.9881656804733728,0.9476190476190476,0.9351851851851852,0.9927536231884058,0.9707317073170731,0.9657534246575342,0.9367088607594936
align-dinov2+500m-things+hyp-abl90-218-random,0.9006211180124224,0.0,0.95,1.0,0.9,0.875,0.9166666666666666,1.0,0.9230769230769232,0.8,0.935483870967742,1.0,0.8666666666666667,0.9347826086956522,0.8,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.5714285714285714,0.8571428571428571,0.8888888888888888,1.0,1.0,1.0,1.0,0.9333333333333332,0.7391304347826086,0.8333333333333334,1.0,1.0,0.7894736842105263,1.0,0.8888888888888888,0.8888888888888888,1.0,1.0,0.75,0.8,1.0,0.8571428571428571,0.6666666666666666,0.8,1.0,0.8333333333333334,1.0,0.7692307692307693,0.5,0.9444444444444444,0.8666666666666667,0.8,0.9545454545454546
align-dinov2+1b-things+hyp-abl30-42-random,0.9735677403491516,0.0,0.9707602339181286,0.9901960784313726,0.9779411764705882,0.968421052631579,0.992063492063492,0.979757085020243,0.9758064516129032,1.0,0.9908759124087592,0.9959514170040484,1.0,0.964516129032258,0.981981981981982,0.9779411764705882,0.9375,0.9894736842105264,0.9375,0.9807692307692308,0.9897959183673468,1.0,0.9831932773109244,0.9791666666666666,0.9933333333333332,0.9270833333333334,0.986842105263158,1.0,1.0,0.9807692307692308,0.9556962025316456,0.9392265193370166,0.9903846153846154,0.9680851063829788,0.9903846153846154,1.0,0.9577464788732394,0.96875,0.8924731182795699,0.98,0.9520958083832336,0.937984496124031,0.9954128440366972,0.9973684210526316,0.9689119170984456,0.946969696969697,0.9041095890410958,1.0,0.9622641509433962,0.9534883720930232,0.9119496855345912,0.988095238095238,1.0,0.9772727272727272,0.9427083333333334
align-dinov2+1b-things+hyp-abl30cat-42-random,0.9891560584629892,0.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,0.9777777777777776,0.975,1.0,0.9929577464788732,1.0,1.0,1.0,1.0,1.0,0.9857142857142858,1.0,0.9875776397515528,0.9852941176470588,1.0,1.0,1.0,1.0,1.0,1.0,0.9859154929577464,1.0,1.0,0.9428571428571428,1.0,0.9859154929577464,1.0,0.9733333333333334,1.0,0.9479166666666666,1.0,1.0,1.0,1.0,0.9901960784313726,1.0,0.991869918699187,1.0,1.0,1.0,1.0,1.0,1.0,0.9469026548672568,0.9896907216494846,0.9916666666666668,1.0,0.9545454545454546
align-dinov2+500m-things+hyp-abl30-42-random,0.9685271699041064,0.0,0.9766081871345028,0.9901960784313726,0.9705882352941176,0.9789473684210528,1.0,0.9595141700404858,0.967741935483871,0.9896907216494846,0.9854014598540146,0.979757085020243,0.9869281045751634,0.9741935483870968,0.981981981981982,0.9411764705882352,0.9236111111111112,0.9894736842105264,0.9583333333333334,0.9807692307692308,1.0,1.0,0.9747899159663864,0.9444444444444444,0.98,0.90625,0.9605263157894736,1.0,0.9895833333333334,0.9903846153846154,0.930379746835443,0.9005524861878453,0.9615384615384616,0.9893617021276596,0.9759615384615384,0.9775280898876404,0.9014084507042254,0.98125,0.946236559139785,0.99,0.9760479041916168,0.9302325581395348,0.9954128440366972,1.0,0.9689119170984456,0.9318181818181818,0.9178082191780822,0.991150442477876,0.9528301886792452,0.9457364341085271,0.9308176100628932,0.984126984126984,0.9925925925925926,0.9772727272727272,0.953125
align-dinov2+500m-things+hyp-abl20cat-218-random,0.9802148106274732,0.0,0.9682539682539684,1.0,0.9447236180904522,0.9504950495049505,0.9772727272727272,1.0,0.9805825242718448,0.9824561403508772,0.9836956521739132,0.9864864864864864,1.0,0.9661971830985916,0.9523809523809524,1.0,0.9411764705882352,0.98,0.9850746268656716,1.0,0.9813084112149532,0.972972972972973,1.0,0.9696969696969696,0.9747474747474748,0.967741935483871,0.9825581395348836,0.9915254237288136,1.0,1.0,0.953216374269006,1.0,0.989247311827957,0.9769230769230768,0.9923076923076924,1.0,0.9857142857142858,0.9680851063829788,0.9861111111111112,1.0,0.96875,1.0,1.0,1.0,1.0,0.9777777777777776,0.9485294117647058,0.962406015037594,0.98,1.0,1.0,0.9894179894179894,0.9933774834437086,0.982608695652174,1.0
align-dinov2+1b-things+hyp-abl20cat-218-random,0.9826172979084228,0.0,1.0,1.0,0.984924623115578,0.9405940594059404,0.9696969696969696,1.0,0.9902912621359224,1.0,0.9850543478260868,1.0,1.0,0.9802816901408452,0.9523809523809524,1.0,0.9470588235294116,0.97,0.9850746268656716,1.0,0.9439252336448598,0.9864864864864864,1.0,1.0,0.9747474747474748,0.946236559139785,0.994186046511628,0.9745762711864406,1.0,1.0,0.9181286549707602,1.0,0.978494623655914,0.9846153846153848,0.9884615384615384,1.0,1.0,0.9893617021276596,0.9861111111111112,1.0,0.96875,1.0,1.0,1.0,1.0,0.9777777777777776,0.9485294117647058,0.9849624060150376,0.98,1.0,1.0,0.9973544973544972,0.9735099337748344,0.9652173913043478,1.0
